token_id,category,mu_0,mu_1
128,punct,-0.47815096,1.2079731
129,punct,1.1863621,-0.7980842
130,punct,1.109551,-1.1318686
131,punct,0.031991597,-0.13922994
132,punct,0.44751728,0.181121
133,punct,0.32898661,0.53799665
134,punct,0.24380156,0.837251
135,punct,0.26312262,0.81426746
136,punct,0.31050435,0.5175009
137,punct,0.22586241,-0.06592882
138,punct,0.34599823,0.53226185
139,punct,0.375327,0.59025276
140,punct,0.41428533,-0.054931104
141,punct,0.39119342,-0.07639471
142,punct,1.057583,-0.35331672
143,punct,-1.3042096,1.3580143
144,punct,0.028892858,0.16339235
145,punct,0.39451644,-0.073016204
146,punct,1.0130997,-0.9590404
147,punct,0.23407565,-0.21133171
148,punct,0.51275295,-1.1345462
149,punct,0.2734646,-1.2570314
150,punct,1.2921524,-1.007181
151,punct,-0.5870164,0.7282959
152,punct,-0.18914248,0.61650234
153,punct,-0.005811949,0.01555092
154,punct,0.0064683002,-0.0068812873
155,punct,-0.007912403,-0.004546403
156,punct,0.9662319,-0.95435894
157,punct,-0.6398482,1.6997405
158,punct,1.2945113,-1.2970628
159,punct,0.0063991635,0.033666924
160,punct,-0.70106536,1.0080582
161,punct,-0.47109115,0.5627547
162,punct,0.44743034,0.13097201
163,punct,0.41216776,-0.054775927
164,punct,0.42506137,-0.05712827
165,punct,0.23617959,-0.05453936
166,punct,0.07994399,0.30817857
167,punct,0.32523915,-0.82686657
168,punct,0.25788638,-0.6605977
169,punct,0.5337058,-0.032015845
170,punct,0.018262995,0.0047843284
171,punct,0.513821,-1.0916365
172,punct,0.8900072,-0.8913069
173,punct,0.029657563,-0.0023489418
174,punct,0.013746174,-0.018215064
175,punct,0.009458045,0.04316548
176,punct,0.0020885083,0.0068264096
177,punct,-0.0081702145,-0.043803573
178,punct,0.035070974,-0.006080759
179,punct,0.0099221,0.020847313
180,punct,-0.0012277615,0.018909024
181,punct,-0.02656625,-0.031921513
182,punct,-0.020067837,-0.004072118
183,punct,-0.008678805,0.014863628
184,punct,0.0029521585,-0.012701269
185,punct,0.007991984,0.020285618
186,punct,0.016294448,-0.013974834
187,punct,-0.0037240079,-0.021225357
188,punct,-0.005564479,-0.0008667471
189,punct,0.0011340312,0.004421846
190,punct,0.0026529164,0.0039869263
191,punct,-0.009719394,0.024324453
192,punct,0.010634744,0.012968392
193,punct,-0.008859835,0.019038772
194,punct,-0.008445761,0.007852611
195,punct,-0.0032552402,-0.025190376
196,punct,0.00031973486,-0.012158634
197,content,-0.0042665442,0.024833424
198,content,0.48557594,-0.54393494
199,content,-0.005767155,-0.010867538
200,content,-0.026483424,0.0009813521
201,content,-0.015331606,0.012541013
202,punct,0.025103485,0.0032699397
203,punct,0.012384597,0.015206193
204,punct,0.006039766,-0.008890447
205,punct,0.044553384,0.018237095
206,punct,0.03436561,-0.009031761
207,punct,-0.00420201,-0.02039708
208,punct,0.0061897626,0.020743432
209,punct,-0.01258525,0.028231237
210,punct,-0.025817072,-0.037872892
211,punct,-0.013671531,0.0070571187
212,punct,0.002112408,-0.01498309
213,punct,0.046766944,0.010048471
214,punct,-0.00097440666,-0.0066603073
215,punct,-0.03940033,-0.022817777
216,content,0.0062720426,-0.04183323
217,content,0.0032261678,0.025497964
218,content,0.009982669,-0.025563419
219,content,-0.007986614,-0.029839663
220,content,0.24453712,-0.82565445
221,punct,-0.008034292,0.011986638
222,punct,1.5884635,-0.9311743
223,punct,1.2675531,-0.9062001
224,punct,0.34513995,0.59351593
225,punct,1.0784754,-0.79738456
226,punct,0.3396098,0.53142893
227,punct,0.328783,0.53571993
228,punct,0.3528085,0.5129484
229,punct,0.2343676,0.6483901
230,punct,0.35973328,0.65801483
231,punct,-0.71370834,1.5027068
232,punct,0.42274383,0.080474935
233,punct,0.38724807,0.04602482
234,punct,0.31451505,0.54616094
235,punct,0.3236443,-0.0789897
236,punct,1.4851238,-1.0159771
237,punct,0.29376078,-0.16336551
238,punct,0.1897673,0.34357435
239,punct,0.20200239,0.92405087
240,punct,0.36169147,-0.79804957
241,punct,0.31728005,0.5337224
242,punct,0.088929944,0.8044114
243,punct,0.41239187,0.026983226
244,punct,0.41434842,-0.055600382
245,punct,-0.7857546,1.774693
246,punct,0.24184169,0.42391515
247,punct,0.5313865,-1.3975835
248,punct,0.25065506,-0.055967093
249,punct,0.3722091,0.8111569
250,punct,0.5841435,-1.3573419
251,punct,-0.5829716,0.9132014
252,punct,0.23959748,0.64796215
253,punct,0.26728967,-0.83513
254,punct,0.35211143,1.0734097
255,punct,0.37606484,-0.08150733
256,content,0.39782348,0.88178355
257,function,0.2779538,-0.6090877
258,content,0.1165656,1.2198853
259,function,0.37388512,-0.11075142
260,content,0.09110068,1.4277486
261,content,-0.28430426,1.4336658
262,function,0.2939579,-0.635377
263,content,0.31801972,0.5233334
264,content,0.3978596,0.05868511
265,content,-0.44011113,1.5219772
266,content,0.2616433,-0.63710886
267,content,-0.02707961,1.4244823
268,content,0.26079383,-0.82475173
269,content,0.41196465,-0.037480153
270,content,1.0110843,-0.9743528
271,function,0.25943732,-0.79342926
272,function,0.41045016,-0.051961925
273,function,0.27086198,-0.9606394
274,content,0.27917954,1.2542173
275,content,0.38510233,-0.10559147
276,content,0.48736095,-0.13352625
277,content,0.25942844,-0.9166901
278,content,0.26088727,-0.85643625
279,content,0.39915365,-0.011625117
280,content,-0.5963511,1.463364
281,function,0.26220146,-0.62688214
282,content,0.33614558,0.48391345
283,content,0.31186718,0.5173229
284,function,0.35635886,-0.69194585
285,content,0.31829876,0.98503244
286,function,0.2577696,-0.623346
287,function,0.3453689,-0.77125114
288,content,0.42021146,0.16389869
289,content,0.19826534,1.1074206
290,function,0.3700916,-0.80378217
291,content,-0.37197027,0.7403444
292,content,0.4007491,0.5567063
293,content,0.35068125,0.5124287
294,content,0.43311608,0.17097718
295,content,0.3735632,0.019389678
296,content,0.25309154,-0.82372993
297,content,0.39301285,-0.018968489
298,content,1.3296566,-0.72351235
299,content,0.33678055,-0.8130139
300,content,0.34107235,0.5334667
301,content,0.34032574,-0.05418094
302,content,0.40048113,0.030078573
303,content,0.31424794,0.51973593
304,content,-0.56386656,1.6319983
305,content,0.32003894,0.53054094
306,content,0.27510214,-1.0412717
307,content,0.26168147,-0.7334804
308,content,-0.0991527,1.4534384
309,content,0.4760343,-0.69232345
310,content,0.18479654,0.405523
311,content,-0.12636575,1.1185658
312,content,0.4211487,-0.950247
313,content,0.2743603,-0.94029784
314,content,-0.42126557,1.3961507
315,content,0.37486058,0.63745415
316,content,0.40729553,-0.060595047
317,content,0.40443042,-0.948675
318,function,0.26385355,-0.5886559
319,content,0.27918288,-0.68111867
320,content,0.3092596,0.52995205
321,content,0.5482709,0.09123696
322,content,0.326854,1.1758043
323,content,0.35418788,0.791524
324,content,-0.36511716,1.579233
325,content,0.4462399,-0.90131617
326,content,0.26275703,-0.70565104
327,content,0.22814798,1.0358727
328,content,0.28694117,0.57177776
329,function,0.31754804,-0.67797166
330,content,0.14478219,1.4181697
331,content,0.7814893,-1.2174103
332,content,0.39535376,-0.0050969697
333,content,0.3611108,-0.8534314
334,content,0.31407607,0.5279873
335,content,0.4099768,0.073926106
336,content,0.3637145,-0.83050126
337,content,0.19869721,-0.28742316
338,content,-0.8787918,0.97376436
339,content,0.26255167,-0.8063145
340,content,0.410602,0.05817354
341,content,0.36734876,0.4752368
342,content,0.3537953,0.502612
343,content,0.29666373,1.2500627
344,content,0.29561204,0.5440601
345,content,0.34891298,0.576597
346,content,0.25769413,-0.7769982
347,content,0.40931514,0.05074928
348,content,0.35622922,0.7060938
349,content,0.34093878,0.5492279
350,content,0.34900537,0.06276703
351,content,0.31052667,0.47735238
352,content,0.25994998,-0.702402
353,content,1.3766911,-0.82957184
354,content,0.3574754,0.495276
355,content,0.26466167,-0.61723554
356,content,0.41131672,-0.049568858
357,content,0.2512348,-0.6691172
358,content,0.2611971,-0.6119378
359,content,0.12025867,-0.00075858133
360,content,1.0509504,-0.7046117
361,content,0.59612286,-0.79507035
362,content,0.26033103,-0.73064977
363,content,0.4080206,-0.009322187
364,content,0.18957762,1.1464024
365,content,0.3765896,0.73050636
366,content,0.26378673,-0.6064171
367,content,0.2613043,-0.8517622
368,content,0.4065898,-0.02561724
369,content,0.41008803,-0.033758625
370,content,0.4096848,0.03163656
371,content,0.41409343,0.6323615
372,content,0.8131254,-0.9073419
373,function,0.2705708,-0.6071111
374,content,0.40905908,-0.030214176
375,content,0.34468096,0.5345546
376,content,0.40088296,0.6498918
377,content,0.33641785,0.5144076
378,content,0.3649763,-1.1079187
379,content,0.26480275,-0.5848783
380,content,0.32997608,0.521869
381,content,0.12810569,-0.11863802
382,content,0.34561682,0.7664169
383,content,0.3547623,-0.75619745
384,content,0.18254276,0.6002425
385,content,0.32784995,0.5088562
386,content,0.50070053,-0.6069447
387,content,-0.29186857,0.6728071
388,content,0.35980377,0.53621733
389,function,0.26400924,-0.6016547
390,content,0.26269895,-0.68151206
391,content,0.65845925,-0.84979254
392,function,-0.33560336,1.6164163
393,function,0.67329055,-1.03648
394,content,0.32973495,0.52360743
395,content,0.38335517,0.52765137
396,content,0.2821413,0.87099916
397,content,0.25958446,-0.7044384
398,content,0.38073123,-0.07259658
399,content,-0.7080011,1.2702949
400,content,0.2678037,-0.655588
401,content,-0.3620547,1.3887895
402,content,0.85267067,-0.8309183
403,content,0.73753977,-0.6260689
404,content,0.3011612,0.5236524
405,content,0.3091125,0.997669
406,content,0.23288772,-0.6687018
407,content,0.26586396,-0.64560026
408,content,0.1659237,0.93223715
409,content,0.40594235,-0.025937779
410,content,0.7027293,-1.3067364
411,content,0.323703,0.54353786
412,content,0.34325004,0.97065836
413,content,0.9588958,-0.9169558
414,content,0.26167312,-0.7336283
415,content,0.26130247,-0.7327831
416,content,0.33156416,0.4580695
417,content,0.13053602,0.6629698
418,content,0.48086378,-1.1171871
419,content,1.4106933,-0.77354836
420,content,0.33023337,0.51696587
421,content,0.8157669,-0.57625145
422,content,0.33301264,0.48464042
423,content,0.26432565,-0.81110317
424,content,-0.6670574,0.3967891
425,content,0.280112,-0.7236507
426,content,-0.9034537,1.2712731
427,content,0.3475918,0.5254796
428,content,0.262961,-0.7427315
429,content,0.8160716,-0.58885247
430,content,-0.5033751,1.4080708
431,content,-0.78893745,1.0813758
432,content,1.1938975,-0.9535486
433,content,0.016285338,1.3257264
434,content,0.2711025,0.47390124
435,content,0.3172198,1.0286437
436,content,0.392234,0.9555838
437,content,0.40789607,-0.019786865
438,content,0.7137951,-0.6036556
439,content,0.40546647,-0.029706765
440,content,0.36020333,0.49027103
441,content,0.37884298,0.75654817
442,content,0.19280809,-0.0637149
443,content,0.38502097,0.59245837
444,content,0.24599391,-0.56376857
445,content,1.0086081,-1.1191337
446,content,0.4096296,-0.009196541
447,punct,-0.010932618,0.0071220445
448,content,0.3254086,-1.322299
449,content,0.40172616,0.8761015
450,content,0.4241808,-1.071229
451,content,-0.088721715,0.8568203
452,content,0.3323299,0.49901286
453,content,0.5535655,-0.5857874
454,content,0.41223067,-0.03114887
455,content,0.32263803,0.5540872
456,content,0.41049224,-0.010400367
457,content,1.2918476,-1.0001699
458,content,0.39955154,0.7474247
459,content,0.9696203,-0.89651185
460,content,0.2614773,-0.6605474
461,content,0.33764213,0.8999953
462,content,0.32281503,0.5756995
463,content,0.2619695,-0.08564544
464,content,0.25866082,-0.6219177
465,content,0.41633365,0.5268097
466,content,-0.13882034,1.4577577
467,content,-0.09408105,0.8923389
468,content,0.26693285,-0.6523453
469,content,-0.7805831,1.276457
470,content,1.3171377,-1.3486831
471,content,0.37804478,0.8585796
472,content,-0.15345761,1.2469659
473,content,0.40671358,0.5803344
474,content,0.40445048,-0.044554178
475,content,0.26060316,-0.83757037
476,content,0.078343004,-0.42163336
477,content,0.27572548,-0.8556444
478,content,0.44587302,0.24708916
479,content,0.6914764,-0.84811413
480,content,0.26176605,-0.9285191
481,content,0.2629829,-0.82294065
482,content,0.40662763,-0.038845543
483,content,0.072350726,1.1777154
484,content,0.41063613,-0.048185457
485,content,0.40558714,-0.05075292
486,content,0.92952555,-0.61177635
487,content,0.3661939,1.0123076
488,content,0.2961647,-0.058790285
489,content,1.1797554,-1.2821641
490,content,0.2830666,0.99017143
491,content,0.21671894,0.64774853
492,content,0.0104198875,-0.005013423
493,content,1.347394,-0.6459142
494,content,0.3400621,0.50747734
495,content,0.24607447,0.6022459
496,content,0.9949481,-0.61702585
497,content,0.40783703,-0.06879255
498,content,-0.6403111,1.5456135
499,content,1.344539,-0.657438
