step,timestamp,train_loss_total,train_loss_ce,train_loss_belief_align,train_loss_self_consistency,train_loss_model_align,val_loss,val_ce,train_ppl,train_bpc,val_ppl,val_bpc,beta_mean,beta_std,kl_mean,kl_std,attention_entropy,attention_concentration,rg_modularity,rg_effective_rank,rg_n_clusters,rg_kl_within_mean,rg_kl_within_std,rg_kl_between_mean,rg_kl_between_std,rg_beta_entropy,rg_dynamic_n_iterations,rg_dynamic_modularity_init,rg_dynamic_modularity_final,rg_dynamic_modularity_change,rg_dynamic_rank_init,rg_dynamic_rank_final,rg_dynamic_rank_change,mu_lr,sigma_lr,phi_lr,ffn_lr,grad_norm_total,grad_norm_mu,grad_norm_ffn,step_time,tokens_per_sec
50,1770151782.7994533,8.503031730651855,7.769744873046875,0.43010690808296204,0.303180068731308,0.0,,,2367.867104567051,11.209372397317175,,,0.015625005587935448,0,0.033959172666072845,0,3.140669584274292,0.08993831276893616,,,,,,,,,,,,,,,,0.025,0,0.00125,0.025,0.5043114968528598,0.23532459139823914,0.007340493904325735,0.26570844650268555,5780.772196808864
100,1770151796.2098954,7.795772075653076,7.539322376251221,0.12431634217500687,0.13213369250297546,0.0,,,1880.555284392561,10.876943003880832,,,0.015625005587935448,0,0.010212961584329605,0,3.140745162963867,0.08965460956096649,,,,,,,,,,,,,,,,0.05,0,0.0025,0.05,0.5303782461943699,0.03358890488743782,0.001224049884997597,0.26570749282836914,5780.792945090798
150,1770151809.6969054,7.433340549468994,6.852268695831299,0.3987559378147125,0.18231599032878876,0.0,,,946.0247162562085,9.8857340663145,,,0.015625005587935448,0,0.03421982750296593,0,3.140514850616455,0.09000082314014435,,,,,,,,,,,,,,,,0.0499998763203621,0,0.0024999938160181045,0.0499998763203621,0.4574362205039254,0.02886287309229374,0.0036492896176311394,0.26570773124694824,5780.787758006351
200,1770151823.341796,7.582568645477295,6.8590989112854,0.4509700834751129,0.27249956130981445,0.0,,,952.5083861179453,9.895587984278336,,,0.015625005587935448,0,0.03945424407720566,0,3.140411138534546,0.0900665745139122,,,,,,,,,,,,,,,,0.049999505281448364,0,0.002499975264072418,0.049999505281448364,0.4878721615483068,0.030753763392567635,0.0037435239527034148,0.26570796966552734,5780.782570931214
250,1770151837.080466,7.720188617706299,6.702337741851807,0.6901067495346069,0.32774415612220764,0.0,,,814.307241910495,9.669429422532534,,,0.015625005587935448,0,0.06331528723239899,0,3.139505386352539,0.09045865386724472,,,,,,,,,,,,,,,,0.049998885393142706,0,0.002499944269657135,0.049998885393142706,0.5016884314619009,0.0316753163933754,0.005967510352971736,0.2813379764556885,5459.625534208405
300,1770151850.8503954,8.198786735534668,6.655250549316406,1.0883513689041138,0.4551853835582733,0.0,,,776.8525385777948,9.601496963372329,,,0.015625005587935448,0,0.10773181915283203,0,3.138396739959717,0.09107284247875214,,,,,,,,,,,,,,,,0.04999801814556122,0,0.002499900907278061,0.04999801814556122,0.4170215324944265,0.033393219113349915,0.007565843732820001,0.26570773124694824,5780.787758006351
350,1770151864.6667547,8.023956298828125,6.610982894897461,0.8716809749603271,0.5412923693656921,0.0,,,743.2131602545854,9.53763223787033,,,0.015625005587935448,0,0.10609033703804016,0,3.137378454208374,0.09106417745351791,,,,,,,,,,,,,,,,0.049996903538703924,0,0.0024998451769351958,0.049996903538703924,0.35730177519073936,0.03597428649663925,0.00527997576836416,0.26570701599121094,5780.803319287616
400,1770151878.5292008,7.832983493804932,6.390541076660156,0.9505470991134644,0.4918954074382782,0.0,,,596.1790710144834,9.219601919894824,,,0.015625005587935448,0,0.09764399379491806,0,3.1383731365203857,0.09108059108257294,,,,,,,,,,,,,,,,0.0499955415725708,0,0.00249977707862854,0.0499955415725708,0.5772922420912463,0.03826937451958656,0.007607556662764192,0.2813379764556885,5459.625534208405
450,1770151892.4397993,7.6953887939453125,6.366076946258545,0.8135697841644287,0.5157425403594971,0.0,,,581.7710271962986,9.184307640284759,,,0.015625005587935448,0,0.07557304203510284,0,3.1384763717651367,0.09104925394058228,,,,,,,,,,,,,,,,0.04999393075704575,0,0.0024996965378522875,0.04999393075704575,1.2597716741702094,0.04395025968551636,0.009601610318171628,0.2813382148742676,5459.6209074776825
500,1770151906.3660278,7.958636283874512,6.300838947296143,1.0979498624801636,0.5598472952842712,0.0,7.842885303497314,6.3667806625366214,545.0289689548109,9.090189102704182,582.1806030273438,9.185322888269333,0.015625005587935448,0,0.11631104350090027,0,3.136676549911499,0.09152016043663025,,,,,,,,,,,,,,,,0.049992072582244876,0,0.0024996036291122436,0.049992072582244876,0.7131088771486109,0.045010894536972046,0.0078691909466588,0.28133726119995117,5459.639414447625
