step,timestamp,train_loss_total,train_loss_ce,train_loss_belief_align,train_loss_self_consistency,train_loss_model_align,val_loss,val_ce,train_ppl,train_bpc,val_ppl,val_bpc,beta_mean,beta_std,kl_mean,kl_std,attention_entropy,attention_concentration,rg_modularity,rg_effective_rank,rg_n_clusters,rg_kl_within_mean,rg_kl_within_std,rg_kl_between_mean,rg_kl_between_std,rg_beta_entropy,rg_dynamic_n_iterations,rg_dynamic_modularity_init,rg_dynamic_modularity_final,rg_dynamic_modularity_change,rg_dynamic_rank_init,rg_dynamic_rank_final,rg_dynamic_rank_change,mu_lr,sigma_lr,phi_lr,ffn_lr,grad_norm_total,grad_norm_mu,grad_norm_ffn,alpha_mean,alpha_std,alpha_min,alpha_max,alpha_a0,alpha_b0,alpha_mahal_sq_mean,alpha_mahal_sq_std,step_time,tokens_per_sec
1100,1770738632.941197,13.17138957977295,6.169834136962891,6.452708721160889,0.5488465428352356,0.0,,,478.1067992666184,8.9011891125038,,,0.00390625512227416,0,1.9976913928985596,0,4.48223352432251,0.037619952112436295,,,,,,,,,,,,,,,,0.04997801184654236,0,0.004997801184654236,0.04997801184654236,0.9637482298682624,0.08051664382219315,0.016249095458889504,1.9833605289459229,0.1611051708459854,0.551198422908783,2.085719585418701,2.215163230895996,8.215791702270508,1.1119301319122314,2.413010358810425,0.4532661437988281,4518.316728524419
1200,1770738677.2091959,13.63210391998291,6.035482406616211,7.091338634490967,0.5052821636199951,0.0,,,418.00040717042634,8.707360537397793,,,0.00390625512227416,0,2.14809513092041,0,4.478013038635254,0.03817897289991379,,,,,,,,,,,,,,,,0.04997339546680451,0,0.004997339546680451,0.04997339546680451,1.148416756971848,0.0686095729470253,0.024612799059319825,2.0293002128601074,0.17891381680965424,0.6779348850250244,2.1501002311706543,2.0546534061431885,7.887912750244141,1.2303118705749512,2.348735809326172,0.453265905380249,4518.319105166124
1300,1770738721.5060947,13.877742767333984,6.000531196594238,7.338169574737549,0.5390411019325256,0.0,,,403.643150421651,8.656936600026025,,,0.00390625512227416,0,2.1746814250946045,0,4.478227615356445,0.03823022171854973,,,,,,,,,,,,,,,,0.04996833950281143,0,0.004996833950281144,0.04996833950281143,1.2702600875288734,0.08183880150318146,0.0020036549409051313,2.1425039768218994,0.1853320151567459,0.4268713593482971,2.271233081817627,2.037081241607666,7.461280345916748,1.2025266885757446,2.973334789276123,0.4376368522644043,4679.679029321491
1400,1770738765.86211,13.903753280639648,6.167469501495361,7.184410095214844,0.5518745183944702,0.0,,,476.9775865861491,8.897777664641286,,,0.00390625512227416,0,2.2064013481140137,0,4.477116584777832,0.03762710839509964,,,,,,,,,,,,,,,,0.049962843954563144,0,0.0049962843954563145,0.049962843954563144,1.308151552523254,0.07586575299501419,0.021049408043613674,2.1407151222229004,0.1821693778038025,0.5505322813987732,2.2790915966033936,1.8248673677444458,7.327014446258545,1.2337149381637573,2.151242971420288,0.4376368522644043,4679.679029321491
1500,1770738810.244029,13.90102767944336,6.316096305847168,7.0347795486450195,0.5501521229743958,0.0,,,553.4084330470224,9.112200818222812,,,0.00390625512227416,0,2.464547872543335,0,4.474967002868652,0.03796757757663727,,,,,,,,,,,,,,,,0.04995691031217575,0,0.004995691031217575,0.04995691031217575,2.417245647479473,0.10183877497911453,0.05318000693615136,2.1653213500976562,0.2137901932001114,0.660706102848053,2.3197813034057617,1.6937532424926758,7.138073444366455,1.3812092542648315,2.5978786945343018,0.45326685905456543,4518.309598614304
1600,1770738854.6276531,13.380202293395996,6.361464500427246,6.497257232666016,0.5214806199073792,0.0,,,579.0938188328035,9.177653287557575,,,0.00390625512227416,0,2.231105327606201,0,4.477761268615723,0.03771615028381348,,,,,,,,,,,,,,,,0.049950537085533146,0,0.004995053708553314,0.049950537085533146,0.9896536991595625,0.08881793916225433,0.02278738421447482,2.2823801040649414,0.22044892609119415,0.7641391754150391,2.462578296661377,1.7156645059585571,6.748094081878662,1.348559856414795,2.1538736820220947,0.4532661437988281,4518.316728524419
1700,1770738899.869012,14.225301742553711,6.271723747253418,7.3792853355407715,0.5742933750152588,0.0,,,529.3891248912464,9.048184747988053,,,0.00390625512227416,0,2.1167590618133545,0,4.479421615600586,0.037585675716400146,,,,,,,,,,,,,,,,0.049943724274635316,0,0.004994372427463532,0.049943724274635316,1.1223358787812576,0.0791696161031723,0.005120519625348297,2.220028877258301,0.22787530720233917,0.5750635266304016,2.39090633392334,1.4659955501556396,6.83799934387207,1.413498044013977,2.698829174041748,0.45326662063598633,4518.311975248509
1800,1770738944.5796907,13.665518760681152,6.204598426818848,6.9475998878479,0.5133196711540222,0.0,,,495.0201292130948,8.951343381079015,,,0.00390625512227416,0,2.1957945823669434,0,4.476696968078613,0.03810034319758415,,,,,,,,,,,,,,,,0.04993647336959839,0,0.004993647336959839,0.04993647336959839,1.0436161663043662,0.07061176002025604,0.0034005834937068016,2.210726499557495,0.22266724705696106,0.5154568552970886,2.3801991939544678,1.3796838521957397,6.840405464172363,1.3713133335113525,2.5465986728668213,0.4376368522644043,4679.679029321491
1900,1770738988.9314332,13.510554313659668,6.268232345581055,6.713642120361328,0.5286799073219299,0.0,,,527.5440376598759,9.043147720109584,,,0.00390625512227416,0,2.1949121952056885,0,4.479933738708496,0.037478331476449966,,,,,,,,,,,,,,,,0.04992878288030625,0,0.004992878288030625,0.04992878288030625,1.1611544640364944,0.10272852331399918,0.0003059382248825725,2.6048645973205566,0.28293377161026,0.7091984152793884,2.8311140537261963,1.9136139154434204,5.936339855194092,1.3515840768814087,2.3965871334075928,0.4376370906829834,4679.676479897667
2000,1770739033.2952905,13.32331657409668,6.0775604248046875,6.712157249450684,0.5335984826087952,0.0,12.51499252319336,5.821815395355225,435.9643285739768,8.768066285568745,337.5843811035156,8.399104199850003,0.00390625512227416,0,2.2795395851135254,0,4.476418495178223,0.03788883239030838,,,,,,,,,,,,,,,,0.049920654296875006,0,0.0049920654296875,0.049920654296875006,1.2981195333915936,0.09427618235349655,0.00021083187253108452,2.7886879444122314,0.31349149346351624,0.8111153244972229,3.0648555755615234,2.05863881111145,5.516181468963623,1.4380254745483398,2.2617592811584473,0.45326685905456543,4518.309598614304
2100,1770739098.4262094,13.455818176269531,6.302084922790527,6.592741966247559,0.5609910488128662,0.0,,,545.708484936079,9.091986665371,,,0.00390625512227416,0,2.0835494995117188,0,4.478066444396973,0.03772862255573273,,,,,,,,,,,,,,,,0.04991208761930466,0,0.004991208761930466,0.04991208761930466,1.6376927135556676,0.08052559196949005,0.01459285957603133,2.911137819290161,0.3573583662509918,0.5598234534263611,3.213029623031616,1.614511489868164,5.123353958129883,1.4423797130584717,2.477525234222412,0.4376373291015625,4679.673930476622
2200,1770739142.7132485,15.08503532409668,6.447229385375977,8.070273399353027,0.5675328969955444,0.0,,,630.9517447539714,9.301385861755522,,,0.00390625512227416,0,2.167353630065918,0,4.481198310852051,0.03781942278146744,,,,,,,,,,,,,,,,0.04990308284759522,0,0.004990308284759521,0.04990308284759522,1.4711458389279555,0.09831345081329346,0.0012393870869303806,2.5396671295166016,0.36741024255752563,0.43785619735717773,2.848592519760132,0.7383186221122742,5.474987983703613,1.8768779039382935,3.3647255897521973,0.4376366138458252,4679.681578748091
2300,1770739187.238118,13.217677116394043,6.114323616027832,6.5973663330078125,0.5059869289398193,0.0,,,452.290022165825,8.821104359233628,,,0.00390625512227416,0,2.2375478744506836,0,4.47545862197876,0.03832174837589264,,,,,,,,,,,,,,,,0.04989363849163056,0,0.004989363849163055,0.04989363849163056,1.058572864259931,0.07106824219226837,0.0028451302229288876,2.0431859493255615,0.2216205596923828,0.5587350726127625,2.224425792694092,0.2529638409614563,6.825364112854004,1.5399584770202637,2.571962594985962,0.45326733589172363,4518.304845353396
2400,1770739231.582033,13.745534896850586,6.121598243713379,7.100429058074951,0.5235080122947693,0.0,,,455.5922603968841,8.83159942851988,,,0.00390625512227416,0,2.396620750427246,0,4.473729133605957,0.038308802992105484,,,,,,,,,,,,,,,,0.04988375753164292,0,0.004988375753164291,0.04988375753164292,1.044060688071285,0.07957624644041061,0.0002839612916706919,1.6777541637420654,0.15844091773033142,0.3558836579322815,1.7953808307647705,0.12366130203008652,8.39589786529541,1.492692470550537,3.0182383060455322,0.4532589912414551,4518.388028863199
2500,1770739275.926593,13.826835632324219,6.200194835662842,7.099093914031982,0.5275468826293945,0.0,,,492.84505553250705,8.944990341956144,,,0.00390625512227416,0,2.1813673973083496,0,4.476775169372559,0.03783729299902916,,,,,,,,,,,,,,,,0.04987343847751618,0,0.004987343847751617,0.04987343847751618,1.704256633530099,0.07956070452928543,0.002217688057321571,1.2725894451141357,0.09850147366523743,0.5679640173912048,1.347597599029541,0.06705331057310104,11.14483642578125,1.577994704246521,2.501209259033203,0.4376370906829834,4679.676479897667
2600,1770739320.2985651,13.212942123413086,5.753960609436035,6.926265239715576,0.5327170491218567,0.0,,,315.43751430053413,8.301210436703807,,,0.00390625512227416,0,2.170289993286133,0,4.476564407348633,0.03806258365511894,,,,,,,,,,,,,,,,0.04986268132925034,0,0.004986268132925033,0.04986268132925034,1.2182217347308297,0.08694158494472504,0.0010180671664396616,1.054755449295044,0.07026951014995575,0.4438905715942383,1.1014865636825562,0.046001192182302475,13.616462707519531,1.476170301437378,2.801905393600464,0.45050692558288574,4545.990047434248
2700,1770739364.6717572,13.884798049926758,5.968814373016357,7.35287618637085,0.5631074905395508,0.0,,,391.04176612566124,8.611178895937467,,,0.00390625512227416,0,2.193469524383545,0,4.4766740798950195,0.038298241794109344,,,,,,,,,,,,,,,,0.04985148757696152,0,0.0049851487576961515,0.04985148757696152,1.3110108459440561,0.06543384492397308,0.0010792870134605952,0.8887367844581604,0.05808420106768608,0.2827856242656708,0.926827609539032,0.03512324020266533,16.191654205322266,1.6682593822479248,3.5506274700164795,0.45326662063598633,4518.311975248509
2800,1770739409.023856,14.10749340057373,5.998594284057617,7.573705673217773,0.5351932048797607,0.0,,,402.8620856145753,8.654142225914807,,,0.00390625512227416,0,2.2266969680786133,0,4.476596832275391,0.037971675395965576,,,,,,,,,,,,,,,,0.04983985722064972,0,0.004983985722064972,0.04983985722064972,1.1428620049789644,0.0703951045870781,0.0027940707912530354,0.7433755993843079,0.04348015412688255,0.4589761793613434,0.7719945907592773,0.026785342022776604,19.424108505249023,1.7557401657104492,3.0365593433380127,0.4532589912414551,4518.388028863199
2900,1770739453.363329,13.653144836425781,5.831515312194824,7.234567642211914,0.5870623588562012,0.0,,,340.8748196870825,8.413098221771529,,,0.00390625512227416,0,2.2059319019317627,0,4.47506046295166,0.03794906288385391,,,,,,,,,,,,,,,,0.049827788770198826,0,0.004982778877019882,0.049827788770198826,1.115861606787471,0.06381386518478394,0.000881405134005356,0.6126351356506348,0.03621738776564598,0.22569803893566132,0.632118821144104,0.02004697360098362,23.7289981842041,1.8931725025177002,5.697293758392334,0.4376366138458252,4679.681578748091
3000,1770739497.732707,13.411561965942383,5.996283531188965,6.885210037231445,0.5300679206848145,0.0,16.671206665039062,5.633512878417969,401.9322456235296,8.650808514210482,279.64276123046875,8.127441092477714,0.00390625512227416,0,2.1862330436706543,0,4.477068901062012,0.03860931470990181,,,,,,,,,,,,,,,,0.049815283715724946,0,0.004981528371572495,0.049815283715724946,1.337750588776615,0.07391319423913956,0.000770505915771348,0.5253776907920837,0.021787399426102638,0.2631450593471527,0.5389030575752258,0.016168346628546715,27.81610679626465,1.6559867858886719,3.073836088180542,0.4376363754272461,4679.68412817747
3100,1770739563.017241,12.934942245483398,6.27290153503418,6.115683555603027,0.5463575720787048,0.0,,,530.0130002580842,9.049883936578578,,,0.00390625512227416,0,2.195580244064331,0,4.4773783683776855,0.03814665228128433,,,,,,,,,,,,,,,,0.04980234205722809,0,0.004980234205722809,0.04980234205722809,1.9385215073959747,0.09550167620182037,0.00029975193457343585,0.46642088890075684,0.018036412075161934,0.2197650969028473,0.47814255952835083,0.01387709192931652,31.370655059814453,1.769934892654419,3.5695199966430664,0.43762826919555664,4679.770810429159
3200,1770739607.3583786,13.152042388916016,5.972654342651367,6.663575172424316,0.5158130526542664,0.0,,,392.5462413545327,8.616718801087059,,,0.00390625512227416,0,2.3786890506744385,0,4.476286888122559,0.03826756775379181,,,,,,,,,,,,,,,,0.049788963794708256,0,0.0049788963794708254,0.049788963794708256,2.0015301599221504,0.08852127939462662,0.0007557351606126747,0.4183350205421448,0.013240315951406956,0.27155229449272156,0.42690616846084595,0.011862749233841896,35.131744384765625,1.590040683746338,2.680844783782959,0.437636137008667,4679.686677609626
3300,1770739651.6934607,13.109075546264648,6.044193267822266,6.510873317718506,0.5540086030960083,0.0,,,421.657455597565,8.71992765366164,,,0.00390625512227416,0,2.225496292114258,0,4.475292205810547,0.03826330974698067,,,,,,,,,,,,,,,,0.04977515041828156,0,0.004977515041828156,0.04977515041828156,1.8376572949891972,0.0731038898229599,0.00085604087610919,0.38338422775268555,0.011091885156929493,0.2787058353424072,0.3905809223651886,0.010570349171757698,38.38340377807617,1.6138017177581787,2.607382297515869,0.45326709747314453,4518.3072219826
3400,1770739696.0517104,15.10861873626709,6.125038146972656,8.374906539916992,0.6086739897727966,0.0,,,457.16215228840673,8.836562159893177,,,0.00390625512227416,0,2.1480870246887207,0,4.476687908172607,0.0380823090672493,,,,,,,,,,,,,,,,0.04976090043783188,0,0.004976090043783188,0.04976090043783188,1.5943811261036571,0.07633119821548462,0.00015839324990216398,0.3537237048149109,0.01171346940100193,0.2328195869922638,0.36120662093162537,0.009471923112869263,41.51485824584961,1.9434260129928589,3.271620035171509,0.4532661437988281,4518.316728524419
3500,1770739740.4159608,13.899306297302246,6.015935897827148,7.329318046569824,0.5540526509284973,0.0,,,409.90929266821297,8.679160886101121,,,0.00390625512227416,0,2.1263976097106934,0,4.4794721603393555,0.03809810429811478,,,,,,,,,,,,,,,,0.04974621385335923,0,0.004974621385335922,0.04974621385335923,2.092280244784657,0.09067155420780182,0.0002906042043169276,0.3349570631980896,0.010091056115925312,0.18358676135540009,0.34089210629463196,0.008845170959830284,43.97957992553711,1.7603020668029785,3.4951255321502686,0.4502718448638916,4548.363446129017
3600,1770739784.7839518,15.738237380981445,6.208348751068115,8.883918762207031,0.6459698677062988,0.0,,,496.88010077575484,8.95675395527516,,,0.00390625512227416,0,2.336977005004883,0,4.476876258850098,0.038033559918403625,,,,,,,,,,,,,,,,0.04973109364509583,0,0.004973109364509583,0.04973109364509583,2.8974968021203966,0.07764400541782379,0.0014441455828497008,0.3137190341949463,0.011406119912862778,0.1898983269929886,0.32082241773605347,0.008057281374931335,46.74876403808594,2.332069158554077,4.210220813751221,0.437636137008667,4679.686677609626
3700,1770739829.1542723,13.44775104522705,5.763531684875488,7.108725070953369,0.5754938125610352,0.0,,,318.47108465408553,8.315018579776279,,,0.00390625512227416,0,2.2030704021453857,0,4.4764790534973145,0.03848523274064064,,,,,,,,,,,,,,,,0.04971553683280945,0,0.004971553683280945,0.04971553683280945,1.1423818322079162,0.08376146107912064,0.004518992135451169,0.3025297224521637,0.00807151384651661,0.19790609180927277,0.307786762714386,0.007665117271244526,48.73091506958008,1.8331561088562012,3.0429787635803223,0.4376366138458252,4679.681578748091
3800,1770739873.5197632,13.400940895080566,5.982815742492676,6.847251892089844,0.5708731412887573,0.0,,,396.5553954814706,8.631378602246604,,,0.00390625512227416,0,2.178839683532715,0,4.478316307067871,0.037517063319683075,,,,,,,,,,,,,,,,0.04969954639673233,0,0.004969954639673233,0.04969954639673233,1.8185478165000806,0.0832834541797638,0.0004167635673729229,0.2900051474571228,0.006678528618067503,0.19197362661361694,0.2943131923675537,0.007149950135499239,50.94906997680664,1.661835789680481,2.8228161334991455,0.4376363754272461,4679.68412817747
3900,1770739917.8758314,14.616663932800293,6.111824989318848,7.883212089538574,0.6216269135475159,0.0,,,451.1613289150011,8.817499602871544,,,0.00390625512227416,0,2.191661834716797,0,4.479426860809326,0.03762587904930115,,,,,,,,,,,,,,,,0.049683120846748356,0,0.004968312084674836,0.049683120846748356,1.3842738125555893,0.08559189736843109,0.0009034331069341958,0.2778054475784302,0.0076674544252455235,0.17111946642398834,0.2823377549648285,0.006672535557299852,53.0957145690918,1.9459702968597412,3.6877522468566895,0.437636137008667,4679.686677609626
4000,1770739962.2561996,14.222597122192383,6.0160651206970215,7.66048526763916,0.546046793460846,0.0,14.375145149230956,5.617493152618408,409.96226574599206,8.679347315294656,275.1986389160156,8.104329513510287,0.00390625512227416,0,2.2754387855529785,0,4.476518154144287,0.03787297010421753,,,,,,,,,,,,,,,,0.04966626167297364,0,0.0049666261672973635,0.04966626167297364,1.8517739830919175,0.08432645350694656,0.0008971303516794846,0.26802346110343933,0.006620306987315416,0.1697496920824051,0.2720782458782196,0.006232738960534334,55.11402130126953,1.828512191772461,3.255394697189331,0.43971753120422363,4657.535473719426
4100,1770740029.278055,12.947585105895996,5.987436294555664,6.429904937744141,0.530243992805481,0.0,,,398.3919399894679,8.638044649794047,,,0.00390625512227416,0,2.202075719833374,0,4.478989601135254,0.03806561231613159,,,,,,,,,,,,,,,,0.04964896887540818,0,0.004964896887540818,0.04964896887540818,1.2456881659934866,0.0834130197763443,0.0011779063280343612,0.26132088899612427,0.0063715833239257336,0.1500881463289261,0.2649385333061218,0.005991206970065832,56.59367752075195,1.745833158493042,3.5993552207946777,0.4545714855194092,4505.341987432151
4200,1770740075.0148685,14.741172790527344,6.096650123596191,8.038725852966309,0.6057969331741333,0.0,,,444.36670050282106,8.79560689934731,,,0.00390625512227416,0,2.46290922164917,0,4.47080135345459,0.03878072649240494,,,,,,,,,,,,,,,,0.049631240963935855,0,0.004963124096393585,0.049631240963935855,1.7644245698445393,0.08306452631950378,0.0003967416782754794,0.25321996212005615,0.006382108200341463,0.1771400272846222,0.25715216994285583,0.0056369975209236145,58.30511474609375,1.995445728302002,3.4881436824798584,0.468250036239624,4373.7316422799995
4300,1770740121.4339702,12.490891456604004,5.722931385040283,6.257100582122803,0.5108595490455627,0.0,,,305.80002799456054,8.256444728545423,,,0.00390625512227416,0,2.1377673149108887,0,4.477768421173096,0.038191523402929306,,,,,,,,,,,,,,,,0.04961308091878891,0,0.004961308091878891,0.04961308091878891,1.9205275766234051,0.08010277152061462,0.008957035761581187,0.24830509722232819,0.005164660047739744,0.18790817260742188,0.2516789734363556,0.0054201832972466946,59.59166717529297,1.7370508909225464,2.78137469291687,0.49058055877685547,4174.645658821448
4400,1770740168.018675,14.584006309509277,6.096534252166748,7.90952730178833,0.5779449939727783,0.0,,,444.315214080997,8.795439732210673,,,0.00390625512227416,0,2.153850555419922,0,4.478910446166992,0.038231827318668365,,,,,,,,,,,,,,,,0.04959448724985123,0,0.004959448724985123,0.04959448724985123,2.4669393823313635,0.0893915519118309,0.001140943710952569,0.24249254167079926,0.005552752874791622,0.19219689071178436,0.2461203783750534,0.00515572028234601,60.93399429321289,1.96042799949646,3.099135637283325,0.4729137420654297,4330.5994684262105
4500,1770740215.774568,12.469679832458496,5.764300346374512,6.133111953735352,0.5722671151161194,0.0,,,318.7159752223294,8.316127523909042,,,0.00390625512227416,0,2.258254289627075,0,4.477269649505615,0.03747205436229706,,,,,,,,,,,,,,,,0.04957546144723893,0,0.004957546144723892,0.04957546144723893,1.0593567032105327,0.06826790422201157,0.0013356840204161039,0.2389027327299118,0.005479307845234871,0.1608709841966629,0.24226868152618408,0.0050150551833212376,61.89628219604492,1.8998069763183594,3.356830596923828,0.4730687141418457,4329.180811956895
4600,1770740263.226465,13.222412109375,6.063165187835693,6.601850986480713,0.5573956966400146,0.0,,,429.73347366815665,8.747298348581156,,,0.00390625512227416,0,2.2700142860412598,0,4.474539756774902,0.038598667830228806,,,,,,,,,,,,,,,,0.049556002020835876,0,0.004955600202083588,0.049556002020835876,1.2577210247486226,0.09760800749063492,0.00436653020698557,0.23270893096923828,0.005597061477601528,0.18139848113059998,0.2361639440059662,0.004639744758605957,63.494930267333984,2.050018787384033,3.4898922443389893,0.47057199478149414,4352.15019744422
4700,1770740309.3387296,13.893804550170898,5.949762344360352,7.32124137878418,0.6228010654449463,0.0,,,383.6621487522248,8.583692628676573,,,0.00390625512227416,0,2.2438714504241943,0,4.475020885467529,0.03783122077584267,,,,,,,,,,,,,,,,0.04953611195087433,0,0.004953611195087433,0.04953611195087433,1.3849438327772,0.07429160177707672,0.000664541624437846,0.22760282456874847,0.0059763360768556595,0.18010103702545166,0.23131699860095978,0.0043575456365942955,64.83609771728516,2.2773454189300537,3.926809787750244,0.4925804138183594,4157.6967791399165
4800,1770740357.8194938,12.785194396972656,5.925070762634277,6.298626899719238,0.5614966154098511,0.0,,,374.30492122540494,8.54807020616866,,,0.00390625512227416,0,2.2725491523742676,0,4.477287292480469,0.03780265152454376,,,,,,,,,,,,,,,,0.049515789747238165,0,0.004951578974723816,0.049515789747238165,1.4000631750874735,0.09257455915212631,0.00234155600085288,0.2239365577697754,0.0043980833142995834,0.17039647698402405,0.22689343988895416,0.004104659892618656,66.07844543457031,1.9027456045150757,2.886340856552124,0.5050325393676758,4055.184251225062
4900,1770740407.6614513,15.10294246673584,6.119437217712402,8.343833923339844,0.6396713852882385,0.0,,,454.6087767259568,8.82848172702504,,,0.00390625512227416,0,2.234424352645874,0,4.474609851837158,0.038826532661914825,,,,,,,,,,,,,,,,0.04949503540992737,0,0.004949503540992737,0.04949503540992737,1.1521320701617217,0.08067639172077179,0.004264018749343231,0.21949496865272522,0.004850272089242935,0.16464459896087646,0.22279898822307587,0.0038645302411168814,67.28876495361328,2.207712173461914,3.2994308471679688,0.5051186084747314,4054.4932727467535
