step,timestamp,train_loss_total,train_loss_ce,train_loss_belief_align,train_loss_self_consistency,train_loss_model_align,val_loss,val_ce,train_ppl,train_bpc,val_ppl,val_bpc,beta_mean,beta_std,kl_mean,kl_std,attention_entropy,attention_concentration,rg_modularity,rg_effective_rank,rg_n_clusters,rg_kl_within_mean,rg_kl_within_std,rg_kl_between_mean,rg_kl_between_std,rg_beta_entropy,rg_dynamic_n_iterations,rg_dynamic_modularity_init,rg_dynamic_modularity_final,rg_dynamic_modularity_change,rg_dynamic_rank_init,rg_dynamic_rank_final,rg_dynamic_rank_change,mu_lr,sigma_lr,phi_lr,ffn_lr,grad_norm_total,grad_norm_mu,grad_norm_ffn,step_time,tokens_per_sec
50,1770228317.0421832,39.823036193847656,7.682607650756836,31.751468658447266,0.38896241784095764,0.0,,,2170.271710171733,11.083659958842498,,,0.015625005587935448,0,5.92799186706543,0,2.891860008239746,0.13554014265537262,,,,,,,,,,,,,,,,0.025,0,0.00125,0.025,8.47198312327249,3.7807164192199707,0.004026112146675587,0.17192864418029785,11911.918515755331
100,1770228325.1476793,8.366277694702148,7.071480751037598,1.209895372390747,0.0849013552069664,0.0,,,1177.8909067329203,10.201990211263706,,,0.015625005587935448,0,0.1089160144329071,0,3.14054274559021,0.09021775424480438,,,,,,,,,,,,,,,,0.05,0,0.0025,0.05,0.9041902075498223,0.0654616430401802,1.5832483768463135e-08,0.17192912101745605,11911.88547862154
150,1770228333.2432208,9.454297065734863,6.89207649230957,2.4860730171203613,0.07614759355783463,0.0,,,984.4434856419597,9.943164576882419,,,0.015625005587935448,0,0.23658910393714905,0,3.1394057273864746,0.09093572944402695,,,,,,,,,,,,,,,,0.0499998763203621,0,0.0024999938160181045,0.0499998763203621,0.473170174943236,0.059183262288570404,0.0001909211277961731,0.16140198707580566,12688.815281054229
200,1770228341.3206656,9.345582962036133,6.841120719909668,2.4381814002990723,0.06628040969371796,0.0,,,935.5370223924732,9.869650936736413,,,0.015625005587935448,0,0.2279871106147766,0,3.139089345932007,0.09092294424772263,,,,,,,,,,,,,,,,0.049999505281448364,0,0.002499975264072418,0.049999505281448364,0.5981905638129358,0.06597793847322464,3.725290298461914e-09,0.15629839897155762,13103.141257209452
250,1770228349.412676,9.089814186096191,6.675759315490723,2.3452250957489014,0.06882955133914948,0.0,,,792.9493240469783,9.631084858626767,,,0.015625005587935448,0,0.2223024070262909,0,3.1389575004577637,0.0908469706773758,,,,,,,,,,,,,,,,0.049998885393142706,0,0.002499944269657135,0.049998885393142706,0.751888157826433,0.06557338684797287,3.073364496231079e-08,0.17192959785461426,11911.852441671
300,1770228357.5212286,8.813629150390625,6.472770690917969,2.2764973640441895,0.06436192244291306,0.0,,,647.2746427564218,9.338234176598784,,,0.015625005587935448,0,0.2134435474872589,0,3.138413906097412,0.09109951555728912,,,,,,,,,,,,,,,,0.04999801814556122,0,0.002499900907278061,0.04999801814556122,0.5309194289227812,0.06370953470468521,2.7474015951156616e-08,0.17192816734313965,11911.951553072378
350,1770228365.6605794,8.623222351074219,6.409083366394043,2.1469104290008545,0.06722795218229294,0.0,,,607.336720587905,9.24635278934063,,,0.015625005587935448,0,0.20733283460140228,0,3.138392925262451,0.09087756276130676,,,,,,,,,,,,,,,,0.049996903538703924,0,0.0024998451769351958,0.049996903538703924,0.5217053288707639,0.07801186293363571,4.284083843231201e-08,0.17192935943603516,11911.868960123364
400,1770228373.8205283,7.9908037185668945,6.226066589355469,1.7082593441009521,0.05647733435034752,0.0,,,505.7621954523615,8.982315392707598,,,0.015625005587935448,0,0.1832040548324585,0,3.139496088027954,0.09027376770973206,,,,,,,,,,,,,,,,0.0499955415725708,0,0.00249977707862854,0.0499955415725708,0.6107681792247696,0.05707434564828873,6.984919309616089e-10,0.15629863739013672,13103.121269624324
450,1770228382.0322485,8.47576904296875,6.2928266525268555,2.1155219078063965,0.06742095947265625,0.0,,,540.6794841435291,9.07862980477439,,,0.015625005587935448,0,0.22139516472816467,0,3.1384763717651367,0.09061573445796967,,,,,,,,,,,,,,,,0.04999393075704575,0,0.0024996965378522875,0.04999393075704575,0.4687601707512299,0.0651022270321846,2.7939677238464355e-09,0.17192792892456055,11911.968071799622
500,1770228390.2605202,8.89362907409668,6.4157562255859375,2.3992719650268555,0.07860077917575836,0.0,11.47498435974121,6.242246341705322,611.4029445884856,9.255979690205326,514.0117797851562,9.005657841185542,0.015625005587935448,0,0.2349466234445572,0,3.138221263885498,0.09098093211650848,,,,,,,,,,,,,,,,0.049992072582244876,0,0.0024996036291122436,0.049992072582244876,0.6421487382594214,0.07403207570314407,3.725290298461914e-09,0.15629792213439941,13103.181232562645
550,1770228423.3364122,7.877726078033447,6.069949626922607,1.7411038875579834,0.06667260080575943,0.0,,,432.6588866659599,8.75708622520706,,,0.015625005587935448,0,0.16563469171524048,0,3.1392438411712646,0.0905793309211731,,,,,,,,,,,,,,,,0.04998996704816819,0,0.002499498352408409,0.04998996704816819,0.4289936083135886,0.054897502064704895,8.381903171539307e-09,0.17192888259887695,11911.901997165529
600,1770228431.619913,8.322922706604004,6.312646865844727,1.938053846359253,0.07222205400466919,0.0,,,551.5027724808388,9.107224328237445,,,0.015625005587935448,0,0.19845809042453766,0,3.1386756896972656,0.0907769650220871,,,,,,,,,,,,,,,,0.049987614154815674,0,0.0024993807077407838,0.049987614154815674,0.5834000477400217,0.06513502448797226,8.381903171539307e-09,0.15629839897155762,13103.141257209452
650,1770228439.9629138,8.371395111083984,6.317907810211182,1.975353717803955,0.07813325524330139,0.0,,,554.4118434052956,9.114814266585322,,,0.015625005587935448,0,0.20288299024105072,0,3.1385836601257324,0.09081775695085526,,,,,,,,,,,,,,,,0.04998501390218735,0,0.0024992506951093674,0.04998501390218735,0.5445049872424513,0.08071243762969971,1.30385160446167e-08,0.17192888259887695,11911.901997165529
700,1770228448.3050094,7.93548583984375,6.068582534790039,1.7918553352355957,0.07504790276288986,0.0,,,432.0678062286787,8.755113928166965,,,0.015625005587935448,0,0.1755959689617157,0,3.1385836601257324,0.09058743715286255,,,,,,,,,,,,,,,,0.04998216480016709,0,0.0024991082400083542,0.04998216480016709,0.5419917493116602,0.0680599957704544,9.313225746154785e-10,0.1709134578704834,11982.67254970615
750,1770228456.679085,8.556266784667969,6.272714138031006,2.1912569999694824,0.09229611605405807,0.0,,,529.9136867160133,9.049613579851421,,,0.015625005587935448,0,0.23383599519729614,0,3.138360023498535,0.09066157788038254,,,,,,,,,,,,,,,,0.04997906982898712,0,0.002498953491449356,0.04997906982898712,0.9472083856531527,0.07664140313863754,1.862645149230957e-09,0.15629911422729492,13103.081294637
800,1770228465.0741363,8.544514656066895,6.247941970825195,2.20865535736084,0.0879172682762146,0.0,,,516.9478354276112,9.013874897071526,,,0.015625005587935448,0,0.21806813776493073,0,3.137993812561035,0.0910264104604721,,,,,,,,,,,,,,,,0.049975726008415225,0,0.002498786300420761,0.049975726008415225,0.6012331604537071,0.07388921082019806,1.3969838619232178e-08,0.17192935943603516,11911.868960123364
850,1770228473.4766855,8.355067253112793,6.096366882324219,2.1591997146606445,0.09950105100870132,0.0,,,444.2408553364622,8.79519826856886,,,0.015625005587935448,0,0.2194865345954895,0,3.138225793838501,0.09093571454286575,,,,,,,,,,,,,,,,0.04997213482856751,0,0.0024986067414283753,0.04997213482856751,0.5951805251663547,0.07778599113225937,1.210719347000122e-08,0.15629792213439941,13103.181232562645
900,1770228481.8986814,8.511205673217773,6.2058186531066895,2.195596218109131,0.10979108512401581,0.0,,,495.62453446836776,8.953103795493247,,,0.015625005587935448,0,0.22299757599830627,0,3.138356924057007,0.09076720476150513,,,,,,,,,,,,,,,,0.04996829777956009,0,0.0024984148889780045,0.04996829777956009,1.0842992282533421,0.07727888226509094,1.1175870895385742e-08,0.17192864418029785,11911.918515755331
950,1770228490.3381858,7.865540981292725,6.0972900390625,1.67527174949646,0.09297914057970047,0.0,,,444.65114862885633,8.796530102217144,,,0.015625005587935448,0,0.20105895400047302,0,3.139364719390869,0.09044273942708969,,,,,,,,,,,,,,,,0.049964211881160736,0,0.002498210594058037,0.049964211881160736,0.8205752506323024,0.07938899099826813,9.313225746154785e-10,0.17192864418029785,11911.918515755331
1000,1770228498.7999756,8.542047500610352,6.101757526397705,2.330594062805176,0.10969588905572891,0.0,10.45337142944336,6.0448792457580565,446.6420658914686,8.802975324040878,421.9468688964844,8.720917310627765,0.015625005587935448,0,0.22518202662467957,0,3.1370902061462402,0.09140370786190033,,,,,,,,,,,,,,,,0.04995987862348557,0,0.0024979939311742783,0.04995987862348557,0.9228006276243784,0.07283656299114227,1.862645149230957e-08,0.17192769050598145,11911.984590572682
1050,1770228533.4416437,8.518498420715332,6.257702827453613,2.154017210006714,0.10677791386842728,0.0,,,522.0183953801695,9.027956836524172,,,0.015625005587935448,0,0.23445791006088257,0,3.137338638305664,0.09089508652687073,,,,,,,,,,,,,,,,0.04995529800653458,0,0.002497764900326729,0.04995529800653458,1.225675698020558,0.06738176196813583,1.6763806343078613e-08,0.17192792892456055,11911.968071799622
1100,1770228541.9257925,8.277057647705078,5.993474006652832,2.170651912689209,0.11293245106935501,0.0,,,400.8045919446812,8.646755227094948,,,0.015625005587935448,0,0.2093336284160614,0,3.1374588012695312,0.09128269553184509,,,,,,,,,,,,,,,,0.049950470030307774,0,0.0024975235015153884,0.049950470030307774,1.518562777037853,0.07489822059869766,3.748573362827301e-08,0.17192840576171875,11911.935034390948
1150,1770228550.4140546,8.010574340820312,6.014223098754883,1.8822780847549438,0.11407362669706345,0.0,,,409.2078013403615,8.676689839373525,,,0.015625005587935448,0,0.19250275194644928,0,3.1389317512512207,0.09062014520168304,,,,,,,,,,,,,,,,0.04994539469480515,0,0.0024972697347402572,0.04994539469480515,0.7757351314304965,0.07405047863721848,1.30385160446167e-08,0.17192983627319336,11911.83592326445
