step,layer,iteration,grad_mu_norm,grad_sigma_norm,nat_grad_mu_norm,nat_grad_mu_raw_norm,delta_mu_norm,mu_norm,sigma_mean,sigma_max,sigma_min,sigma_std,delta_mu_norm,mu_norm,sigma_mean,effective_lr,scale_mean,mu_diff_to_prior_norm,beta_entropy,mu_change_rel
24,0,10,4.487632751464844,20.70500373840332,6.663961410522461,6.663961410522461,0.46196553111076355,58.922672271728516,3.026819944381714,12.336444854736328,0.7450841665267944,1.4322113990783691,0.46196553111076355,58.922672271728516,3.026819944381714,0.06932295858860016,1.0,16.219463348388672,2.5166139602661133,0.007840199930206078
24,0,11,4.037227153778076,20.70427131652832,5.844789028167725,5.844789028167725,0.3700801432132721,58.884151458740234,3.026352643966675,12.334492683410645,0.745031476020813,1.4319696426391602,0.3700801432132721,58.884151458740234,3.026352643966675,0.06331796944141388,1.0,16.202863693237305,2.516552686691284,0.006284885895181126
24,0,12,3.6829373836517334,20.70332908630371,5.224093437194824,5.224093437194824,0.2988622188568115,58.856040954589844,3.025930404663086,12.33272933959961,0.7449843883514404,1.4317511320114136,0.2988622188568115,58.856040954589844,3.025930404663086,0.05720844119787216,1.0,16.192148208618164,2.5164847373962402,0.005077851210492038
24,0,13,3.401723861694336,20.70229148864746,4.747384071350098,4.747384071350098,0.2425861805677414,58.83536148071289,3.0255532264709473,12.331153869628906,0.7449426651000977,1.431555986404419,0.2425861805677414,58.83536148071289,3.0255532264709473,0.051098912954330444,1.0,16.185091018676758,2.516415596008301,0.004123135213568986
24,0,14,3.177105665206909,20.701231002807617,4.377377033233643,4.377377033233643,0.19739307463169098,58.82004165649414,3.0252201557159424,12.329763412475586,0.7449061274528503,1.431383728981018,0.19739307463169098,58.82004165649414,3.0252201557159424,0.04509392008185387,1.0,16.180370330810547,2.5163493156433105,0.0033558812445407134
24,0,15,2.9970176219940186,20.700206756591797,4.087965488433838,4.087965488433838,0.16064155101776123,58.80862808227539,3.024930238723755,12.32855224609375,0.7448745369911194,1.4312337636947632,0.16064155101776123,58.80862808227539,3.024930238723755,0.03929620981216431,1.0,16.17717170715332,2.5162882804870605,0.0027315978356675756
24,0,16,2.8524138927459717,20.699254989624023,3.860434055328369,3.860434055328369,0.13050192594528198,58.800079345703125,3.0246808528900146,12.327510833740234,0.7448474764823914,1.4311047792434692,0.13050192594528198,58.800079345703125,3.0246808528900146,0.033804986625909805,1.0,16.17498207092285,2.516233205795288,0.002219418020818483
24,0,17,2.7363429069519043,20.698394775390625,3.681032419204712,3.681032419204712,0.10569790750741959,58.79365539550781,3.0244688987731934,12.32662582397461,0.7448245882987976,1.4309951066970825,0.10569790750741959,58.79365539550781,3.0244688987731934,0.028714200481772423,1.0,16.1734676361084,2.5161850452423096,0.0017977769365773331
24,0,18,2.643322229385376,20.6976375579834,3.5393950939178467,3.5393950939178467,0.08533820509910583,58.78879928588867,3.0242908000946045,12.325882911682129,0.7448054552078247,1.4309030771255493,0.08533820509910583,58.78879928588867,3.0242908000946045,0.024110957980155945,1.0,16.172412872314453,2.516143321990967,0.0014516062790878035
24,0,19,2.5689053535461426,20.696983337402344,3.4274842739105225,3.4274842739105225,0.06880340725183487,58.78510665893555,3.0241429805755615,12.325263977050781,0.7447896003723145,1.4308265447616577,0.06880340725183487,58.78510665893555,3.0241429805755615,0.0200740247964859,1.0,16.17167091369629,2.516108512878418,0.0011704224275600984
24,0,20,2.509376049041748,20.696426391601562,3.3388750553131104,3.3388750553131104,0.055667296051979065,58.782264709472656,3.024019956588745,12.324750900268555,0.7447764873504639,1.4307630062103271,0.055667296051979065,58.782264709472656,3.024019956588745,0.016672471538186073,1.0,16.171138763427734,2.5160791873931885,0.0009470080421567495
24,0,21,2.461531162261963,20.69595718383789,3.2682530879974365,3.2682530879974365,0.0456395149230957,58.78003692626953,3.0239169597625732,12.324320793151855,0.7447654604911804,1.4307096004486084,0.0456395149230957,58.78003692626953,3.0239169597625732,0.013964498415589333,1.0,16.170751571655273,2.516054630279541,0.0007764462163288665
24,0,22,2.4225246906280518,20.695556640625,3.211073160171509,3.211073160171509,0.03852145001292229,58.778221130371094,3.0238282680511475,12.323951721191406,0.7447560429573059,1.4306639432907104,0.03852145001292229,58.778221130371094,3.0238282680511475,0.011996440589427948,1.0,16.170455932617188,2.51603364944458,0.0006553693790024212
24,0,23,2.3897593021392822,20.69521141052246,3.1633176803588867,3.1633176803588867,0.03417007625102997,58.776668548583984,3.0237488746643066,12.32361888885498,0.7447475790977478,1.4306226968765259,0.03417007625102997,58.776668548583984,3.0237488746643066,0.01080197375267744,1.0,16.170223236083984,2.5160160064697266,0.0005813542964993214
24,0,24,2.3608179092407227,20.694896697998047,3.121342658996582,3.121342658996582,0.03246675431728363,58.77523422241211,3.023672103881836,12.323298454284668,0.7447394728660583,1.4305830001831055,0.03246675431728363,58.77523422241211,3.023672103881836,0.010401534847915173,1.0,16.170024871826172,2.5160000324249268,0.0005523878371386768
24,1,0,46.98229217529297,25.866249084472656,279.19775390625,279.19775390625,24.843965530395508,66.9933090209961,5.30375862121582,23.9696044921875,0.672272801399231,2.8007452487945557,24.843965530395508,66.9933090209961,5.30375862121582,0.08898340165615082,1.0,25.8549747467041,2.496225357055664,
24,1,1,26.094947814941406,25.898591995239258,142.90174865722656,142.90174865722656,12.666930198669434,64.80894470214844,5.302593231201172,23.96429443359375,0.6723166108131409,2.800110101699829,12.666930198669434,64.80894470214844,5.302593231201172,0.08864083141088486,1.0,19.62339210510254,2.5019407272338867,0.1954503387600295
24,1,2,17.957416534423828,25.92130470275879,144.06298828125,144.06298828125,12.622652053833008,64.13231658935547,5.3014421463012695,23.959047317504883,0.672357976436615,2.7994823455810547,12.622652053833008,64.13231658935547,5.3014421463012695,0.08761898428201675,0.9999634027481079,17.175718307495117,2.503993272781372,0.19206409539482897
24,1,3,14.48020076751709,25.937551498413086,179.68453979492188,179.68453979492188,15.441252708435059,63.619747161865234,5.300312519073486,23.953901290893555,0.6723974347114563,2.7988672256469727,15.441252708435059,63.619747161865234,5.300312519073486,0.08593534678220749,0.9997299909591675,15.536556243896484,2.505091667175293,0.19328895124449175
24,1,4,11.672043800354004,25.947389602661133,155.84085083007812,155.84085083007812,13.031213760375977,63.557987213134766,5.299213409423828,23.948896408081055,0.6724352836608887,2.7982687950134277,13.031213760375977,63.557987213134766,5.299213409423828,0.08361872285604477,1.0,15.416009902954102,2.505673408508301,0.20502873564304258
24,1,5,11.584714889526367,25.955894470214844,200.6182403564453,200.6182403564453,16.191646575927734,63.382205963134766,5.298153877258301,23.94406509399414,0.6724715828895569,2.7976911067962646,16.191646575927734,63.382205963134766,5.298153877258301,0.08070874959230423,0.9997833967208862,14.870630264282227,2.5060653686523438,0.2230040718228333
24,1,6,10.477861404418945,25.960208892822266,189.59727478027344,189.59727478027344,14.647377967834473,63.26116943359375,5.2971391677856445,23.939441680908203,0.6725063920021057,2.7971384525299072,14.647377967834473,63.26116943359375,5.2971391677856445,0.07725521177053452,0.9998765587806702,14.462362289428711,2.506241798400879,0.21535370981408689
24,1,7,9.789688110351562,25.964710235595703,185.6727752685547,185.6727752685547,13.61301040649414,63.20966720581055,5.296175956726074,23.935054779052734,0.6725395917892456,2.796614170074463,13.61301040649414,63.20966720581055,5.296175956726074,0.07331722229719162,0.9999747276306152,14.30072021484375,2.5064191818237305,0.21234633779852286
24,1,8,9.36929988861084,25.966646194458008,184.54232788085938,184.54232788085938,12.726432800292969,63.08387756347656,5.2952704429626465,23.93092918395996,0.6725710034370422,2.7961206436157227,12.726432800292969,63.08387756347656,5.2952704429626465,0.06896213442087173,1.0,13.832858085632324,2.5064258575439453,0.20173827750949413
24,1,9,8.472990036010742,25.968917846679688,167.17678833007812,167.17678833007812,10.7435302734375,62.95559310913086,5.294426918029785,23.92708396911621,0.672600507736206,2.795660972595215,10.7435302734375,62.95559310913086,5.294426918029785,0.06426448374986649,1.0,13.239251136779785,2.5065112113952637,0.17065251459242897
24,1,10,6.969852447509766,25.969253540039062,130.42080688476562,130.42080688476562,7.734560012817383,62.81833267211914,5.293647766113281,23.92353630065918,0.6726279854774475,2.795236825942993,7.734560012817383,62.81833267211914,5.293647766113281,0.05930463969707489,1.0,12.634834289550781,2.5064775943756104,0.12312584054016096
24,1,11,5.313549518585205,25.970340728759766,84.1571044921875,84.1571044921875,4.558577537536621,62.75537109375,5.292937755584717,23.920297622680664,0.672653317451477,2.794849395751953,4.558577537536621,62.75537109375,5.292937755584717,0.05416747182607651,1.0,12.31501293182373,2.506507158279419,0.07264043630624342
24,1,12,4.110334396362305,25.970293045043945,42.86422348022461,42.86422348022461,2.0978124141693115,62.724388122558594,5.292294979095459,23.91737174987793,0.6726763248443604,2.7944998741149902,2.0978124141693115,62.724388122558594,5.292294979095459,0.04894087091088295,1.0,12.178278923034668,2.5064611434936523,0.033444924320918036
24,1,13,3.5464651584625244,25.970659255981445,16.088220596313477,16.088220596313477,0.7032848596572876,62.714962005615234,5.291721343994141,23.914758682250977,0.6726970076560974,2.794187307357788,0.7032848596572876,62.714962005615234,5.291721343994141,0.04371426999568939,1.0,12.130722999572754,2.506436586380005,0.01121398844955337
24,1,14,3.316117763519287,25.970645904541016,5.544564247131348,5.544564247131348,0.21389321982860565,62.70878601074219,5.291215419769287,23.91245460510254,0.6727153658866882,2.793911933898926,0.21389321982860565,62.70878601074219,5.291215419769287,0.03857710212469101,1.0,12.10067081451416,2.506394863128662,0.0034108971549513998
24,1,15,3.170686960220337,25.970619201660156,4.181449890136719,4.181449890136719,0.14056888222694397,62.70465087890625,5.290774822235107,23.910446166992188,0.6727314591407776,2.7936716079711914,0.14056888222694397,62.70465087890625,5.290774822235107,0.033617258071899414,1.0,12.077857971191406,2.5063576698303223,0.0022417611840893146
24,1,16,3.0538668632507324,25.97052001953125,3.9965364933013916,3.9965364933013916,0.11557824909687042,62.70171356201172,5.290395259857178,23.90871810913086,0.672745406627655,2.7934653759002686,0.11557824909687042,62.70171356201172,5.290395259857178,0.028919603675603867,1.0,12.059965133666992,2.5063223838806152,0.0018433037100045939
24,1,17,2.958408832550049,25.97039222717285,3.8561105728149414,3.8561105728149414,0.09472351521253586,62.69963836669922,5.290073871612549,23.907251358032227,0.6727572679519653,2.79328989982605,0.09472351521253586,62.69963836669922,5.290073871612549,0.024564523249864578,1.0,12.045929908752441,2.5062901973724365,0.0015107502262085729
24,1,18,2.880732774734497,25.970256805419922,3.7444934844970703,3.7444934844970703,0.0772358849644661,62.69816970825195,5.289803504943848,23.906021118164062,0.6727672815322876,2.793142795562744,0.0772358849644661,62.69816970825195,5.289803504943848,0.020626524463295937,1.0,12.034916877746582,2.5062618255615234,0.001231868493334077
24,1,19,2.817793846130371,25.970123291015625,3.6557400226593018,3.6557400226593018,0.06278000771999359,62.69712829589844,5.289578437805176,23.90499496459961,0.6727756261825562,2.793020009994507,0.06278000771999359,62.69712829589844,5.289578437805176,0.01717299595475197,1.0,12.026257514953613,2.506237268447876,0.0010013220201134467
24,1,20,2.766911506652832,25.969995498657227,3.5850656032562256,3.5850656032562256,0.05113387107849121,62.696388244628906,5.28939151763916,23.904142379760742,0.6727825999259949,2.7929182052612305,0.05113387107849121,62.696388244628906,5.28939151763916,0.014263022691011429,1.0,12.019399642944336,2.506216287612915,0.0008155792144010141
24,1,21,2.725658655166626,25.96988296508789,3.528458595275879,3.528458595275879,0.04215236380696297,62.695838928222656,5.2892351150512695,23.90342903137207,0.6727884411811829,2.792832851409912,0.04215236380696297,62.695838928222656,5.2892351150512695,0.01194639690220356,1.0,12.01388168334961,2.5061986446380615,0.0006723310636804381
24,1,22,2.691783905029297,25.969783782958984,3.482429027557373,3.482429027557373,0.03573932126164436,62.69542694091797,5.289100170135498,23.902814865112305,0.6727935075759888,2.792759656906128,0.03573932126164436,62.69542694091797,5.289100170135498,0.010262756608426571,1.0,12.009298324584961,2.506183624267578,0.0005700460467623914
24,1,23,2.6631577014923096,25.96969223022461,3.443843126296997,3.443843126296997,0.03182424232363701,62.695098876953125,5.288978576660156,23.90226173400879,0.6727980971336365,2.7926933765411377,0.03182424232363701,62.695098876953125,5.288978576660156,0.009240909479558468,1.0,12.005293846130371,2.5061707496643066,0.0005076030544998176
24,1,24,2.637741804122925,25.969608306884766,3.4098169803619385,3.4098169803619385,0.03034171089529991,62.69481658935547,5.288862228393555,23.901731491088867,0.6728025078773499,2.792630195617676,0.03034171089529991,62.69481658935547,5.288862228393555,0.008898340165615082,1.0,12.001542091369629,2.5061588287353516,0.0004839594073534569
49,0,0,63.52893829345703,20.731822967529297,193.20486450195312,193.20486450195312,15.704949378967285,74.33155059814453,2.9627387523651123,15.297801971435547,0.6337865591049194,1.3539708852767944,15.704949378967285,74.33155059814453,2.9627387523651123,0.08128651231527328,1.0,45.20176696777344,2.4942281246185303,
49,0,1,47.24864959716797,20.745372772216797,126.6040267944336,126.6040267944336,10.251580238342285,69.02008056640625,2.9621598720550537,15.294705390930176,0.6337865591049194,1.3536721467971802,10.251580238342285,69.02008056640625,2.9621598720550537,0.08097357302904129,1.0,36.62533950805664,2.5038833618164062,0.1485304009025842
49,0,2,36.723609924316406,20.756359100341797,90.71680450439453,90.71680450439453,7.260983943939209,65.5355453491211,2.96158766746521,15.291645050048828,0.6337865591049194,1.3533769845962524,7.260983943939209,65.5355453491211,2.96158766746521,0.08004011958837509,1.0,30.761497497558594,2.509143114089966,0.1107945837226711
49,0,3,29.406667709350586,20.7656192779541,68.30339813232422,68.30339813232422,5.3619608879089355,63.15788269042969,2.961026430130005,15.288644790649414,0.6337865591049194,1.3530877828598022,5.3619608879089355,63.15788269042969,2.961026430130005,0.0785021111369133,1.0,26.674110412597656,2.51226806640625,0.08489773023807297
49,0,4,24.099767684936523,20.77345085144043,53.251766204833984,53.251766204833984,4.067682266235352,61.491024017333984,2.9604804515838623,15.285725593566895,0.6337865591049194,1.352806568145752,4.067682266235352,61.491024017333984,2.9604804515838623,0.07638586312532425,1.0,23.802949905395508,2.514219284057617,0.06615082982562115
49,0,5,20.140438079833984,20.78000831604004,42.66281509399414,42.66281509399414,3.1454269886016846,60.297393798828125,2.9599530696868896,15.28290843963623,0.6337865591049194,1.3525354862213135,3.1454269886016846,60.297393798828125,2.9599530696868896,0.07372760027647018,1.0,21.7796630859375,2.5154764652252197,0.052165222904562145
49,0,6,17.125722885131836,20.785409927368164,34.97079849243164,34.97079849243164,2.467987060546875,59.427146911621094,2.9594485759735107,15.280213356018066,0.6337865591049194,1.3522759675979614,2.467987060546875,59.427146911621094,2.9594485759735107,0.07057279348373413,1.0,20.350418090820312,2.5163021087646484,0.04152961987866155
49,0,7,14.793984413146973,20.789785385131836,29.249862670898438,29.249862670898438,1.9590219259262085,58.78261184692383,2.958969831466675,15.277654647827148,0.6337865591049194,1.3520299196243286,1.9590219259262085,58.78261184692383,2.958969831466675,0.0669754222035408,1.0,19.337265014648438,2.5168490409851074,0.03332655463990685
49,0,8,12.967529296875,20.79327392578125,24.91633415222168,24.91633415222168,1.569655418395996,58.2985725402832,2.958519458770752,15.275249481201172,0.6337865591049194,1.3517985343933105,1.569655418395996,58.2985725402832,2.958519458770752,0.06299704313278198,1.0,18.61531639099121,2.517211437225342,0.026924420796630318
49,0,9,11.521788597106934,20.79601287841797,21.58499526977539,21.58499526977539,1.2671629190444946,57.930606842041016,2.9581000804901123,15.273008346557617,0.6337865591049194,1.3515831232070923,1.2671629190444946,57.930606842041016,2.9581000804901123,0.058705732226371765,1.0,18.097339630126953,2.517449378967285,0.021873807092698355
49,0,10,10.367398262023926,20.79813003540039,18.992876052856445,18.992876052856445,1.0289372205734253,57.64789962768555,2.9577128887176514,15.270940780639648,0.6337865591049194,1.351384162902832,1.0289372205734253,57.64789962768555,2.9577128887176514,0.05417490378022194,1.0,17.722702026367188,2.5176024436950684,0.01784865063671442
49,0,11,9.439108848571777,20.79974365234375,16.955787658691406,16.955787658691406,0.8390077948570251,57.42874526977539,2.9573590755462646,15.269052505493164,0.6337865591049194,1.3512024879455566,0.8390077948570251,57.42874526977539,2.9573590755462646,0.04948209226131439,1.0,17.44936752319336,2.517697811126709,0.014609544240774097
49,0,12,8.688556671142578,20.800954818725586,15.342039108276367,15.342039108276367,0.6859054565429688,57.25760269165039,2.9570395946502686,15.267346382141113,0.6337865591049194,1.3510384559631348,0.6859054565429688,57.25760269165039,2.9570395946502686,0.04470758140087128,1.0,17.248167037963867,2.5177536010742188,0.011979291548785765
49,0,13,8.079407691955566,20.801847457885742,14.055818557739258,14.055818557739258,0.5612919926643372,57.12319564819336,2.956754446029663,15.265823364257812,0.6337865591049194,1.3508919477462769,0.5612919926643372,57.12319564819336,2.956754446029663,0.03993307426571846,1.0,17.098793029785156,2.5177836418151855,0.009825991802481976
49,0,14,7.583985328674316,20.802494049072266,13.026273727416992,13.026273727416992,0.459049254655838,57.017208099365234,2.956502676010132,15.264479637145996,0.6337865591049194,1.3507627248764038,0.459049254655838,57.017208099365234,2.956502676010132,0.035240259021520615,1.0,16.987016677856445,2.517796516418457,0.00805106510608747
49,0,15,7.180890083312988,20.80295753479004,12.200180053710938,12.200180053710938,0.37466058135032654,56.93342971801758,2.9562835693359375,15.26330852508545,0.6337865591049194,1.3506501913070679,0.37466058135032654,56.93342971801758,2.9562835693359375,0.03070943057537079,1.0,16.902790069580078,2.51779842376709,0.0065806782261345455
49,0,16,6.8533034324646,20.803279876708984,11.536869049072266,11.536869049072266,0.30478233098983765,56.86714553833008,2.956094741821289,15.262300491333008,0.6337865591049194,1.3505531549453735,0.30478233098983765,56.86714553833008,2.956094741821289,0.026418115943670273,1.0,16.838943481445312,2.517793893814087,0.005359549846378131
49,0,17,6.587754726409912,20.80350112915039,11.004692077636719,11.004692077636719,0.2469424307346344,56.814701080322266,2.9559342861175537,15.261444091796875,0.6337865591049194,1.3504709005355835,0.2469424307346344,56.814701080322266,2.9559342861175537,0.02243974059820175,1.0,16.790298461914062,2.5177860260009766,0.004346452785888845
49,0,18,6.373222351074219,20.803647994995117,10.578493118286133,10.578493118286133,0.1993238925933838,56.77320861816406,2.9557998180389404,15.260725021362305,0.6337865591049194,1.350401759147644,0.1993238925933838,56.77320861816406,2.9557998180389404,0.018842371180653572,1.0,16.753053665161133,2.5177767276763916,0.0035108797320231844
49,0,19,6.200467109680176,20.803747177124023,10.237792015075684,10.237792015075684,0.1606060415506363,56.74033737182617,2.9556877613067627,15.260126113891602,0.6337865591049194,1.3503443002700806,0.1606060415506363,56.74033737182617,2.9556877613067627,0.015687566250562668,1.0,16.724353790283203,2.5177671909332275,0.002830544352774295
49,0,20,6.061535835266113,20.803810119628906,9.9654541015625,9.9654541015625,0.12984289228916168,56.71413040161133,2.955594778060913,15.259629249572754,0.6337865591049194,1.3502964973449707,0.12984289228916168,56.71413040161133,2.955594778060913,0.01302929874509573,1.0,16.702011108398438,2.517758369445801,0.0022894278065795676
49,0,21,5.949390411376953,20.803850173950195,9.746722221374512,9.746722221374512,0.10636653751134872,56.692909240722656,2.955516815185547,15.2592134475708,0.6337865591049194,1.3502565622329712,0.10636653751134872,56.692909240722656,2.955516815185547,0.010913057252764702,1.0,16.68427848815918,2.5177502632141113,0.0018761878049250661
49,0,22,5.857639789581299,20.803874969482422,9.568504333496094,9.568504333496094,0.08970517665147781,56.67518615722656,2.9554498195648193,15.258855819702148,0.6337865591049194,1.350222110748291,0.08970517665147781,56.67518615722656,2.9554498195648193,0.009375047869980335,1.0,16.669727325439453,2.51774263381958,0.0015827944338146847
49,0,23,5.780344486236572,20.803890228271484,9.418877601623535,9.418877601623535,0.07951029390096664,56.65961837768555,2.9553897380828857,15.258533477783203,0.6337865591049194,1.3501912355422974,0.07951029390096664,56.65961837768555,2.9553897380828857,0.008441588841378689,1.0,16.657136917114258,2.5177364349365234,0.0014032977721217634
49,0,24,5.7118988037109375,20.80389976501465,9.286771774291992,9.286771774291992,0.07548893243074417,56.64495086669922,2.955331802368164,15.258224487304688,0.6337865591049194,1.3501614332199097,0.07548893243074417,56.64495086669922,2.955331802368164,0.008128651417791843,1.0,16.645456314086914,2.5177299976348877,0.0013326682045233405
49,1,0,62.96633529663086,25.635820388793945,322.32891845703125,322.32891845703125,18.320600509643555,77.55326080322266,4.920287609100342,26.469518661499023,0.6337870359420776,2.5074875354766846,18.320600509643555,77.55326080322266,4.920287609100342,0.05683821812272072,1.0,45.48311233520508,2.4892449378967285,
49,1,1,45.338844299316406,25.65453338623047,192.2911834716797,192.2911834716797,10.887412071228027,72.16265106201172,4.9195990562438965,26.46577262878418,0.6337870359420776,2.5071213245391846,10.887412071228027,72.16265106201172,4.9195990562438965,0.05661940202116966,1.0,36.38105773925781,2.4958529472351074,0.1508732274866591
49,1,2,35.01264190673828,25.670082092285156,132.27374267578125,132.27374267578125,7.402924537658691,68.79222869873047,4.918918609619141,26.462068557739258,0.6337870359420776,2.5067591667175293,7.402924537658691,68.79222869873047,4.918918609619141,0.05596669763326645,1.0,30.27895736694336,2.4995832443237305,0.10761280273391087
49,1,3,28.177289962768555,25.683212280273438,97.30587005615234,97.30587005615234,5.341242790222168,66.56309509277344,4.9182515144348145,26.458436965942383,0.6337870359420776,2.506403923034668,5.341242790222168,66.56309509277344,4.9182515144348145,0.05489126965403557,1.0,26.022951126098633,2.5019755363464355,0.08024330572331842
49,1,4,23.369693756103516,25.694608688354492,74.80204772949219,74.80204772949219,3.9952914714813232,65.030029296875,4.9176025390625,26.454906463623047,0.6337870359420776,2.506058692932129,3.9952914714813232,65.030029296875,4.9176025390625,0.05341152474284172,1.0,22.991796493530273,2.503624439239502,0.061437639104046045
49,1,5,19.853544235229492,25.704565048217773,59.42510223388672,59.42510223388672,3.0635290145874023,63.94526672363281,4.916975975036621,26.45149803161621,0.6337870359420776,2.505725622177124,3.0635290145874023,63.94526672363281,4.916975975036621,0.051552776247262955,1.0,20.805341720581055,2.504809856414795,0.04790861264757382
49,1,6,17.207687377929688,25.713275909423828,48.47977828979492,48.47977828979492,2.3923234939575195,63.15906524658203,4.916375637054443,26.4482364654541,0.6337870359420776,2.505406618118286,2.3923234939575195,63.15906524658203,4.916375637054443,0.04934683069586754,1.0,19.213035583496094,2.5056867599487305,0.03787775332390954
49,1,7,15.171610832214355,25.720874786376953,40.440242767333984,40.440242767333984,1.8938745260238647,62.577213287353516,4.915807247161865,26.445140838623047,0.6337870359420776,2.505103826522827,1.8938745260238647,62.577213287353516,4.915807247161865,0.04683143272995949,1.0,18.042295455932617,2.50634765625,0.030264601234562646
49,1,8,13.57667064666748,25.727479934692383,34.385826110839844,34.385826110839844,1.5146825313568115,62.13823699951172,4.915271759033203,26.442230224609375,0.6337870359420776,2.504819393157959,1.5146825313568115,62.13823699951172,4.915271759033203,0.044049616903066635,1.0,17.171682357788086,2.5068540573120117,0.0243760139368768
49,1,9,12.310572624206543,25.73318862915039,29.742572784423828,29.742572784423828,1.2209025621414185,61.801170349121094,4.914773464202881,26.439517974853516,0.6337870359420776,2.504554510116577,1.2209025621414185,61.801170349121094,4.914773464202881,0.041048988699913025,1.0,16.51548957824707,2.507248878479004,0.019755330765531823
49,1,10,11.296162605285645,25.738086700439453,26.141183853149414,26.141183853149414,0.9902511835098267,61.53833770751953,4.914313793182373,26.437015533447266,0.6337870359420776,2.50430965423584,0.9902511835098267,61.53833770751953,4.914313793182373,0.03788088634610176,1.0,16.013710021972656,2.5075626373291016,0.016091614109815466
49,1,11,10.478147506713867,25.742263793945312,23.330263137817383,23.330263137817383,0.8072158098220825,61.330787658691406,4.91389274597168,26.434728622436523,0.6337870359420776,2.504086494445801,0.8072158098220825,61.330787658691406,4.91389274597168,0.03459951654076576,1.0,15.624699592590332,2.5078165531158447,0.01316167361460704
49,1,12,9.815361976623535,25.74580192565918,21.12746238708496,21.12746238708496,0.6604659557342529,61.16532897949219,4.91351318359375,26.432662963867188,0.6337870359420776,2.5038845539093018,0.6604659557342529,61.16532897949219,4.91351318359375,0.03126101940870285,1.0,15.319561004638672,2.508023977279663,0.010798044687174277
49,1,13,9.276473999023438,25.748779296875,19.39528465270996,19.39528465270996,0.5415652990341187,61.03257369995117,4.913173675537109,26.430818557739258,0.6337870359420776,2.503704309463501,0.5415652990341187,61.03257369995117,4.913173675537109,0.027922526001930237,1.0,15.078057289123535,2.508195400238037,0.008873381312867986
