step,timestamp,train_loss_total,train_loss_ce,train_loss_belief_align,train_loss_self_consistency,train_loss_model_coupling,train_loss_aux_layer_ce,val_loss,val_ce,train_ppl,train_bpc,val_ppl,val_bpc,beta_mean,beta_std,kl_mean,kl_std,attention_entropy,attention_concentration,mu_lr,sigma_lr,phi_lr,ffn_lr,grad_norm_total,grad_norm_mu,grad_norm_ffn,alpha_mean,alpha_std,alpha_min,alpha_max,alpha_c0,alpha_b0,alpha_c0_std,alpha_b0_std,alpha_mahal_sq_mean,alpha_mahal_sq_std,step_time,tokens_per_sec,holonomy_mean_norm,holonomy_max_norm,holonomy_frac_gt_01,holonomy_spectral_gap,holonomy_wilson_trace,num_chol_recover,num_chol_fail,num_nan_replace,num_inv_pinv,phi_effective_rank,phi_rank_ratio,phi_top1_variance_fraction,phi_top5_variance_fraction,phi_spectral_gap,phi_frobenius_norm,phi_mean_token_norm,phi_std_token_norm,vfe_grad_mu_self,vfe_grad_mu_direct,vfe_grad_mu_softmax,vfe_grad_mu_total,vfe_grad_sigma_self,vfe_grad_sigma_align_direct,vfe_grad_sigma_softmax,vfe_grad_sigma_total,vfe_kl_pairwise_mean,vfe_kl_pairwise_max,vfe_kappa_scaled,vfe_kl_frac_above_90pct,vfe_kl_p95,sigma_q_mean,sigma_q_min,sigma_q_max,sigma_q_std,sigma_q_cond_mean,sigma_q_cond_max,sigma_p_mean,sigma_p_min,sigma_p_max,prior_belief_kl_mean,prior_belief_kl_max,prior_belief_kl_std,phi_norm_mean,phi_norm_std,phi_norm_max,phi_pairwise_dist_mean,phi_pairwise_dist_max,attn_entropy_per_head_mean,attn_entropy_per_head_std,attn_entropy_per_head_min,attn_entropy_per_head_max,head_correlation_mean
3700,1774897685.6002965,5.4540696144104,5.413546562194824,0.0,0.0,0.0,0.0,,,224.42611910973903,7.810096778899969,,,0.0078125,0,85.46275329589844,0,2.6045384407043457,0.3935278058052063,0.04313738266661979,0.004313738266661978,0.006470607399992967,0,0.42778693712307503,0.058620043098926544,0.003383275844312913,0.09052491188049316,0.17377401888370514,0.0001278671552427113,2.277822971343994,0.28937575221061707,1.1889705657958984,0.3706751763820648,1.561707615852356,11.322187423706055,9.78822135925293,0.3146243095397949,26037.403187257034,,,,,,0,0,0,0,146.79002752142154,0.7339501376071077,0.05407579243183136,0.1699192225933075,1.1957045793533325,469.2322998046875,1.9787226915359497,0.682440996170044,14.80829183504585,108.26766116819138,53.045689222623324,92.37866230909245,7.37065180029174,22.521908193165068,8.63578898822849,20.474654744915618,14.777950763702393,200.0,10.000000000000002,0.00041747093200683594,26.998473167419434,9.435653686523438,0.24258023500442505,186.88064575195312,6.9754319190979,9.086641311645508,89.8521499633789,1.0633052587509155,0.025370946153998375,10.0,125.37313842773438,831.0079345703125,87.09083557128906,1.8323955535888672,0.5079708099365234,3.5645432472229004,2.489543914794922,4.811960697174072,2.2141432762145996,1.362308144569397,1.2508459091186523,3.177440643310547,0.0801054835319519
3800,1774897717.0422313,5.552241802215576,5.51114559173584,0.0,0.0,0.0,0.0,,,247.43442359639425,7.950902414814368,,,0.0078125,0,85.60171508789062,0,2.590935468673706,0.3975065350532532,0.042770604783176874,0.004277060478317687,0.00641559071747653,0,0.5593638723417609,0.04792787507176399,0.0012194051161829747,0.09194924682378769,0.1747460812330246,7.827540684957057e-05,2.306192398071289,0.2918147146701813,1.1823714971542358,0.3790268301963806,1.5558981895446777,11.2379150390625,9.870892524719238,0.3125936985015869,26206.5423559983,,,,,,0,0,0,0,146.70395898822545,0.7335197949411273,0.05385599285364151,0.16892360150814056,1.1976829767227173,468.51605224609375,1.9755390882492065,0.6818722486495972,14.80416571294424,109.46732064590083,56.44348284760539,93.0711085429468,7.562858621920965,22.707001126614614,8.54849893548212,20.6076233809026,15.91701889038086,200.0,10.000000000000002,0.00043463706970214844,29.32276725769043,9.186230659484863,0.24052269756793976,194.1676788330078,6.730736255645752,8.977211952209473,91.07823944091797,1.0564535856246948,0.024942096322774887,10.0,120.69869995117188,900.5097045898438,84.4000015258789,1.8469008207321167,0.5058148503303528,3.9208455085754395,2.510570764541626,5.039560317993164,2.263975143432617,1.418855905532837,1.2606923580169678,3.2672576904296875,0.18907621502876282
3900,1774897748.49923,5.424458980560303,5.383643627166748,0.0,0.0,0.0,0.0,,,217.81446603065345,7.766955962826939,,,0.0078125,0,86.57804870605469,0,2.5855817794799805,0.397460013628006,0.0423959271500943,0.00423959271500943,0.006359389072514144,0,0.4761428446954736,0.03330663591623306,0.0034777015375967706,0.10129556804895401,0.18429416418075562,9.85364313237369e-05,2.391880512237549,0.32296496629714966,1.1873821020126343,0.38719165325164795,1.5501729249954224,11.652776718139648,10.443406105041504,0.31250524520874023,26213.96000738513,,,,,,0,0,0,0,146.6152842548009,0.7330764212740045,0.05360884219408035,0.16831612586975098,1.1975593566894531,467.80865478515625,1.9724966287612915,0.6810155510902405,15.945302099727037,109.77516252890058,54.34544767359165,92.97390485869822,8.785866608343671,22.761025880026665,7.9496088322395835,20.871437813434596,15.698957920074463,200.0,10.000000000000002,0.00038909912109375,28.945746421813965,9.302226066589355,0.24063801765441895,164.8008270263672,6.847912311553955,9.1792573928833,91.04806518554688,1.06132173538208,0.02483784221112728,10.0,125.72929382324219,766.8848266601562,89.66582489013672,1.8403050899505615,0.5045484900474548,3.716935634613037,2.507072687149048,4.632826328277588,2.31109356880188,1.2820624113082886,1.4045385122299194,3.217648506164551,0.20189779996871948
4000,1774897779.956419,5.509815692901611,5.4689741134643555,0.0,0.0,0.0,0.0,5.418315434455872,5.418315434455872,237.21671046062272,7.890061832245141,225.49893188476562,7.816976807261616,0.0078125,0,86.81147766113281,0,2.5858359336853027,0.39731162786483765,0.04201351632667227,0.0042013516326672275,0.006302027449000841,0,0.3340324918011481,0.028260793536901474,0.003931035237717752,0.10734760016202927,0.19377632439136505,9.472389501752332e-05,2.3247947692871094,0.34083467721939087,1.17719304561615,0.4063831865787506,1.5582900047302246,11.54226303100586,10.366809844970703,0.3126335144042969,26203.204783112684,,,,,,0,0,0,0,146.5453194266164,0.732726597133082,0.053361158818006516,0.16751740872859955,1.19822359085083,467.02398681640625,1.969101905822754,0.6801233291625977,16.576130974394893,108.3958926415497,55.39844188459152,92.23914022283412,11.120687059322226,23.355078744372314,8.64697894626644,22.452540381745706,16.00808095932007,200.0,10.000000000000002,0.0005075931549072266,29.553361892700195,9.295918464660645,0.2369064837694168,309.3612060546875,6.880946636199951,9.292566299438477,92.38714599609375,1.0611904859542847,0.02409769408404827,10.0,127.30328369140625,979.224609375,94.21613311767578,1.8399262428283691,0.5086191296577454,4.017436504364014,2.501274585723877,5.065126895904541,2.1961050033569336,1.408473253250122,1.2001639604568481,3.1920459270477295,0.22153030335903168
4100,1774897847.9352503,5.555567741394043,5.514351844787598,0.0,0.0,0.0,0.0,,,248.22903415270054,7.955528060191974,,,0.0078125,0,86.60428619384766,0,2.5833559036254883,0.3986266851425171,0.041623542309925626,0.004162354230992562,0.006243531346488843,0,0.9056333893196068,0.027916040271520615,0.0010723658929299219,0.10965979099273682,0.19643311202526093,9.546196088194847e-05,2.248251438140869,0.34380200505256653,1.1725877523422241,0.40965086221694946,1.5583738088607788,11.526310920715332,10.893836975097656,0.31251978874206543,26212.74010511114,,,,,,0,0,0,0,146.493059813258,0.7324652990662899,0.05297026038169861,0.16658681631088257,1.197398066520691,466.0274963378906,1.9647094011306763,0.6792250275611877,16.832188103897945,109.42048367136422,55.41664413056524,93.28499789821413,12.149829627132005,22.770243629734075,8.342306638927548,22.76657255552471,15.850146770477295,200.0,10.000000000000002,0.0004801750183105469,29.052943229675293,9.3814697265625,0.2394331693649292,190.85675048828125,7.012889862060547,9.303712844848633,91.46034240722656,1.0766023397445679,0.02478456124663353,10.0,125.89408111572266,843.5878295898438,90.06387329101562,1.853047490119934,0.4936016798019409,3.8880860805511475,2.5127875804901123,5.199507713317871,2.239086389541626,1.3096134662628174,1.3130499124526978,3.1651229858398438,0.12082098424434662
4200,1774897879.394323,5.528003215789795,5.487549781799316,0.0,0.0,0.0,0.0,,,241.66435045084802,7.916860856833187,,,0.0078125,0,87.20409393310547,0,2.5693445205688477,0.40178102254867554,0.04122617845901322,0.0041226178459013215,0.006183926768851982,0,0.3925242719052815,0.025855854153633118,0.0014423023684758645,0.10767024010419846,0.19631969928741455,0.00011441982496762648,2.5302553176879883,0.33378663659095764,1.1842905282974243,0.39627087116241455,1.5579116344451904,11.259485244750977,10.37085247039795,0.3126075267791748,26205.383102585398,,,,,,0,0,0,0,146.43502319173697,0.7321751159586849,0.05288809910416603,0.16597238183021545,1.1994361877441406,465.28759765625,1.9614057540893555,0.6786795258522034,16.43410805126423,110.1558726807791,58.439627386801796,92.5702041667657,11.742879859812064,23.81438819185763,8.8412028774276,23.138196542631444,16.642830848693848,200.0,10.000000000000002,0.0006442070007324219,31.446727752685547,9.267766952514648,0.2419804036617279,194.3955078125,6.907170295715332,9.288375854492188,90.61284637451172,1.0689891576766968,0.024608111009001732,10.0,124.80999755859375,781.2506713867188,90.83151245117188,1.8344006538391113,0.4947722852230072,3.82706618309021,2.508737325668335,5.044033527374268,2.123659610748291,1.4827951192855835,1.0751652717590332,3.172154188156128,-0.021075615659356117
4300,1774897910.8388193,5.631176471710205,5.591166019439697,0.0,0.0,0.0,0.0,,,268.04798672854736,8.066347489032538,,,0.0078125,0,88.25308227539062,0,2.5604546070098877,0.4019662141799927,0.040821601418172926,0.004082160141817293,0.006123240212725939,0,0.4094834519396634,0.026115387678146362,0.003027890361869911,0.10248160362243652,0.18423309922218323,9.373424109071493e-05,2.3574330806732178,0.3182877004146576,1.1675472259521484,0.3579796552658081,1.5470463037490845,11.813907623291016,11.449726104736328,0.3125011920928955,26214.300000381467,,,,,,0,0,0,0,146.38273311044122,0.7319136655522062,0.05264473706483841,0.16522108018398285,1.2001028060913086,464.49530029296875,1.9582654237747192,0.6769471168518066,15.228182720243419,109.87742032334951,58.56961423327574,92.43212858181558,10.652062960700993,23.482987994544455,9.427729643790375,22.44768761102144,16.824437618255615,200.0,10.000000000000002,0.0006103515625,31.38463020324707,9.266043663024902,0.23502686619758606,190.3426971435547,6.777346611022949,9.287568092346191,93.11848449707031,1.073581576347351,0.02324627712368965,10.0,128.1781463623047,834.1211547851562,97.27969360351562,1.8244787454605103,0.49130740761756897,3.9342877864837646,2.4764702320098877,4.803764343261719,2.2500462532043457,1.4317293167114258,1.2376606464385986,3.2624316215515137,0.019038008525967598
4400,1774897942.306337,5.454031467437744,5.413327217102051,0.0,0.0,0.0,0.0,,,224.3768977402524,7.809780330822382,,,0.0078125,0,88.26919555664062,0,2.5645699501037598,0.39981916546821594,0.040409991038196064,0.004040999103819606,0.0060614986557294085,0,0.3092712735104787,0.13195335865020752,0.0006556816861155197,0.10364758223295212,0.1847836673259735,0.00010408609523437917,2.3764843940734863,0.324662446975708,1.159560203552246,0.3584538400173187,1.5431525707244873,11.767345428466797,11.166271209716797,0.32665467262268066,25078.471813144984,,,,,,0,0,0,0,146.33492742070555,0.7316746371035278,0.05235246196389198,0.16473393142223358,1.1970257759094238,463.6620178222656,1.9547988176345825,0.6755975484848022,15.13884377895186,110.48561514684016,58.7856987686925,92.63442519763748,10.351854751493976,23.69185963204423,9.474178871505421,22.296820025554936,16.771364212036133,200.0,10.000000000000002,0.0004901885986328125,31.21688175201416,9.362147331237793,0.23537644743919373,175.26258850097656,6.881398677825928,9.300313949584961,92.97352600097656,1.0825798511505127,0.02349928393959999,10.0,128.28704833984375,873.4807739257812,94.5851058959961,1.8364028930664062,0.5098152756690979,3.8484787940979004,2.5144033432006836,5.1472086906433105,2.2123470306396484,1.4395657777786255,1.1944202184677124,3.230273723602295,0.1257498413324356
4500,1774897973.765269,5.480152130126953,5.439992427825928,0.0,0.0,0.0,0.0,,,230.44043851892184,7.848250098097979,,,0.0078125,0,89.29861450195312,0,2.5488200187683105,0.40539586544036865,0.03999153029647651,0.003999153029647651,0.005998729544471476,0,0.5544476447865623,0.03057037852704525,0.0036372696782021353,0.10595303773880005,0.18949994444847107,8.703119965502992e-05,2.591418504714966,0.32358071208000183,1.157895803451538,0.3494774103164673,1.544630765914917,11.522194862365723,11.077600479125977,0.3146069049835205,26038.84361797179,,,,,,0,0,0,0,146.32271679226577,0.7316135839613288,0.052040744572877884,0.1641005128622055,1.1955857276916504,462.58856201171875,1.9503756761550903,0.6737374067306519,14.882182705928155,110.73443661390122,59.221551310171996,93.08232052080336,9.407260784010887,24.408792252706693,8.937218286571701,22.431694346884566,17.029396057128906,200.0,10.000000000000002,0.0005936622619628906,31.79500675201416,9.353994369506836,0.24023446440696716,245.3900146484375,7.116755962371826,9.576931953430176,91.24283599853516,1.0910876989364624,0.024133412167429924,10.0,125.87035369873047,714.1424560546875,92.17993927001953,1.8291962146759033,0.48741844296455383,3.843341112136841,2.4546070098876953,4.765038967132568,2.3122339248657227,1.3378041982650757,1.3662633895874023,3.258204221725464,0.09044203162193298
4600,1774898006.2524264,5.5174713134765625,5.477895736694336,0.0,0.0,0.0,0.0,,,239.34253738817955,7.902933013835714,,,0.0078125,0,89.65242004394531,0,2.542788505554199,0.40523141622543335,0.03956640521566989,0.003956640521566988,0.0059349607823504825,0,0.752878864032094,0.028750071302056313,0.0050521506236575085,0.10836007446050644,0.1962292343378067,9.32891052798368e-05,2.7318410873413086,0.3304603099822998,1.1691139936447144,0.3580378592014313,1.55232572555542,11.588777542114258,10.794960975646973,0.3260538578033447,25124.68355746584,,,,,,0,0,0,0,146.31664674473842,0.731583233723692,0.05176657810807228,0.16346284747123718,1.1948978900909424,461.42633056640625,1.9455976486206055,0.6716899871826172,14.851100398702693,110.3971147736142,58.26913140076024,92.209018764038,12.565985199307017,24.885536637222195,8.65360526325936,24.353899661972758,17.0628719329834,200.0,10.000000000000002,0.0007097721099853516,32.09570026397705,9.277828216552734,0.23542770743370056,148.45321655273438,6.9030866622924805,9.659466743469238,92.99102020263672,1.0845097303390503,0.023080890998244286,10.0,129.73867797851562,823.1708374023438,96.28095245361328,1.8123347759246826,0.4967636168003082,4.012265205383301,2.457031726837158,5.023197650909424,2.292415142059326,1.3623210191726685,1.329108715057373,3.2557215690612793,0.0794236958026886
4700,1774898037.8527052,5.497345924377441,5.457150459289551,0.0,0.0,0.0,0.0,,,234.42845825932486,7.873003905001964,,,0.0078125,0,90.3531494140625,0,2.5247244834899902,0.4084600806236267,0.039134804780998976,0.003913480478099897,0.005870220717149845,0,0.4590085943682644,0.027174517512321472,0.002495763350102684,0.1063716933131218,0.19145266711711884,9.813952055992559e-05,2.685784339904785,0.32429322600364685,1.162520408630371,0.3460870683193207,1.547965407371521,11.637691497802734,11.25871753692627,0.3150978088378906,25998.27663103352,,,,,,0,0,0,0,146.29501988686388,0.7314750994343194,0.05154694616794586,0.16304273903369904,1.1929779052734375,460.55072021484375,1.9420242309570312,0.6700723767280579,15.219258227015239,111.5418856928678,60.08409240572638,92.75243942822577,12.892923118216386,24.397425662790653,9.10607734379581,24.056066638770726,17.866262435913086,200.0,10.000000000000002,0.0008869171142578125,33.584373474121094,9.21501636505127,0.2595493495464325,158.4400177001953,6.747096061706543,9.355085372924805,66.45121765136719,1.0856828689575195,0.02188214287161827,10.0,127.60221862792969,868.7557373046875,99.21086883544922,1.8267896175384521,0.49928125739097595,3.78714919090271,2.467989921569824,4.7822394371032715,2.2879233360290527,1.3781872987747192,1.3133978843688965,3.262449026107788,0.15320250391960144
4800,1774898069.385806,5.425591945648193,5.385592937469482,0.0,0.0,0.0,0.0,,,218.23946810925958,7.769768223133847,,,0.0078125,0,90.84222412109375,0,2.522003173828125,0.4070831835269928,0.03869692085624218,0.0038696920856242174,0.0058045381284363255,0,0.2952530726620345,0.03503007814288139,0.002450828072701045,0.10538442432880402,0.18620876967906952,6.822526484029368e-05,2.3433218002319336,0.3233252465724945,1.1631027460098267,0.3388129770755768,1.5372470617294312,12.067334175109863,11.829594612121582,0.3124997615814209,26214.42000001526,,,,,,0,0,0,0,146.2841379029652,0.731420689514826,0.05126585066318512,0.16224856674671173,1.1923737525939941,459.60150146484375,1.9379758834838867,0.6688233017921448,14.812879465226553,111.66453270200626,60.30876252657322,91.87594304365248,10.3314865304322,24.36863843872304,9.000926176368516,22.903190165681934,18.21587562561035,200.0,10.000000000000002,0.0008780956268310547,34.45220947265625,9.327526092529297,0.2317456752061844,212.71572875976562,7.025516986846924,9.666714668273926,98.94999694824219,1.0945762395858765,0.02013540081679821,10.0,129.51141357421875,819.569091796875,100.8127670288086,1.822713851928711,0.4972974359989166,3.7380216121673584,2.4743475914001465,4.855105400085449,2.2809271812438965,1.3135017156600952,1.352141261100769,3.2097132205963135,0.33172887563705444
4900,1774898100.9716709,5.535808086395264,5.496723651885986,0.0,0.0,0.0,0.0,,,243.89154819781928,7.930095953712986,,,0.0078125,0,91.20797729492188,0,2.5229885578155518,0.4134633541107178,0.038252948098442346,0.003825294809844234,0.005737942214766351,0,0.5672773900753468,0.030702976509928703,0.0017902363936869495,0.1082901731133461,0.18621991574764252,8.038485248107463e-05,2.4710984230041504,0.32605642080307007,1.152069091796875,0.3300461769104004,1.5317538976669312,11.550787925720215,11.437711715698242,0.32813000679016113,24965.71429152707,,,,,,0,0,0,0,146.2812780287041,0.7314063901435205,0.050989288836717606,0.16160991787910461,1.1912403106689453,458.58758544921875,1.933647871017456,0.6675007939338684,14.57692266856513,113.01613213132492,62.145815735557925,92.76767151085333,9.492458143945633,25.64996098395547,9.830927769969337,23.457288154113083,18.38272762298584,200.0,10.000000000000002,0.00084686279296875,35.06914806365967,8.919768333435059,0.23465001583099365,140.52792358398438,6.535049915313721,9.526063919067383,93.32086944580078,1.076472520828247,0.01908455602824688,10.0,124.39411163330078,746.628173828125,94.4537353515625,1.7996999025344849,0.49883463978767395,3.852001667022705,2.4456071853637695,5.084373950958252,2.054482936859131,1.4064297676086426,1.05998694896698,3.0489790439605713,-0.038182225078344345
5000,1774898132.5326135,5.451244831085205,5.411839962005615,0.0,0.0,0.0,0.0,5.370979747772217,5.370979747772217,224.0434400853295,7.807634675270218,215.073486328125,7.7486858468260325,0.0078125,0,92.20205688476562,0,2.5018601417541504,0.4127223789691925,0.03780308387137388,0.0037803083871373873,0.005670462580706081,0,0.6633954811985338,0.04181763902306557,0.003944230537471791,0.10184586048126221,0.17367032170295715,8.271011029137298e-05,2.2757551670074463,0.3160470426082611,1.1711877584457397,0.30852165818214417,1.5311979055404663,11.775482177734375,11.850184440612793,0.31250929832458496,26213.620023207928,,,,,,0,0,0,0,146.3059724443739,0.7315298622218696,0.05086728185415268,0.1609429121017456,1.1936836242675781,457.24298095703125,1.9280598163604736,0.6653075218200684,13.82403470616465,112.25139685143995,61.73602375234988,92.29109691094972,9.732252453318427,26.166970757784746,10.268738276133153,24.17323763210495,18.40233612060547,200.0,10.000000000000002,0.0008943080902099609,35.10807704925537,9.19235610961914,0.2375008761882782,275.154052734375,6.897712707519531,9.775238037109375,92.25518035888672,1.1004928350448608,0.017873629927635193,10.0,127.87620544433594,824.1487426757812,97.50080108642578,1.8095793724060059,0.4915032982826233,3.6582071781158447,2.4628407955169678,4.675381183624268,2.2085697650909424,1.281482458114624,1.3024247884750366,3.1147146224975586,0.0944153219461441
5100,1774898200.2284474,5.39915132522583,5.36000919342041,0.0,0.0,0.0,0.0,,,212.72690212840087,7.732858682466879,,,0.0078125,0,92.88302612304688,0,2.4917678833007812,0.4164179861545563,0.037347528157806585,0.0037347528157806588,0.005602129223670988,0,0.7932093671704066,0.03665656968951225,0.0038016646408645,0.10097267478704453,0.17568570375442505,6.16190955042839e-05,2.5248682498931885,0.31179437041282654,1.1645058393478394,0.3003338575363159,1.5222419500350952,12.130694389343262,12.15400218963623,0.3222346305847168,25422.46928933447,,,,,,0,0,0,0,146.3130187905875,0.7315650939529376,0.05059826374053955,0.1603470742702484,1.1925324201583862,456.1241149902344,1.9234291315078735,0.6634268760681152,13.594150469384351,112.31302111329873,61.299619592236276,91.73685375022808,9.22625583607908,26.594169571722027,9.613581733449722,24.00108227202054,18.66082000732422,200.0,10.000000000000002,0.0008111000061035156,35.923030853271484,9.15729808807373,0.23916539549827576,234.41250610351562,6.782407283782959,9.758695602416992,91.65425109863281,1.0953682661056519,0.016155194491147995,10.0,130.88754272460938,999.1109619140625,102.6902084350586,1.8023736476898193,0.49424609541893005,3.878692150115967,2.441535472869873,4.624973297119141,2.130657911300659,1.3667478561401367,1.1642212867736816,3.0970945358276367,-0.013336450792849064
5200,1774898232.1702623,5.414584159851074,5.375838279724121,0.0,0.0,0.0,0.0,,,216.12096622027298,7.7556952267790455,,,0.0078125,0,92.43936157226562,0,2.498293161392212,0.41413310170173645,0.036886483470605295,0.0036886483470605293,0.005532972520590793,0,0.6750276214610248,0.02725892700254917,0.005241912594744797,0.10471636056900024,0.17765803635120392,5.302564750309102e-05,2.723268747329712,0.32767945528030396,1.17399001121521,0.3085366189479828,1.5249128341674805,12.412242889404297,12.763167381286621,0.3060266971588135,26768.906360312536,,,,,,0,0,0,0,146.31860029577265,0.7315930014788633,0.05054888874292374,0.15978780388832092,1.1949819326400757,454.7765808105469,1.9177278280258179,0.6615214943885803,14.156331257296406,113.12062557866729,62.60160540248245,92.86640752482205,9.21335141926717,26.713393579921057,9.775751710749837,24.13125139555908,18.79755973815918,200.0,10.000000000000002,0.0009946823120117188,36.11115646362305,9.117785453796387,0.24103263020515442,228.1820831298828,6.979918003082275,9.97708511352539,110.68730163574219,1.1011534929275513,0.01555574405938387,10.0,128.631103515625,822.11572265625,99.15284729003906,1.7964355945587158,0.48016536235809326,3.871626615524292,2.4426722526550293,4.806405067443848,2.205683708190918,1.4114494323730469,1.2076382637023926,3.2037291526794434,0.05497489869594574
5300,1774898263.6498668,5.474574565887451,5.4354705810546875,0.0,0.0,0.0,0.0,,,229.40077453815786,7.84172645218545,,,0.0078125,0,92.49382019042969,0,2.502859592437744,0.41439926624298096,0.03642015476270468,0.003642015476270468,0.005463023214405702,0,0.5426964175131518,0.03903007507324219,0.0016206445159596251,0.10795195400714874,0.17935015261173248,5.9389112720964476e-05,2.899143934249878,0.33792251348495483,1.1864140033721924,0.31351667642593384,1.5462982654571533,11.908912658691406,12.130054473876953,0.31859731674194336,25712.708706317622,,,,,,0,0,0,0,146.33813724073144,0.7316906862036572,0.050517018884420395,0.15950992703437805,1.1954196691513062,453.5624694824219,1.9123737812042236,0.6604340076446533,14.324763529634764,112.37025964001577,61.10063638211411,91.95014307837691,9.167790819517936,26.5313077805337,8.834830673019306,23.87574355441699,18.721110343933105,200.0,10.000000000000002,0.0009579658508300781,35.77585315704346,9.07376766204834,0.24429811537265778,113.61953735351562,6.656003475189209,9.633384704589844,89.8282470703125,1.0941574573516846,0.015121893025934696,10.0,126.8955307006836,783.582763671875,97.80775451660156,1.8038971424102783,0.4853726923465729,3.4654831886291504,2.468987226486206,4.608353137969971,2.1365861892700195,1.3626455068588257,1.1730502843856812,3.1001219749450684,-0.01948004588484764
5400,1774898295.1316793,5.405888557434082,5.367761611938477,0.0,0.0,0.0,0.0,,,214.38245909743233,7.744043058217789,,,0.0078125,0,93.71904754638672,0,2.495807409286499,0.41274940967559814,0.035948749335999494,0.003594874933599949,0.005392312400399923,0,0.9236343324440323,0.029545623809099197,0.0044322942756527236,0.1058664545416832,0.17814253270626068,8.993597293738276e-05,2.7291457653045654,0.3323141038417816,1.216412901878357,0.30472955107688904,1.5668927431106567,12.671552658081055,13.067204475402832,0.328125,24966.095238095237,,,,,,0,0,0,0,146.36409750280094,0.7318204875140047,0.05014441907405853,0.15862800180912018,1.1939361095428467,452.4143981933594,1.9075102806091309,0.658828854560852,13.066782109263768,114.89195193442902,65.77726120157166,93.58516588201064,8.69954460216943,27.020960239638768,10.096369751168549,23.976552313041378,19.768325805664062,200.0,10.000000000000002,0.0008807182312011719,37.976019859313965,9.004907608032227,0.24255701899528503,156.19776916503906,6.822827339172363,10.143959045410156,90.4285659790039,1.1043733358383179,0.01414596289396286,10.0,126.83338928222656,770.1734619140625,95.13672637939453,1.7831175327301025,0.4721100330352783,3.6192030906677246,2.431314468383789,4.669435501098633,2.1331067085266113,1.2499884366989136,1.2492314577102661,3.016982078552246,0.08777422457933426
5500,1774898326.6358423,5.434085845947266,5.396131992340088,0.0,0.0,0.0,0.0,,,220.55166864110691,7.784972865331327,,,0.0078125,0,93.631591796875,0,2.487212657928467,0.41610097885131836,0.03547247674919046,0.0035472476749190463,0.005320871512378569,0,0.650347947028343,0.02693437784910202,0.0013457331289349894,0.1106833815574646,0.1861896514892578,9.128275269176811e-05,2.9582571983337402,0.3573470115661621,1.2678402662277222,0.3382852375507355,1.6046634912490845,12.433923721313477,13.284307479858398,0.3129706382751465,26174.979369144676,,,,,,0,0,0,0,146.3976014202255,0.7319880071011275,0.049936383962631226,0.1578819751739502,1.195590853691101,451.11761474609375,1.9020543098449707,0.6569065451622009,13.380818028756249,113.98906359197865,63.934464709949275,92.12450620547752,8.177103366920731,27.327779658545463,9.536575602058862,24.04157498959818,19.832836151123047,200.0,10.000000000000002,0.0012545585632324219,38.173173904418945,8.960299491882324,0.23971961438655853,294.78265380859375,6.744394779205322,9.839519500732422,91.35496520996094,1.0986456871032715,0.012972556985914707,10.0,126.90853118896484,859.3450317382812,98.93989562988281,1.7767534255981445,0.4797685444355011,4.129678726196289,2.427964448928833,4.659541130065918,2.180884838104248,1.325549602508545,1.243579626083374,3.118189811706543,0.07137680053710938
5600,1774898358.1394002,5.439880847930908,5.402083873748779,0.0,0.0,0.0,0.0,,,221.86828028880882,7.7935596151236055,,,0.0078125,0,94.27737426757812,0,2.4679040908813477,0.42039963603019714,0.03499154872462706,0.0034991548724627054,0.005248732308694058,0,0.5400841870812889,0.030871322378516197,0.0027524988021371344,0.11542782932519913,0.1881701499223709,8.047844312386587e-05,2.964794635772705,0.3840031623840332,1.288414478302002,0.39568760991096497,1.6535897254943848,12.222118377685547,12.94623851776123,0.30599141120910645,26771.993264875673,,,,,,0,0,0,0,146.4270632828105,0.7321353164140525,0.04959918558597565,0.15725235641002655,1.191830039024353,449.7722473144531,1.8965140581130981,0.6545641422271729,12.890412578028085,116.05594493447673,67.07253089468361,92.84245787186752,8.084816814943238,27.901572792975582,10.416067763962166,24.099538888636047,20.604832649230957,200.0,10.000000000000002,0.0014731884002685547,39.74981498718262,8.831183433532715,0.24287575483322144,258.033203125,6.701704978942871,9.956830978393555,90.28466796875,1.1007798910140991,0.012284419499337673,10.0,124.76622009277344,787.966552734375,95.87467193603516,1.7741491794586182,0.4744310677051544,4.190718650817871,2.4130899906158447,4.665290832519531,2.1655352115631104,1.3486826419830322,1.2118725776672363,3.1191978454589844,0.08468703925609589
