step,epoch,train_loss,train_ce,train_ppl,train_bpc,val_loss,val_ppl,val_bpc,grad_norm_total,grad_norm_mu,grad_norm_sigma,grad_norm_phi,lr_current,tokens_per_sec,step_time,beta_loss,attention_entropy,attention_concentration
50,2.7387835857031115e-05,14.403436660766602,7.665273666381836,2132.9764260233364,11.058652305545838,,,,3.3418347630630043,0.8781845569610596,0.1647760421037674,0.7332760095596313,0.025,14559.050776559241,0.28133702278137207,0,3.1270084381103516,0.09982569515705109
100,5.477567171406223e-05,7.538893699645996,7.154050350189209,1279.276995663089,10.321112962487923,,,,0.3753637513318519,0.04621988907456398,0.039043791592121124,0.10264807939529419,0.05,13792.754801809931,0.2969675064086914,0,3.140723466873169,0.08978470414876938
150,8.216350757109334e-05,7.357490062713623,6.749015808105469,853.2186183139978,9.73677163723498,,,,0.3406520101101405,0.04124259576201439,0.037646107375621796,0.09283850342035294,0.04999950230121613,13792.776948706214,0.2969670295715332,0,3.1404659748077393,0.09009198844432831
200,0.00010955134342812446,7.275390148162842,6.64798641204834,771.2298219181299,9.591017028559353,,,,0.30816671946372837,0.04108305275440216,0.03732321783900261,0.09499508142471313,0.049998010694980624,14558.989086607153,0.2813382148742676,0,3.1403884887695312,0.09007793664932251
250,0.00013693917928515558,7.001153469085693,6.404352188110352,604.470088904588,9.239527141893186,,,,0.48721384028402787,0.040360115468502045,0.036537252366542816,0.09713508188724518,0.04999552369117737,13792.810169183995,0.2969663143157959,0,3.1402945518493652,0.09013640880584717
300,0.00016432701514218669,6.899165153503418,6.291383743286133,539.8998952928254,9.076548126768348,,,,0.23000559098203752,0.04194480553269386,0.036368489265441895,0.09714880585670471,0.04999204128980637,13792.71050823073,0.2969684600830078,0,3.1402716636657715,0.0901157408952713
350,0.0001917148509992178,6.907876014709473,6.320055961608887,555.6040840798751,9.11791339395387,,,,0.3973091208902202,0.03796269744634628,0.03378411754965782,0.09152466058731079,0.04998756498098374,13792.743728388461,0.2969677448272705,0,3.1403136253356934,0.09004201740026474
400,0.00021910268685624892,6.73109769821167,6.204839706420898,495.1395818830453,8.951691473964361,,,,0.5500635237921436,0.041907187551259995,0.03534884378314018,0.09977176040410995,0.04998209327459335,13792.688361547811,0.296968936920166,0,3.1403274536132812,0.08997712284326553
450,0.00024649052271328003,6.760700702667236,6.1843485832214355,485.09686042853514,8.922129032142252,,,,0.5679236156275156,0.04004267230629921,0.03366051986813545,0.09722615778446198,0.049975629150867465,13792.799095673621,0.296966552734375,0,3.140223264694214,0.09006804972887039
500,0.00027387835857031116,6.549772262573242,6.0684590339660645,432.014448793508,8.754935754140671,6.341061592102051,308.2269592285156,8.26784951726168,0.6815128413573908,0.04393487796187401,0.0326492004096508,0.09459290653467178,0.04996816962957382,13792.73265498477,0.2969679832458496,0,3.1404666900634766,0.08985971659421921
