step,epoch,train_loss,train_ce,train_ppl,train_bpc,val_loss,val_ppl,val_bpc,grad_norm_total,grad_norm_mu,grad_norm_sigma,grad_norm_phi,grad_norm_ffn,grad_norm_other,lr_current,tokens_per_sec,step_time,beta_loss,attention_entropy,attention_concentration
100,5.477570171782078e-05,10.676960945129395,10.676960945129395,43345.62026387423,15.403598607303318,,,,0.42288227322699184,0.0,0.0,0.0,0.20289338397754036,0,0.0,260322.74180424126,0.03146862983703613,0,0,0
200,0.00010955140343564156,10.266098022460938,10.266098022460938,28741.51931783183,14.81084870628439,,,,0.39124146193232967,0.0,0.0,0.0,0.13508676813092643,0,0.0,262068.02202730533,0.03125905990600586,0,0,0
300,0.00016432710515346235,9.819524765014648,9.819524765014648,18389.309420952013,14.166579682372998,,,,0.4674892725166525,0.0,0.0,0.0,0.10011567933934523,0,0.0,262066.0232017146,0.03125929832458496,0,0,0
400,0.00021910280687128313,9.414217948913574,9.414217948913574,12261.480354697327,13.581845548745482,,,,0.5455158707801199,0.0,0.0,0.0,0.0985312962423943,0,0.0,262058.02820424817,0.03126025199890137,0,0,0
500,0.0002738785085891039,8.977417945861816,8.977417945861816,7922.150263385669,12.951676350482428,,,,0.6045292760436014,0.0,0.0,0.0,0.06291204357811966,0,0.0,262060.0269078817,0.031260013580322266,0,0,0
600,0.0003286542103069247,8.575691223144531,8.575691223144531,5301.21449423222,12.372107199825624,,,,0.6418275083995693,0.0,0.0,0.0,0.0665782959595969,0,0.0,174704.90798431914,0.0468904972076416,0,0,0
700,0.00038342991202474546,8.243349075317383,8.243349075317383,3802.2530401468744,11.892638831277011,,,,0.6244912675735785,0.0,0.0,0.0,0.08196568925274011,0,0.0,262058.02820424817,0.03126025199890137,0,0,0
800,0.00043820561374256626,7.9575700759887695,7.9575700759887695,2857.121921528002,11.48034688615541,,,,0.5807572376353709,0.0,0.0,0.0,0.07328594489234509,0,0.0,262066.0232017146,0.03125929832458496,0,0,0
900,0.0004929813154603871,7.72486686706543,7.72486686706543,2263.9511609354804,11.14462712064276,,,,0.5265058770538175,0.0,0.0,0.0,0.057958400349864596,0,0.0,174707.5729292724,0.0468897819519043,0,0,0
1000,0.0005477570171782078,7.556661605834961,7.556661605834961,1913.4469986386184,10.901958224414129,7.472410771846771,1758.841552734375,10.780409964028609,0.4407443359407543,0.0,0.0,0.0,0.06083141691155344,0,0.0,262066.0232017146,0.03125929832458496,0,0,0
1100,0.0006025327188960286,7.497336387634277,7.497336387634277,1803.232898509799,10.816370026316347,,,,0.3591780512117766,0.0,0.0,0.0,0.068721295645816,0,0.0,262074.01868702663,0.031258344650268555,0,0,0
1200,0.0006573084206138494,7.39031982421875,7.39031982421875,1620.2242170225695,10.661977760983786,,,,0.3382844173957521,0.0,0.0,0.0,0.0828948562248377,0,0.0,174707.5729292724,0.0468897819519043,0,0,0
1300,0.0007120841223316702,7.278473377227783,7.278473377227783,1448.7746037127408,10.500617446568869,,,,0.3203323739478856,0.0,0.0,0.0,0.07547796277368217,0,0.0,262058.02820424817,0.03126025199890137,0,0,0
1400,0.0007668598240494909,7.2048234939575195,7.2048234939575195,1345.9071073369196,10.394363125212807,,,,0.3118613944879807,0.0,0.0,0.0,0.07673884254468574,0,0.0,262072.01976996064,0.031258583068847656,0,0,0
1500,0.0008216355257673118,7.217635631561279,7.217635631561279,1363.2619935924097,10.412847132596939,,,,0.3072140945399033,0.0,0.0,0.0,0.07593044943843204,0,0.0,262060.0269078817,0.031260013580322266,0,0,0
1600,0.0008764112274851325,7.163924217224121,7.163924217224121,1291.9709728090734,10.335357941493589,,,,0.2922083928154398,0.0,0.0,0.0,0.07679953006248694,0,0.0,262056.02953110222,0.03126049041748047,0,0,0
1700,0.0009311869292029533,7.110334873199463,7.110334873199463,1224.5575489427636,10.258044860624722,,,,0.30715573902700527,0.0,0.0,0.0,0.09026359630191157,0,0.0,174712.0146848702,0.04688858985900879,0,0,0
1800,0.0009859626309207741,7.035056114196777,7.035056114196777,1135.7586425875463,10.149440568327272,,,,0.33721646761397606,0.0,0.0,0.0,0.08788735812436245,0,0.0,262054.03088844314,0.03126072883605957,0,0,0
1900,0.0010407383326385949,7.001338958740234,7.001338958740234,1098.1024884473836,10.100796995357236,,,,0.4156307890054769,0.0,0.0,0.0,0.11939918124346022,0,0.0,262062.02564200346,0.031259775161743164,0,0,0
2000,0.0010955140343564156,7.017403602600098,7.017403602600098,1115.8855708461695,10.123973377387507,6.875215196609497,967.9835205078125,9.918838869192962,0.3404061191885621,0.0,0.0,0.0,0.10193891018041822,0,0.0,262060.0269078817,0.031260013580322266,0,0,0
2100,0.0011502897360742364,7.003627777099609,7.003627777099609,1100.6187240881015,10.104099062253802,,,,0.3349177726125638,0.0,0.0,0.0,0.08367200227839712,0,0.0,262060.0269078817,0.031260013580322266,0,0,0
2200,0.0012050654377920571,6.921193599700928,6.921193599700928,1013.5290207807785,9.985171683320962,,,,0.328576862431586,0.0,0.0,0.0,0.07664228231041235,0,0.0,262064.0244066142,0.03125953674316406,0,0,0
2300,0.0012598411395098779,6.917068958282471,6.917068958282471,1009.3571865774314,9.979221083601109,,,,0.36216398088772395,0.0,0.0,0.0,0.11068218843660094,0,0.0,262060.0269078817,0.031260013580322266,0,0,0
2400,0.0013146168412276988,6.933520317077637,6.933520317077637,1026.0998257779554,10.00295537735078,,,,0.34824005003610975,0.0,0.0,0.0,0.08374839437193392,0,0.0,262060.0269078817,0.031260013580322266,0,0,0
2500,0.0013693925429455196,6.82218074798584,6.82218074798584,917.9847221885226,9.84232633316733,,,,0.3577145305207925,0.0,0.0,0.0,0.08125183747672202,0,0.0,262062.02564200346,0.031259775161743164,0,0,0
2600,0.0014241682446633403,6.820267200469971,6.820267200469971,916.2297944081166,9.83956566765568,,,,0.4251321910818845,0.0,0.0,0.0,0.09681538284323779,0,0.0,174704.01968740148,0.0468907356262207,0,0,0
2700,0.001478943946381161,6.768276214599609,6.768276214599609,869.8112330490289,9.764558530169582,,,,0.35276654353038617,0.0,0.0,0.0,0.08709362686552782,0,0.0,262060.0269078817,0.031260013580322266,0,0,0
2800,0.0015337196480989818,6.743310451507568,6.743310451507568,848.3645620685248,9.728540547564686,,,,0.3857412397681972,0.0,0.0,0.0,0.08185932673190931,0,0.0,262066.0232017146,0.03125929832458496,0,0,0
2900,0.0015884953498168026,6.671748161315918,6.671748161315918,789.775052557585,9.625297986390535,,,,0.3904507924954854,0.0,0.0,0.0,0.09094713063249271,0,0.0,262064.0244066142,0.03125953674316406,0,0,0
3000,0.0016432710515346235,6.753000259399414,6.753000259399414,856.6250081323063,9.742519985357418,6.607791268825531,740.844970703125,9.533027694763986,0.39430383446395034,0.0,0.0,0.0,0.08992964465349519,0,0.0,218996.90475219252,0.03740692138671875,0,0,0
3100,0.0016980467532524443,6.7330641746521,6.7330641746521,839.7163654612067,9.713758294757726,,,,0.38802779648914026,0.0,0.0,0.0,0.099194946103015,0,0.0,262062.02564200346,0.031259775161743164,0,0,0
3200,0.001752822454970265,6.568453788757324,6.568453788757324,712.2676749732158,9.476275707348515,,,,0.3600578468158429,0.0,0.0,0.0,0.07017270019845258,0,0.0,174707.5729292724,0.0468897819519043,0,0,0
3300,0.0018075981566880858,6.671089172363281,6.671089172363281,789.2547709716185,9.624347266296565,,,,0.37456611634794,0.0,0.0,0.0,0.0736990551554589,0,0.0,262060.0269078817,0.031260013580322266,0,0,0
3400,0.0018623738584059065,6.651516437530518,6.651516437530518,773.9570936794614,9.596109778816702,,,,0.3875838414059199,0.0,0.0,0.0,0.08558408883435199,0,0.0,262056.02953110222,0.03126049041748047,0,0,0
3500,0.0019171495601237273,6.76256799697876,6.76256799697876,864.8603051719078,9.756323312915667,,,,0.37919478548031527,0.0,0.0,0.0,0.08706200524560395,0,0.0,174673.8229660207,0.046898841857910156,0,0,0
3600,0.0019719252618415482,6.681820869445801,6.681820869445801,797.7704260818081,9.639829832457838,,,,0.39842072498563963,0.0,0.0,0.0,0.08404435260768678,0,0.0,174704.90798431914,0.0468904972076416,0,0,0
3700,0.0020267009635593688,6.640721321105957,6.640721321105957,765.6470712754768,9.58053571788517,,,,0.45285756267808236,0.0,0.0,0.0,0.09571085438174945,0,0.0,262064.0244066142,0.03125953674316406,0,0,0
3800,0.0020814766652771897,6.586027145385742,6.586027145385742,724.8952382047419,9.501628701808107,,,,0.3799260890063636,0.0,0.0,0.0,0.07353303621076128,0,0.0,174708.461262324,0.046889543533325195,0,0,0
3900,0.0021362523669950103,6.591090679168701,6.591090679168701,728.5750783675913,9.508933836886156,,,,0.4176755463151288,0.0,0.0,0.0,0.09997775310933152,0,0.0,262060.0269078817,0.031260013580322266,0,0,0
4000,0.0021910280687128312,6.686219692230225,6.686219692230225,801.2874064244039,9.646175992274676,6.451300103664398,633.5254516601562,9.307258666843083,0.4209567094171082,0.0,0.0,0.0,0.09284197300620985,0,0.0,174703.13139951698,0.046890974044799805,0,0,0
