token_id,category,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95
10,punct,-0.018675888,-0.0061288932,0.004877473,0.02403212,-0.014224085,0.0004626783,-0.021097753,-0.018041799,0.010170623,-0.030476408,0.022964077,0.01572848,0.012925159,0.013221809,0.024892196,-0.0025524953,0.010277293,0.011957225,0.025489613,-0.0307805,-0.015569187,-0.039243888,-0.012846925,0.02274492,-0.027878849,-0.012617435,-0.027504236,0.024183758,-0.01148989,0.032644738,0.0035621678,0.007725598,-0.011329196,0.04661929,-0.021951739,0.0073211645,-0.035570458,-0.011856435,-0.015541958,0.015747484,0.021757672,0.0017668311,-0.022507884,0.010917643,-0.024537293,-0.00021237256,-0.00077511667,-0.006723871,0.04739728,-0.0011401833,0.020465203,-0.0143393595,0.00995336,0.032462597,0.009601355,-0.002540208,0.002959314,-0.0006589823,-0.025955133,-0.02959771,-0.020144658,-0.0504702,-0.003400959,0.010213933,0.032284584,-0.010175432,-0.0004029431,-0.005690669,-0.04017514,0.034499098,-0.006396092,0.0062732296,0.025321892,0.0026734753,0.022662014,-0.0014602533,0.035515536,-0.0023356013,-0.024286136,0.026749108,0.001706116,0.018262308,-0.014615791,0.03706137,-0.021111293,-0.008440833,-0.026065046,-0.019170774,-0.00592721,-0.037295766,0.0134927435,-0.0056002634,0.0041837953,0.016518202,0.008943006,0.007239844
11,punct,-0.027926523,-0.119990505,-0.01053913,-0.008704215,0.12195334,-0.7336922,0.20476642,-0.03179317,0.0016548923,-0.19450171,-0.38545668,0.060204837,-0.042944882,-0.17693205,-0.13528576,0.008984444,0.059075944,-0.18761466,0.42134222,0.027878352,0.10946365,-0.6216467,-0.8014258,0.045518205,-0.22600727,0.8602707,-0.37245178,-0.14974822,-0.07018416,0.020797709,0.27358642,0.34121183,0.028881328,-0.09787672,0.04501415,0.074079245,0.26162186,0.7522465,-0.10604446,-0.53052026,-0.02363166,0.03214189,0.11440905,0.11257691,-0.04041283,0.07267754,-0.063122414,-0.34588024,-0.31283888,0.05240669,-0.016327875,0.24902442,-0.16299973,-0.99509895,0.018703606,-0.09620948,0.056461994,0.060778815,0.3359273,-0.09362959,-0.4554752,0.5080575,0.10575002,0.12803848,0.0015378963,1.1965804,0.079466574,-1.6720008,-0.9166874,0.035690706,-0.20852458,1.4088488,0.038813036,0.011986442,-1.0048522,0.0117593445,1.578399,-2.0036829,0.013258024,-0.18139617,0.014143839,-0.10476092,-0.103626825,-0.09616653,0.026051546,-0.36672965,0.14281099,0.07852192,0.055067703,-0.011890999,-0.122157775,0.03543574,-0.00012814057,-0.048895366,0.008567888,-0.5555596
12,punct,0.22837575,-0.24021706,0.04121753,0.25922403,0.17174295,-0.2968366,-0.014733472,-0.06358414,-0.026229925,0.23257715,0.2629478,-0.26776803,-0.26681304,-0.08491517,0.17649478,0.22263958,0.10363473,-0.013589991,0.2411395,-0.03241533,0.017396115,0.026646169,-0.06462287,0.10662532,-0.18976837,0.08154235,-0.17570147,-0.1212496,0.069451295,-0.09936842,0.07397749,0.25535038,-0.06453987,-0.31451377,0.03409389,0.23367275,0.17314889,-0.5961202,-0.06457323,0.12329194,0.002914636,0.109519504,0.00016205653,-0.11723245,-0.19824341,-0.42080352,0.103477664,-0.19638236,-0.03846996,0.35527715,-0.17545411,0.096735455,-0.24313073,-0.8648722,0.10975836,-0.45924258,0.1591665,-0.23716916,-0.13290977,-0.31141087,-0.19245835,0.9776172,0.22557594,-0.4700709,0.21946904,0.038843967,-0.090859294,0.1389545,-0.03504465,0.20884493,-0.044828452,0.3353571,0.05330404,0.04299639,-0.42861772,0.030176973,-0.13113728,-0.1709856,-0.17098173,-0.364596,0.18039319,0.23512298,-0.12733339,-0.017449414,-0.17986673,-0.12461923,0.028184924,0.29653007,0.09267051,0.20158868,-0.0071608815,0.2612759,0.05147495,-0.66212374,-0.51721436,0.4756626
13,punct,0.021092068,0.22234927,-0.0028910171,0.07351542,-0.079687245,-0.07600983,0.075790316,-0.29996273,0.054701228,0.096279,-0.16489558,0.03751425,-0.103609495,0.2615013,-0.10223046,0.16430444,-0.117143914,0.06371037,-0.266944,0.1998381,0.008388403,-0.14125866,-0.27300245,-0.05036616,0.21682017,0.31720322,-0.016854035,-0.14312294,-0.16273314,0.06353582,0.08482642,-0.1658654,-0.41090375,0.19702144,0.031869333,-0.17918666,-0.21637869,0.16546716,-0.084432945,-0.120376304,-0.029083133,0.026365986,-0.09325968,0.15342645,0.1689005,-0.1068743,-0.11934311,-0.08461609,-0.34135437,-0.49991113,-0.22226964,0.4048887,0.40809992,-0.21750972,-0.04464579,-0.20126945,0.42802307,0.07431366,0.345555,0.38121393,-0.44394663,0.22336869,-0.14687622,-0.40014356,0.30812767,-0.23129824,-0.22623436,0.2189577,0.20998451,0.21344161,-0.16213992,0.72229344,0.20485385,0.20432884,-0.035896853,-0.31516623,-0.07218789,-0.20114334,0.02090466,-0.8997022,0.38017485,-0.28407848,0.09331151,0.009187394,0.10488007,0.008554133,0.18762545,0.54781985,-0.08615921,-0.17417249,0.47746423,0.1543882,-0.013256314,-0.47719792,-0.095434375,-0.2926599
14,punct,0.024376674,-0.0016407692,-0.022048546,0.007084423,-0.031858195,-0.03306338,-0.0077098124,-0.012035874,0.022184571,0.0075404355,0.014394703,0.008567194,-0.011626636,-0.014722591,-0.011638691,0.0008883431,-0.0062274807,-0.0341754,0.007301891,-0.0065683667,-0.01382962,-0.035760146,-0.026118273,0.0006403259,-0.03922807,0.030626155,0.016514389,-0.0077003,-0.023806913,-0.02173993,0.0039321254,0.02607167,0.0014980324,0.014492088,-0.011551074,0.04937877,-0.025378684,0.007593984,-0.018412892,-0.0014322299,-0.005447682,0.0105790915,0.0018829076,-0.022654671,-0.020779263,-0.0032615575,-0.009162108,0.018111674,0.015845226,0.020378115,0.002959626,0.023064941,0.019700063,-0.014537761,-0.00032655615,-0.02042589,0.0032667085,0.007559465,0.02428767,0.0137069905,-0.02130642,-0.009297166,0.004929292,0.019560719,0.005806609,-0.002508548,-0.013770289,0.010557292,-0.043311875,0.03517802,0.0067514507,-0.019971227,-0.016272426,-0.008665901,-0.041143704,0.006757637,-0.010331563,0.006653367,0.00864798,0.006360022,-0.042758603,-0.0047078263,0.0001078337,-0.024024077,0.006876529,-0.0026246484,-0.008026157,0.017034644,-0.013442453,0.0390188,0.00971142,-0.026331045,0.032260355,0.0010085434,-0.009789482,0.023800071
15,digit,0.35056376,-0.07906272,0.5045711,-0.062221684,0.072084814,-0.52518237,0.061151385,-0.05837296,-0.44623742,0.01237731,0.21751225,0.1550334,-0.017642235,-0.10703185,-0.1606896,-0.053210612,0.4611207,0.270318,0.10223966,-0.2858575,-0.20531179,0.14700598,0.20485279,-0.36643255,-0.0410089,-0.03173075,-0.35469732,-0.090644926,0.23514104,0.33132064,0.14238507,0.07918539,0.09256675,0.10485466,-0.07836733,0.034629967,-0.0584036,-0.036831547,0.15064757,-0.15723278,0.057805046,-0.20634533,0.09316256,0.3937123,-0.08165575,0.025266726,-0.29297882,-0.058348566,-0.15684624,0.3058818,0.10950927,-0.26259136,-0.3050277,-0.48162496,0.34840393,-0.049337894,-0.037691057,-0.24047294,-0.49085978,-0.104070365,0.3176529,0.07212532,0.22154255,0.09537295,0.35840014,0.22904538,-0.18531184,0.084429376,-0.15525906,-0.23338725,0.2821155,0.35572496,0.19447127,-0.3713307,-0.0035763893,0.01839172,-0.05274131,-0.36847883,-0.08268996,-0.31735763,0.34950724,-0.3275098,0.08891508,0.18127109,0.19184962,0.11376989,-0.16848348,0.05758049,-0.12672369,0.43042916,0.37934208,0.19525658,-0.18155867,-0.111486174,-0.14214094,0.3248966
16,digit,0.13781065,-0.020081675,0.17655073,-0.020673685,0.059006866,-0.53815943,0.12269957,-0.10859013,-0.1784467,-0.15302749,0.14506137,0.06480332,-0.023873087,0.043574966,-0.11957762,0.12464549,0.68095636,0.073681116,0.18390262,-0.2202023,-0.076180466,0.3753766,0.1621658,-0.27170503,-0.059729807,-0.02273733,-0.15189502,-0.07729912,0.14213653,0.20568627,0.11382457,0.25843,0.36532143,-0.113100536,-0.047985975,0.046953745,0.08734529,0.037675478,-0.056422092,-0.1363557,0.022747304,-0.046063256,0.37785733,0.32185316,-0.08111458,-0.05243709,-0.19054905,-0.03462049,-0.12221607,0.1252387,0.031448964,-0.055886883,-0.19468729,-0.288367,0.27497777,-0.03153774,0.0015237354,-0.09517917,-0.25419757,-0.21747726,0.07053821,0.049838856,0.3117081,-0.03326815,0.36548677,0.28908694,-0.12709971,0.07988406,-0.17969684,-0.2335619,0.21279556,0.2526508,0.05133847,-0.20589896,-0.08711543,-0.060355797,-0.09210109,-0.2782771,-0.047928166,-0.24967131,0.42234224,-0.2961785,-0.009231284,-0.03008538,0.10444284,0.14500676,-0.15579513,0.015163133,-0.0105307195,0.35045075,0.22734654,0.11779986,-0.022615073,-0.009431242,-0.013013829,0.19339716
17,digit,0.25689948,0.005977913,0.25009984,-0.10501553,0.074066736,-0.6057322,0.15920606,-0.16124767,-0.16502403,-0.19149338,-0.038558036,0.053283326,0.08888677,0.17665325,-0.08036533,0.0393274,0.67867607,-0.049754865,0.10300762,-0.30551025,0.05654694,0.36402926,0.1144991,-0.102325924,-0.07985836,-0.0076283384,-0.20712465,-0.13094094,0.23417519,0.13369134,0.08276988,0.3009795,0.17652987,-0.22549944,-0.0903982,-0.06577417,0.23723535,0.066940635,-0.06902549,-0.2027188,0.03437275,0.022120992,0.34609112,0.25901142,0.04849,-0.017087692,-0.13458982,0.09838433,-0.023455137,0.07873703,-0.0045660757,0.013196078,-0.22998063,-0.21154839,0.33945522,0.091569565,0.05777227,-0.28503564,-0.23334566,-0.14106101,-0.01582416,-0.17536315,0.14687221,-0.013609091,0.07861832,0.08843225,0.0671188,0.119880125,-0.0017693613,-0.34360963,0.065715484,0.24965516,-0.047180668,-0.10074902,-0.14398465,-0.1333843,-0.14755273,-0.30737826,-0.028516732,-0.2158039,0.367132,-0.2503467,-0.0154794,-0.052189816,0.11766026,0.083468154,-0.08460165,-0.014515157,-0.03737739,0.27996996,0.23926437,0.279919,0.019900853,0.05586824,-0.22812794,0.08442892
18,digit,0.044187184,0.092984505,0.17615715,-0.0445487,0.0016734812,-0.6205678,0.113111556,-0.17987998,-0.16927432,-0.2530457,0.05977748,0.11272285,0.0058264574,0.18252291,-0.1282842,0.19365843,0.67992866,-0.028639173,0.16667676,-0.24566096,-0.027927298,0.39826897,0.15603979,-0.17346172,-0.043403137,-0.007419311,-0.1290622,-0.070927374,0.25970033,0.20117442,0.003768394,0.39264837,0.46518847,-0.1912444,-0.09340747,-0.06347448,0.13121195,0.07025302,-0.0034929065,-0.15574683,0.027235292,-0.021203956,0.2787558,0.32753164,-0.020092247,-0.046658583,-0.19998947,-0.041387867,-0.01953996,0.054538526,-0.0031597163,0.04629354,-0.23001416,-0.31326923,0.23353314,0.021479929,0.01716787,-0.23107515,-0.2489333,-0.21146101,-0.08858828,-0.056702457,0.33430454,0.1284045,0.2027007,0.27702013,0.02710367,-0.0013515665,-0.18062712,-0.18474244,0.061888225,0.19570303,0.06440913,-0.09064359,-0.14197849,-0.042876724,-0.051306646,-0.25544494,-0.060455684,-0.18597,0.37051505,-0.30683693,-0.06470691,0.0075664646,0.11816257,0.11770664,-0.20026457,0.029589623,0.0049514007,0.37867782,0.11482544,0.18909922,-0.015719756,0.023123931,-0.1007754,0.13639829
19,digit,0.13726033,-0.010123563,0.1550191,-0.024973644,0.08428408,-0.66828954,0.16637927,-0.11919284,-0.15485585,-0.25008804,0.05926868,-0.029902318,0.0008287822,0.12007389,-0.018827463,0.13043919,0.68748254,0.1653645,0.16043036,-0.24999107,-0.11748949,0.36027923,0.16130957,-0.2099002,-0.044191435,-0.008088462,-0.13088919,-0.18210155,0.20887215,0.16444372,0.1122797,0.1825916,0.65807116,-0.22401235,-0.0009583387,-0.021050844,0.1594905,0.10502747,-0.024845142,-0.21765226,0.059041373,-0.06228273,0.29739842,0.38052073,0.017036367,-0.047361027,-0.27915514,0.032918777,-0.06329403,0.16029155,0.07073581,-0.11169748,-0.21644348,-0.3283116,0.2807226,-0.0059121284,-0.00060001656,-0.14895694,-0.4763602,-0.18142161,0.10233532,0.046373717,0.31416538,0.06094531,0.19159284,0.10816764,-0.021442624,0.12223526,-0.11089512,-0.06739187,-0.0036830925,0.24032004,0.07166205,-0.037827775,-0.15051083,-0.018604623,-0.097147204,-0.24463367,-0.07435646,-0.22652616,0.29284596,-0.24264877,-0.07946058,0.04280548,0.17277694,0.16624741,-0.2598058,0.05950227,-0.0063580335,0.4546618,0.22997592,0.1224531,-0.017262718,-0.029886285,-0.13686222,0.28882608
