token_id,category,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95
10,punct,-0.018675888,-0.0061288932,0.004877473,0.02403212,-0.014224085,0.0004626783,-0.021097753,-0.018041799,0.010170623,-0.030476408,0.022964077,0.01572848,0.012925159,0.013221809,0.024892196,-0.0025524953,0.010277293,0.011957225,0.025489613,-0.0307805,-0.015569187,-0.039243888,-0.012846925,0.02274492,-0.027878849,-0.012617435,-0.027504236,0.024183758,-0.01148989,0.032644738,0.0035621678,0.007725598,-0.011329196,0.04661929,-0.021951739,0.0073211645,-0.035570458,-0.011856435,-0.015541958,0.015747484,0.021757672,0.0017668311,-0.022507884,0.010917643,-0.024537293,-0.00021237256,-0.00077511667,-0.006723871,0.04739728,-0.0011401833,0.020465203,-0.0143393595,0.00995336,0.032462597,0.009601355,-0.002540208,0.002959314,-0.0006589823,-0.025955133,-0.02959771,-0.020144658,-0.0504702,-0.003400959,0.010213933,0.032284584,-0.010175432,-0.0004029431,-0.005690669,-0.04017514,0.034499098,-0.006396092,0.0062732296,0.025321892,0.0026734753,0.022662014,-0.0014602533,0.035515536,-0.0023356013,-0.024286136,0.026749108,0.001706116,0.018262308,-0.014615791,0.03706137,-0.021111293,-0.008440833,-0.026065046,-0.019170774,-0.00592721,-0.037295766,0.0134927435,-0.0056002634,0.0041837953,0.016518202,0.008943006,0.007239844
11,punct,-0.07111017,0.06202584,0.044390477,-0.09901867,0.06487628,-0.652129,0.1446963,-0.002295156,0.0012546257,-0.0021362158,-0.48842052,-0.06023197,0.06623936,-0.2587672,0.015380872,0.23145841,0.106099375,-0.20680413,0.28753266,0.04876998,0.10753446,-0.7040195,-0.80046856,0.02050285,-0.13487408,0.8085696,-0.44402078,-0.13639341,-0.0807546,0.02114866,0.2716961,0.42217866,0.017008262,-0.04888196,0.031396028,0.036574855,0.15868352,0.80022794,-0.10622131,-0.49691102,-0.022872934,0.054594323,0.37360084,0.06420324,-0.031068295,0.013776805,-0.026574126,-0.33859095,-0.3827926,-0.251922,-0.07498397,0.17468067,-0.06754664,-1.2047564,0.03226434,-0.032345925,0.16121127,-0.048483048,0.24988966,-0.08546538,-0.3866223,0.27419037,0.10525298,0.17737971,0.069619566,1.116513,0.09608877,-1.8350978,-0.6857364,0.19116135,-0.27718642,1.5625807,0.08028084,-0.019357234,-0.8389503,-0.048225224,1.640641,-2.3927207,0.091810085,-0.041405443,-0.3338013,-0.2803432,-0.12551798,-0.13958022,0.15618981,-0.3486614,0.21603504,0.008063871,0.13048346,-0.11976349,-0.14599216,-0.050184492,0.04989519,0.07029447,0.02151859,-0.90257645
12,punct,0.33259073,-0.1613846,0.084414326,0.3981398,0.12076435,-0.29720455,0.033934284,-0.08444339,-0.035866797,0.18243536,0.18254566,-0.2775742,-0.33032376,-0.106358916,0.18596983,0.12787488,0.21917836,-0.030620677,0.2464286,-0.043526202,0.022044418,-0.015138321,-0.073280066,0.113703616,-0.14145017,0.09150866,-0.21536921,-0.11052502,0.049858313,-0.13690218,0.038400646,0.2200564,-0.17174716,-0.3603701,0.042160995,0.32622728,0.17733751,-0.75914365,-0.09566845,0.13931635,-0.038225222,0.19801937,0.01802539,-0.1617876,-0.24393016,-0.5668976,0.09884314,-0.28192553,-0.08955872,0.25171626,-0.25328067,0.120459154,-0.23484293,-0.7746663,0.10416821,-0.78791374,0.26403555,-0.2822568,-0.19669378,-0.2898748,-0.20588587,1.2033036,0.1944984,-0.74823874,0.14008178,0.08205296,-0.20129736,0.0793394,-0.109330915,0.18962927,-0.02611198,0.32192248,0.15709716,0.044247143,-0.39635795,-0.003097947,-0.08117891,-0.17270209,-0.16661578,-0.39940447,0.07841998,0.2247795,-0.22887908,-0.0056405882,-0.1742317,-0.17517152,0.05999111,0.30075663,0.18368901,0.17883901,-0.064283274,0.24549538,0.044256333,-0.7574767,-0.4546371,0.43610525
13,punct,0.06432662,0.27689698,-0.07808585,0.06326183,-0.1038019,-0.055835724,0.036731903,-0.264081,0.10364913,0.12368462,-0.30224267,0.1248565,-0.18628564,0.33743477,-0.36644974,0.5707749,-0.18993069,0.06784289,-0.32693937,0.22448403,-0.037726957,-0.21398996,-0.31848606,-0.12589198,0.27423498,0.36462304,-0.011363278,-0.11367436,-0.17234726,0.15084605,0.051465895,-0.18361585,-0.41702825,0.2270697,0.03095856,-0.19063273,-0.2876654,0.25591826,-0.12395884,-0.075300954,-0.04792011,0.036717493,-0.2049442,0.1595122,0.12985219,-0.17113672,-0.13542546,-0.1082785,-0.27268577,-0.5657459,-0.25919664,0.4968307,0.43209776,-0.14623272,-0.0188201,-0.29709977,0.43483776,0.0024671128,0.24154012,0.5590189,-0.46965468,0.24461992,-0.21336834,-0.592599,0.30540022,-0.3016285,-0.19673519,0.23380029,0.28883693,0.3300753,-0.06702445,0.71119356,0.18818086,0.11068509,0.11827693,-0.22857215,-0.06323324,-0.15971147,-0.033032704,-0.98215824,0.41038835,-0.33902717,0.15398698,0.018306902,0.15637429,0.024083788,0.13289711,0.561747,-0.2262927,-0.1429891,0.71215004,0.22351936,-0.007458103,-0.48482144,-0.10728108,-0.31721723
14,punct,0.024376674,-0.0016407692,-0.022048546,0.007084423,-0.031858195,-0.03306338,-0.0077098124,-0.012035874,0.022184571,0.0075404355,0.014394703,0.008567194,-0.011626636,-0.014722591,-0.011638691,0.0008883431,-0.0062274807,-0.0341754,0.007301891,-0.0065683667,-0.01382962,-0.035760146,-0.026118273,0.0006403259,-0.03922807,0.030626155,0.016514389,-0.0077003,-0.023806913,-0.02173993,0.0039321254,0.02607167,0.0014980324,0.014492088,-0.011551074,0.04937877,-0.025378684,0.007593984,-0.018412892,-0.0014322299,-0.005447682,0.0105790915,0.0018829076,-0.022654671,-0.020779263,-0.0032615575,-0.009162108,0.018111674,0.015845226,0.020378115,0.002959626,0.023064941,0.019700063,-0.014537761,-0.00032655615,-0.02042589,0.0032667085,0.007559465,0.02428767,0.0137069905,-0.02130642,-0.009297166,0.004929292,0.019560719,0.005806609,-0.002508548,-0.013770289,0.010557292,-0.043311875,0.03517802,0.0067514507,-0.019971227,-0.016272426,-0.008665901,-0.041143704,0.006757637,-0.010331563,0.006653367,0.00864798,0.006360022,-0.042758603,-0.0047078263,0.0001078337,-0.024024077,0.006876529,-0.0026246484,-0.008026157,0.017034644,-0.013442453,0.0390188,0.00971142,-0.026331045,0.032260355,0.0010085434,-0.009789482,0.023800071
15,digit,0.48242468,-0.13319686,0.53500926,-0.15683359,0.10840097,-0.64878327,0.049345676,-0.092688635,-0.42126986,0.022650076,0.26168725,0.21571346,0.06832439,-0.056193847,-0.2592563,0.23148747,0.5725793,0.37717143,0.0520083,-0.35240427,-0.24761465,0.15307222,0.20797178,-0.43517822,-0.014467542,-0.035154976,-0.38665476,-0.098030984,0.19180325,0.28311437,0.07748416,-0.17296897,0.1938705,0.102023944,-0.09127684,0.0962283,-0.051208213,-0.07914916,-0.04942431,-0.22779101,0.06614777,-0.07261516,0.44606167,0.5728044,-0.11281438,-0.028808465,-0.30830067,-0.043975193,-0.11036072,0.33856174,0.15589243,-0.2505351,-0.3359272,-0.5328623,0.28767756,-0.0657267,-0.08578015,-0.23406488,-0.5527762,-0.20134017,0.32669944,0.11485587,0.43370256,0.2259502,0.5535835,0.28523478,-0.23190553,0.1334164,-0.14844877,-0.18865667,0.40017816,0.35565105,0.19373262,-0.42955816,0.0013426255,0.024055291,-0.036290247,-0.33981237,-0.14511065,-0.3394734,0.6388126,-0.25334492,0.06527074,0.25082436,0.10440564,0.09762018,-0.19269785,0.04267518,-0.0177211,0.44773063,0.18532845,0.12396232,-0.19758806,-0.026541468,-0.14218806,0.5409173
16,digit,0.2902708,-0.008369976,0.18091904,-0.053424515,0.08412267,-0.5580463,0.12570833,-0.10772527,-0.14872715,-0.14614673,0.11940517,0.05669146,0.020002486,0.05575754,-0.11399833,0.29833448,0.69381166,0.19990654,0.107490204,-0.27634642,-0.13624974,0.2990015,0.22501609,-0.29264998,-0.03606044,-0.045545217,-0.18387653,-0.11083735,0.1565385,0.19675241,0.09161695,0.002417,0.62307066,-0.09722551,-0.09271541,0.060840853,0.073954254,0.050970517,-0.08849168,-0.20455389,0.08824369,0.07355681,0.6980941,0.40618348,-0.061051965,-0.06637231,-0.1839163,0.022852218,-0.14774677,0.109886676,0.03710044,-0.11231745,-0.29262063,-0.31172234,0.15485577,-0.061902482,-0.005916341,-0.080363795,-0.29390058,-0.27128744,0.10487934,0.09440848,0.41397548,0.08979091,0.56097203,0.370667,-0.10751879,0.03752316,-0.16265441,-0.22754931,0.25753728,0.28108424,0.10955419,-0.26144788,-0.093171,-0.008397777,-0.046363898,-0.29414698,-0.11729649,-0.22962098,0.62843055,-0.2840051,0.00037855047,0.102039844,0.10069433,0.1459824,-0.20075192,0.04117515,-0.026795149,0.38178182,0.011018222,0.0373636,-0.08992937,0.0109782815,-0.0049229953,0.20576246
17,digit,0.33443123,0.0403838,0.281289,-0.071298234,0.08055717,-0.5964484,0.16617584,-0.12023741,-0.1412919,-0.1373366,-0.16692998,0.033822697,0.042135313,0.10983576,-0.08430452,0.36933622,0.6900385,-0.13988358,0.11549791,-0.36928988,0.10484309,0.3816812,0.14283282,-0.12603582,-0.06395326,0.0046389406,-0.19235837,-0.12586452,0.21371588,0.11827075,0.06868702,0.12280072,0.090083554,-0.2737615,-0.054001357,-0.14832225,0.2807739,0.06224911,-0.08447273,-0.24759355,0.15481463,0.09641801,0.6997646,0.3505025,0.12239722,0.013585485,-0.18424144,0.12927136,0.073149584,0.10424964,0.019317102,0.03242648,-0.25838867,-0.2785073,0.27797568,0.04824232,0.013319623,-0.31141564,-0.18358856,-0.2401349,-0.05231011,-0.085378155,0.2887675,0.0017075611,0.36177057,0.18931894,0.066983886,0.11049871,-0.10824744,-0.33032873,0.11036056,0.288957,0.020770395,-0.12022584,-0.116203204,-0.13156722,-0.09842094,-0.30251616,-0.034676816,-0.24474576,0.52456117,-0.31635803,0.06059254,-0.029513361,0.14473484,0.12480982,-0.08267983,-0.03339214,-0.09827276,0.29856327,0.19795613,0.406082,-0.013524949,0.07286487,-0.3110606,0.0037372948
18,digit,0.10521893,0.07737986,0.24443057,0.027371496,0.064409696,-0.6578022,0.15211035,-0.1243331,-0.17883314,-0.2227409,-0.043086205,0.09673868,-0.067485936,0.16181874,-0.1791005,0.43114647,0.6953788,-0.033065815,0.11780761,-0.3017481,-0.015386758,0.2493404,0.22616993,-0.26448086,-0.05628929,-0.038933508,-0.19952244,-0.10936942,0.17446399,0.25742456,0.04272578,0.13768207,0.6785564,-0.20153722,0.010092569,-0.113378175,0.13233595,0.053950988,-0.079737,-0.18561736,-0.0035747893,0.083104715,0.69649243,0.4531618,0.03807832,-0.070178404,-0.20216301,0.04225683,0.07913205,0.12841812,0.028886152,0.07812387,-0.2561413,-0.31535384,0.187948,-0.006105713,0.025691975,-0.1579725,-0.26237872,-0.2942335,-0.09464872,0.039514672,0.46090245,0.13871004,0.5125417,0.35031834,-0.003911493,0.050332163,-0.17363656,-0.24128051,0.054510467,0.28530765,0.035320133,-0.069007166,-0.20082808,-0.024383517,-0.061355103,-0.2970034,-0.12888892,-0.1374989,0.48696864,-0.29426643,0.031051261,0.044808827,0.13682936,0.1626416,-0.28423327,-0.009915956,-0.048842162,0.4084183,-0.09006552,0.14454809,-0.0559901,0.035023257,-0.107112184,0.15076824
19,digit,0.12330801,-0.059972763,0.13018437,-0.0067737424,0.09569653,-0.686745,0.16314615,-0.092569344,-0.102340624,-0.25299272,-0.024727788,0.003658038,-0.039821673,0.020811737,-0.053362668,0.3536715,0.69548416,0.20067282,0.06495728,-0.2707811,-0.13829114,0.23098308,0.25027934,-0.30011234,-0.017900845,-0.061775472,-0.16498156,-0.20048581,0.1412329,0.22468208,0.15669943,-0.061441004,0.68091494,-0.19904497,-0.03778912,-0.07618318,0.11683306,0.022357253,-0.097871624,-0.22745214,0.028816445,0.08101402,0.69161105,0.53323174,0.0075371847,-0.02338563,-0.2504445,0.08059357,0.017496616,0.1332189,0.06657081,-0.08855906,-0.27742797,-0.3146925,0.20216045,-0.037010197,-0.028511615,-0.12728088,-0.47682682,-0.23247907,0.079367064,0.0647936,0.4603252,0.12793921,0.43716064,0.15912588,-0.069155395,0.12611622,-0.08176783,-0.05096044,0.07940013,0.3174024,0.076233506,-0.04477993,-0.18998906,0.03229051,-0.11379858,-0.2679408,-0.15978919,-0.19019927,0.3413333,-0.246478,-0.05097874,0.07571982,0.13059038,0.15755315,-0.31218547,0.013639743,0.02601874,0.49343044,0.020858161,0.12525962,-0.106561475,0.0066711823,-0.115326636,0.28134152
