token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23
85,letter,0.22498181,0.3908819,-0.07908518,0.16891211,-0.4105392,0.27574492,-0.56560785,0.12501326,0.042443782,0.36398274,0.07114886,-0.11521996,-0.0326373,-0.3167484,0.8768514,0.5234445,-0.002275479,0.088276856,-0.4065252,0.023819089,0.016879987,0.06054123,0.12831439,0.070431784
86,letter,0.11552046,0.3350285,0.055613074,0.33202317,0.008414063,0.35919315,-0.16797596,0.16460082,0.37964192,0.07333209,0.1449488,-0.3392446,0.055685397,-0.35324764,0.7022497,0.4768636,-0.09351094,-0.3824317,-0.053251274,-0.09658009,-0.19737852,-0.039521974,-0.16693589,0.23988181
87,letter,0.17694058,0.24006517,0.098263316,0.05163252,0.29606557,-0.064152315,-0.699631,0.04800873,-0.0907638,0.41749525,0.38157725,-0.11159084,0.35135716,-0.2854826,0.5426672,0.40116227,-0.046621166,0.2789473,0.21187551,-0.22387704,0.1871054,-0.3537251,0.08374925,-0.2376383
88,letter,0.09487125,0.7804062,0.10609208,0.22229892,0.17190689,0.134674,-0.25136435,-0.11088066,0.0920702,0.4393607,0.07594196,-0.22652246,0.055536404,-0.2848131,0.15199623,0.16944145,0.16055357,0.068213396,0.10295719,-0.10995678,0.25011605,-0.25332144,0.08539959,0.10855475
89,letter,-0.20527373,0.568653,0.09828535,0.46735162,0.13447861,0.00958825,-0.38301063,0.43820336,-0.006340511,0.5307181,0.0766691,0.029875275,0.07251838,-0.18275882,0.35643077,0.53151506,0.0618517,-0.27792755,0.06117896,0.11571648,0.04453733,-0.2544111,-0.011161141,-0.07721139
90,punct,-0.014496836,0.0021817316,0.027318057,0.015713567,-0.010039742,0.014357342,0.0006203521,0.022071516,-0.014044583,-0.030531248,0.03183306,-0.002265863,-0.027411524,0.030889105,-0.006817727,-0.006786075,0.02827245,0.021339964,-0.014380208,-0.046892855,-0.004351829,-0.002422123,0.015094101,0.009486845
91,punct,-0.004769287,-0.0037690396,0.02674944,-0.037439857,0.04421287,-0.021078914,0.053575654,-0.01999325,-0.044871822,-0.0015976324,-0.022971196,-0.023612348,-0.0052758814,-0.0068776705,0.004455616,-0.014237811,-0.0115384,-0.008368446,-0.041438803,0.013558844,-0.011687199,-0.010322027,-0.025039913,-0.017576648
92,punct,0.018427383,0.01871497,-0.012296857,0.0018181402,0.028376112,-0.054098606,-0.024142284,-0.029451754,0.015110309,-0.017537976,0.018763317,0.0210753,0.0035984241,-0.0060303127,0.009311959,0.056899957,-0.00886981,0.05066985,-0.0072234995,-0.0141078755,-0.025529765,-0.0040921,-0.015392932,0.010349686
93,punct,-0.022414032,0.03846103,-0.032582704,0.054629672,-0.021787543,0.005375016,-0.0004889788,0.0014709167,-0.0021015632,-0.019889286,-0.005207901,0.019467667,0.00068762526,0.0033742883,0.0048955516,0.01732239,-0.005594621,-0.016586691,-0.02129258,-0.020976203,-0.024713848,-0.025839753,-0.012122931,0.009923343
94,punct,0.16301334,-0.16259754,-0.21939105,0.036654945,0.3960071,-0.090195425,0.15780301,-0.042935763,0.48507872,0.09559204,0.074228235,-0.17803213,-0.011710284,0.03124218,0.54310036,0.43032676,0.51701087,-0.2928434,-0.16663137,0.24978685,0.20632075,-0.36250252,-0.39674488,0.21209325
95,punct,0.25305614,-0.34210846,-0.1887373,0.0862297,0.21861833,-0.11100055,0.042317815,0.011557678,-0.26580423,0.122084595,0.0059482474,-0.18660595,-0.33005872,0.07222078,0.6460523,0.7853194,0.2830757,-0.20764758,0.25616905,0.49028093,0.059391323,-0.71586543,-0.4077888,0.8869935
96,punct,0.43969393,0.15890422,-0.15563758,-0.00064003305,0.56875515,0.03155698,0.41882458,-0.15374646,-0.06819327,-0.3464043,-0.36711648,0.09235578,-0.18243988,-0.16956635,0.1779216,0.1934027,0.57103187,-0.19626884,-0.7365459,1.0224099,-0.15230916,-0.16029193,0.2993319,0.2983069
97,punct,-0.043942884,-0.2172959,-0.5302987,0.28747326,0.22642119,-0.25196597,0.4104348,-0.054967124,0.2803876,0.3226017,-0.13066275,-0.28004116,0.18560925,0.24122584,0.80083233,0.21730518,0.33126888,-0.4231093,-0.15870865,0.2709797,-0.3084565,-0.25793463,0.0207894,0.533788
98,punct,0.09767219,-0.017407209,-0.1329943,0.6024595,0.32926148,-0.14477213,-0.22058612,-0.037580404,0.04593086,0.25002038,-0.13089024,-0.6189324,-0.10033317,0.10136642,0.6382617,0.24070267,0.79957056,-0.012501285,-0.16071221,0.46415728,-0.12615895,-0.44587424,-0.35835823,0.40261534
99,punct,0.07610622,-0.2566366,-0.40307477,0.20088573,0.3346444,-0.19498734,0.027543243,-0.13795972,0.056431092,0.2700264,0.09093369,0.060523473,-0.2583033,-0.4688221,0.49090728,0.8030854,0.7634511,-0.22403492,-0.36118075,0.43681175,0.076887995,-0.78950495,0.1686065,1.1124952
100,punct,0.07278453,-0.039056275,-0.1947672,0.12235304,0.51056844,-0.19400755,-0.21712244,0.1418758,0.5667128,0.3653825,-0.090784095,0.14234106,-0.08301966,-0.42238674,0.34323606,0.38667995,0.2501553,-0.011184651,-0.75273055,0.7209656,0.3594755,-0.35995966,-0.18801989,0.14282465
101,punct,0.28309968,-0.009993891,-0.45410192,-0.1656905,0.38683504,0.11791246,-0.111232445,-0.16611356,0.121227235,-0.22301847,-0.3086782,0.06208452,-0.4012893,-0.33743826,0.5581108,0.7490923,0.5467348,-0.03524722,0.22555451,0.67632985,-0.046982795,-0.6647242,-0.095856465,0.5636095
102,punct,0.10758403,0.11321526,-0.04120414,0.011629345,0.14539678,-0.0348538,-0.24728194,-0.2959083,-0.2350765,0.37306997,0.15546432,-0.051567703,0.26231784,-0.0090050055,0.19859068,0.3354301,0.64611745,0.049337845,0.6892753,-0.07980559,-0.03739555,-0.42619878,-0.3155379,0.1832017
103,punct,0.037747726,0.16094667,-0.29025635,-0.019100158,-0.0069403546,-0.3342525,0.054420665,-0.1899618,0.32848617,0.2581068,0.24107882,-0.19594382,-0.28188375,0.14267533,0.41211635,0.5378974,0.55841714,-0.47528085,-0.14495397,0.5883761,0.011608837,-0.51734185,-0.09504011,0.59582686
104,punct,0.18356001,0.22895904,-0.17136529,0.49682462,0.36412728,0.017924596,0.16160208,-0.1327384,0.3501638,-0.12581258,0.16861744,-0.3017769,-0.35596427,-0.18224885,0.7147696,0.6073947,0.19583501,-0.13444507,-0.21430092,0.3387961,-0.227017,-0.46274555,0.090880685,0.3974496
105,punct,0.27635968,0.03919707,-0.062815815,-0.29399267,0.40579823,0.20143355,0.025109412,-0.1410059,0.09440796,0.21359003,-0.54814005,0.09682653,-0.49399304,-0.055274777,0.50590926,0.5130086,0.6884996,-0.234558,-0.30822843,0.5070813,-0.18754286,-0.39281097,-0.067511156,0.7823219
106,punct,0.4617017,0.14021662,-0.6180204,0.11499571,0.029871523,-0.07949686,-0.28236258,0.05943546,0.2542246,0.25975662,-0.44044858,-0.24820893,-0.47738406,0.1198779,0.6948309,0.6511969,0.40859255,0.25479552,-0.16701561,0.61450326,-0.2380508,-0.34502566,-0.009996414,0.619579
107,punct,-0.0047299075,-0.15698928,-0.35740128,0.11687655,0.057163283,-0.102832474,0.19888547,-0.07738926,0.2059476,0.30007297,-0.6407226,0.009121675,0.025257006,-0.16407703,0.3887414,0.44910878,0.31147856,-0.15448348,0.091374815,0.41554707,0.082713924,-0.748222,0.14501093,0.5546539
108,punct,0.2271725,-0.20603684,0.03780984,2.902752e-05,-0.022100275,0.04587734,-0.064694375,0.16267622,0.22845829,0.10008132,0.09051098,-0.07506575,-0.5580999,-0.24181615,0.5945108,0.6368792,0.6763843,-0.17760845,-0.075624384,0.5890646,-0.020483393,-0.44741678,-0.24800341,0.45883596
109,punct,0.3572028,-0.38455468,0.021932157,0.041225437,0.07432694,0.10655742,0.045826647,-0.34185165,0.38228324,0.07053642,-0.05009708,0.21017331,0.25475866,-0.24735026,0.5882935,0.4770531,0.16841702,-0.6039479,0.40053132,0.12810908,-0.21776925,-0.5795246,-0.11793045,0.7445298
110,punct,0.07873959,-0.3548917,-0.31532323,0.098395206,0.4189076,0.15685065,0.10416984,-0.16357858,0.35323137,0.10175883,-0.07415111,0.14677353,0.0072052116,-0.22047211,0.5682992,0.23713918,0.41473284,-0.64689547,0.38206583,0.48749653,0.16522728,-0.11498219,-0.3926047,0.26839578
111,punct,0.30518436,-0.15755278,-0.19055837,0.1045409,0.6915301,0.14161271,0.020164544,-0.2644474,0.0051421206,0.42196497,-0.10594814,-0.004236848,0.12223563,-0.22886284,-0.03182001,0.26874694,0.61285126,-0.6040549,0.25245005,0.6044303,-0.19203413,-0.063792974,-0.44086787,0.12530002
112,punct,0.29120886,-0.18321994,0.034381676,-0.3021516,0.4924952,-0.15037724,0.10926063,0.37480476,-0.07315868,0.1489306,0.035234652,-0.14054126,-0.24217132,-0.35313782,0.49586675,0.4971243,0.20952289,0.011318316,-0.15768181,0.38520005,0.42294815,-0.703157,-0.21208352,0.33539823
113,punct,0.23358454,-0.02900546,-0.41181594,0.14872067,0.107895575,0.20833895,-0.3897188,-0.24159163,0.2112241,-0.07426384,-0.002388976,-0.10762285,-0.21790516,-0.040662218,0.71551514,0.34711435,0.42432967,-0.32177517,0.009702687,0.5819346,-0.19416629,-0.21192089,0.019647833,0.36560762
114,punct,-0.0029571645,-0.788712,-0.49914828,-0.06389028,0.31617177,-0.11301348,0.1235976,-0.05930424,0.5696457,-0.029034497,-0.06271263,-0.2387654,-0.13002159,-0.0089862,0.6171217,0.6734863,1.2313079,-0.30231574,0.015512281,0.4936689,-0.242183,-0.15146749,-0.3014367,0.92284006
115,punct,0.58335775,-0.17853518,-0.003423792,0.20589697,0.28161114,-0.2748936,-0.5164636,-0.0828792,0.12816505,0.075420156,-0.1170818,0.06794364,-0.22911173,0.070856355,0.98408264,0.3095089,0.5511257,-0.2512452,-0.25355682,0.20464338,-0.44504124,-0.27721795,0.24006832,0.20286751
116,punct,0.2550503,0.029922582,-0.4744121,-0.05356921,0.3055403,-0.061909962,-0.31806728,0.19210091,0.06591602,-0.021724561,-0.34485066,-0.100177534,-0.12848672,-0.040059198,0.64790326,0.7825097,0.39409366,0.34022343,-0.11509823,0.21438213,0.15786546,-0.54362696,-0.32831883,0.46566403
117,punct,-0.1708835,-0.20224324,-0.40603063,-0.3029382,0.31132278,-0.2613278,0.47845536,0.12627085,0.08158653,0.23681988,-0.014480629,-0.29074883,0.27347973,-0.021042274,0.5473396,0.6615458,0.1849708,-0.6430344,0.14618826,0.34769902,0.08653228,-0.37170148,0.34893352,0.556971
118,punct,0.3189059,-0.04726063,-0.28486732,0.23683578,0.18463163,-0.06300781,0.018712332,0.3302568,-0.24992807,0.20359962,-0.39731932,0.31695437,-0.1340975,-0.060787037,0.30747986,0.327796,0.7453904,-0.058450412,-0.40051025,0.3149748,0.09753637,-0.15717919,-0.12739064,0.5768377
119,punct,-0.17476928,-0.11949065,-0.36414933,0.042741608,0.49726644,-0.0233575,0.4031748,0.9313817,-0.09274624,-0.10902835,-0.020778893,-0.13709177,-0.3576685,-0.28208476,0.3633272,0.062776715,0.7002056,-0.15793122,-0.31715035,0.6120659,0.051493317,0.12193707,-0.2692408,0.47801203
120,punct,0.20075756,-0.013551998,-0.23546796,-0.11321729,0.56588334,-0.064875625,-0.1951287,0.31909922,0.42447698,0.12963283,-0.09353438,-0.32384613,-0.28854042,-0.25783336,0.41022646,1.0036957,0.103112295,-0.4808708,-0.42271376,0.46758187,0.025470126,-0.2648154,0.06211976,0.62447107
121,punct,0.2996602,0.10124732,-0.22847117,0.45589432,0.29317418,-0.042331237,-0.10008008,-0.12054688,0.20110218,0.065035924,0.11421204,-0.41042414,0.15357214,-0.38370803,0.48049644,0.011252893,0.34438795,-0.50087273,-0.25151375,0.33477095,0.0013060194,0.03781794,0.06455536,0.6882568
122,punct,0.37628818,-0.09933349,-0.091111705,-0.21317993,0.34602186,-0.02871229,0.20447227,0.03787885,-0.23512238,0.47191706,-0.07886373,-0.34587085,-0.2958764,-0.089550175,0.75252783,0.35674736,0.18705544,-0.082077675,-0.288701,0.41094074,0.38840836,-0.36891225,-0.0071637197,0.36633322
123,punct,0.39645767,-0.28062356,-0.2002097,0.44633055,0.31477597,0.071930334,-0.11145142,-0.09456404,-0.03142091,-0.03647974,-0.093052074,0.05004834,-0.3175099,-0.006396789,0.46728125,0.42110428,0.46804395,-0.10091267,-0.20181452,0.46718368,0.14214185,-0.0351171,-0.41067538,0.32896176
124,punct,0.0074983058,0.0146140605,0.029678721,0.021974549,0.021820871,0.0075230203,0.0032278216,0.024830716,-0.0008198442,0.018296858,0.025815023,-0.023046339,0.026537763,-0.005662261,-0.010272133,0.0069459067,0.02884211,0.005590159,-0.00046612596,0.008153041,-0.014211406,0.012374151,-0.0027442644,0.04124279
125,punct,-0.027356619,0.0050822357,0.030474138,-0.039689172,-0.0045429445,-0.042379744,-0.011142512,0.00078156946,0.014849016,0.0040071304,-0.0021017184,-0.0030609327,0.033845887,0.0031389296,0.0024164617,0.011373031,-0.016685208,0.007621349,-0.020431764,0.016175523,-0.018258499,-0.008753477,-0.025219196,0.011514006
126,punct,-0.6591902,1.0976682,0.643443,-1.2906706,0.7109171,0.86551255,1.0772161,-0.655344,-2.5765312,-1.3665036,1.2900147,0.8538773,0.5317346,-3.1992207,-0.6252427,-0.7269603,2.9382806,0.6068692,0.76318663,-0.6545432,-0.9438538,-0.63771665,-1.0332472,-0.54078764
127,punct,0.5133852,-0.15920936,-0.29777798,-0.20562626,-0.2204333,-0.19948843,0.17775156,-0.040180992,0.12408309,-0.39294958,0.030846419,-0.025797607,-0.4691849,-0.2878885,0.40504557,0.4448763,0.2036647,-0.09041629,-0.10090544,0.2782639,0.35924622,0.8863258,-0.042633295,1.0577525
128,punct,0.037479725,0.0296951,-0.6380895,-0.17423,0.24548598,-0.34036314,0.10440461,0.5628568,0.40489805,0.09178499,0.064813994,0.4401741,-0.5137881,-0.26062712,0.47506583,0.22154528,0.21716844,-0.265327,-0.706857,0.3286124,0.34409434,0.18858795,-0.019895878,0.38984045
129,punct,-0.1914661,0.09372882,-0.11668086,-0.17383583,-0.118594,-0.39573458,0.19671685,0.24136351,0.36244896,0.06139806,0.13843194,0.15218474,-0.16028987,-0.11128014,0.52976435,0.55283874,0.63111657,-0.17007875,-0.52944773,-0.19443592,0.2217268,0.29544023,0.06062436,1.0695732
130,punct,-0.056877602,-0.10621568,-0.090295106,-0.53486496,0.77033454,0.41926092,-0.20613712,-0.005801179,-0.4400759,0.52813405,0.116836205,0.024436714,-0.7529521,0.19043738,-0.67350197,-0.029667148,0.3763758,-0.27245188,-0.045450974,0.45909142,0.31971565,0.58023447,0.50415784,0.71729654
131,punct,0.12372432,-0.09949902,-0.2247162,0.23073107,0.24539293,-0.5274304,0.15670452,0.24917284,-0.2352298,-0.10165228,0.11502297,0.09434275,-0.6517148,-0.46998322,-0.41499618,0.47960758,0.7036857,-0.09373015,-0.8494731,0.8088821,0.33478618,0.5242424,0.3488747,0.5874036
132,punct,-0.41151285,-0.08144555,-0.69184726,0.10312429,-0.2172245,0.15677139,0.04002772,0.33663446,0.777175,-0.20026295,-0.11692134,0.22730461,-0.14145285,-0.24369805,0.2910033,0.10521442,0.7738128,-0.4849545,-0.76597464,0.47574258,0.4195578,0.8525226,0.48922825,0.7007617
133,punct,-0.095519654,0.041323785,-0.14669003,0.32080823,-0.14069554,-0.089065626,0.14928517,0.15007387,0.5103836,0.25414973,-0.2247649,-0.33361745,-0.5553058,0.06299779,-0.2430705,0.61853534,0.1965332,-0.34502134,-0.36733016,-0.021023046,0.29252738,0.5022735,0.27599102,0.9499472
134,punct,-0.32477048,-0.4312388,-0.8391095,0.3202699,0.26518473,-0.2228946,0.35920814,0.09957619,0.22694018,0.24340387,0.3951794,0.014939826,-0.62558,0.18997483,0.43386036,0.37563178,0.098867305,0.019980274,-0.044167593,0.37877455,0.42978,0.14635034,-0.090058416,0.4665604
135,punct,-0.52839303,-0.46453273,-0.16508333,0.12210739,0.4988102,0.045268234,0.21208975,0.09581962,0.22444667,0.5316079,0.103762455,-0.46808857,0.16772774,-0.15530398,0.070862524,0.3879018,0.16075593,-0.2502464,-0.52771586,0.5762307,0.6740992,0.12358022,0.16942076,0.80352694
136,punct,0.5946259,-0.29283652,-0.4904023,0.4767582,-0.1900874,-0.083826624,-0.28526306,0.6425938,0.6619875,-0.06914389,-0.31272393,-0.5532669,-0.16164857,-0.279789,0.19488144,-0.2322182,-0.1247899,-0.021161934,-0.59004396,0.82234323,0.7427365,0.014657614,0.6107583,0.7554902
137,punct,0.09012149,-0.06462662,-0.3376903,0.4575612,0.062161792,-0.43551612,0.3953333,0.17395476,0.6202002,0.7546803,-1.0262418,0.2854883,-0.77534276,0.054310672,-0.105779044,-0.64624774,0.21159518,-0.40984207,-0.57341164,0.045869656,1.0385648,0.7004627,0.08228868,1.2182542
138,punct,0.43123543,0.0020589493,-0.7505286,0.10496826,-0.12661853,-0.20493315,-0.29865596,0.25695544,0.2702162,0.4595771,-0.26120844,0.043803737,-0.6263668,-0.02764704,0.093641214,0.10254729,0.3848695,0.5056478,-0.57554054,0.6841761,-0.22115074,0.52421683,0.3198852,0.7056121
139,punct,0.40831277,-0.2741463,-0.89520174,-0.62513417,0.56675696,-0.119585216,0.56900704,0.88706535,0.4496681,0.005037366,0.06887181,0.1704247,-0.3857392,0.048902743,0.19765367,0.043659154,0.26160717,-0.43559006,-0.6052434,0.4922183,0.07285699,0.38825014,0.095594935,0.073335685
140,punct,0.33551714,-0.23423623,-0.5834132,0.1781975,0.7357312,-0.1737764,0.09033633,0.8829056,-0.3026421,-0.43648353,-0.51216024,0.13784896,-0.6937285,-0.21091206,0.43324533,0.20249705,0.24308796,-0.21156487,0.12023857,0.5842179,-0.2837096,0.5190711,-0.5942435,1.2498897
141,punct,0.12188195,-0.32603773,-0.72413504,-0.11506816,0.22759141,0.20870437,0.20927007,0.66896707,0.48620787,-0.15143308,0.076780304,-0.25092673,0.04509449,0.22788364,0.27051315,-0.09536952,0.813052,-0.8301826,-0.89993256,0.34350458,0.1373422,0.063935295,-0.12584294,1.0852519
142,punct,-0.017683825,0.35504645,-1.7242993,-0.23236506,-0.41741112,-0.7895984,-0.016839016,0.73650753,1.5054568,-0.18896158,-0.009397334,0.20963421,-0.03417083,-0.47383514,1.06376,1.0110617,0.5042196,0.03751013,-1.1627417,1.8413056,0.35008058,-0.17294982,0.5840298,1.571491
143,punct,1.9900246,-0.13959427,-2.0522046,0.22737283,-0.29846433,0.4323634,0.64013404,0.22356698,0.17771721,-0.030908901,-0.88216764,0.079733595,-0.8524585,-0.9378453,0.20144205,-0.2852536,1.1987723,0.68583435,-0.44961378,1.47449,-0.006843385,-0.09680973,0.7069711,0.7687074
144,punct,0.5194457,-1.254475,-0.6930144,-0.80769897,-0.06448743,0.06994874,0.009286491,-0.092385426,0.5940421,-0.081536315,-0.037185304,0.46674716,-1.0084379,-0.92937195,0.25128034,0.5192506,0.3570124,-0.71780443,0.61806893,0.90299255,-0.33648914,0.7636441,-0.39657974,1.9133804
145,punct,0.8051058,-0.3190429,-0.6972646,0.4046769,0.31462598,0.10458251,0.027186682,0.39536992,-0.08903014,0.5483873,0.4834321,0.41544908,-0.8402809,-0.6827461,-0.0036445998,0.0052799247,0.9332697,-0.46047902,-0.4836257,0.39705858,-0.10269535,0.5802266,-0.5416146,1.2307514
146,punct,0.38451827,0.0006429762,-0.97619396,-0.4892467,0.2674194,0.22220695,0.32738194,0.5253477,-0.11171889,0.6442287,0.41953143,0.50894254,-0.7541203,-0.44729793,-0.13171186,0.7903933,-0.053183824,-0.45101416,-0.75459963,0.75328743,-0.14553095,0.39455295,-0.50386405,1.1159945
147,punct,-0.5068475,-0.38286787,-0.10884146,-0.31135654,-0.07206348,-0.31494188,-0.107625924,0.39380234,-0.42369142,0.36968768,0.1229818,0.47128344,-0.13699666,-0.91851085,0.20670022,0.030037528,0.39982364,0.106120564,-0.25671726,0.4626323,1.1494205,-0.12645832,0.22931914,1.5185448
148,punct,0.5466951,0.35838336,-0.13722505,0.8404266,-0.30196783,0.028718136,-0.091852486,-0.019569514,-0.29430532,-0.19108261,-0.19947094,-0.18866354,-0.8072947,-0.3627491,-0.18284559,-0.026879087,0.650514,-0.25790823,-0.14833187,0.7190325,0.023934223,0.51251864,0.10942047,1.1799561
149,punct,0.7644011,-0.6309193,-0.90044,-0.32831994,-0.6092256,-0.007501859,0.24791056,1.0550183,1.4045829,0.400342,-0.2766703,0.8666394,-0.3382089,-0.65284437,0.72922105,0.5941848,0.091941126,0.41413638,-0.28650135,0.79874897,-0.3073253,-0.5204987,0.49297953,0.6112398
150,punct,0.89017105,-0.915848,-0.9310254,0.6020987,-0.59059334,-0.13060433,-0.66167635,-0.18154706,-0.5910777,-0.19155039,0.16611484,-0.90349066,0.099175766,0.1668551,0.09790039,0.33387384,-0.10270132,0.9923949,-0.07246422,0.16685371,0.44663787,1.313422,0.06693753,1.700009
151,punct,-0.12080761,-0.41880074,-0.502352,-1.3475039,1.065053,0.17557794,0.61542755,0.30079705,-0.2426284,-0.52165806,0.6197245,0.4079988,0.33913192,-0.39427695,0.06507513,0.12480266,-1.0845302,-1.0830514,-0.13555022,0.31750476,0.72107536,1.0493082,-0.083030075,1.5116187
152,punct,0.46380627,0.106628455,-0.6941037,-0.023021113,-0.08808234,-0.006838543,-0.46354038,-0.06869859,0.4707866,0.4182806,-0.7953012,-1.046572,0.23349394,-0.37672466,-0.002990951,0.5121654,0.0764745,-0.1866411,-0.7698278,1.823102,1.285844,0.39724937,-0.39376634,1.1246445
153,punct,0.72706187,0.6683214,0.7040461,-0.70241374,-0.66876256,0.65574944,0.6697596,-0.71392465,-0.70184046,-0.6918544,-0.698513,0.6825203,-0.64915377,0.6715111,-0.68949026,-0.66579,0.6833125,0.7124854,0.69487566,-0.70333034,0.6493704,-0.67494595,-0.71933883,-0.71256125
154,punct,-0.028240498,0.0011211492,0.008554484,0.0028832774,-0.005400556,-0.014976184,0.020559764,0.026060058,0.000102576145,-0.01370895,-0.0044880277,-0.028124902,-0.0035364947,-0.03303955,-0.014381851,0.020036904,-0.0030358362,0.011863471,0.032372985,0.028562235,-0.016084215,-0.015068942,0.009385542,-0.03147156
155,punct,-0.039228916,0.01121141,-0.0036845154,-0.029654562,-0.008976091,0.00090679293,-0.025929589,-0.016053176,-0.007807111,0.010253495,0.034391508,-0.016826596,-0.0030294938,-0.007354631,-0.0007291685,-0.004262527,-0.018776191,-0.01297906,-0.0069684857,0.040570162,-0.012620575,0.004719142,-0.027960628,-0.020385554
156,punct,0.6618194,-0.4759006,-1.265498,-0.82574683,-0.20470625,0.32253036,-0.16422804,-0.24217317,-0.10277452,0.48180968,-0.34913486,-0.12687752,-0.6449363,-0.44219118,-0.44397232,0.24931501,0.32727292,-0.18506801,-0.24971277,1.3534836,0.33575845,1.2745391,0.7715931,0.85409737
157,punct,0.07486009,0.09437767,-0.4649421,0.18048628,0.14153507,-0.17179166,0.53702897,0.051923938,-0.038718037,0.18291515,0.0551858,0.29227355,-0.12605104,-0.021644648,0.4025863,-0.27698073,0.327899,0.05979036,-0.3950566,-0.05944974,0.41248405,0.2692627,-0.45017427,0.926326
158,punct,-0.41143554,-0.16961262,-1.2764572,-0.17254907,-0.505227,-0.8907514,-1.0355757,0.52975935,0.33010623,0.2995377,-0.8517253,-0.76354545,-0.7642673,-1.7970967,1.3221438,0.20784323,1.2470387,0.064375415,-0.7580656,2.9691982,-0.5597514,1.7766259,-1.3332018,2.875684
159,punct,-0.014738842,-0.013275244,0.017399518,-0.006356616,-0.019242682,0.016079552,-0.009583573,-0.019913184,-0.030138249,0.010188508,0.027491257,0.0015957255,-0.006495842,0.012437556,0.0023960099,0.00091458403,0.032470662,0.0016031563,-0.008119235,0.0081467815,0.024860434,-0.007837686,-0.021520983,-0.00023665436
160,punct,0.8408352,-0.7859032,-0.87543744,-0.21150061,-0.25794023,-0.03597004,0.7356935,-7.277352e-05,0.07730652,0.069398075,-0.119536266,-0.00847713,-0.8492587,-0.11199632,0.11951442,-0.09918854,1.155962,-0.17720385,-0.022829656,0.5993552,-0.19575356,0.9188581,0.90519106,0.81655854
161,punct,-0.390554,-0.25996852,-0.3438788,0.64902145,0.074688435,-0.6561983,0.17024152,-0.5046784,-0.13648258,0.31300128,-0.003942137,0.017523386,-0.21766752,-0.36036775,-0.034674227,-0.008986881,0.8574318,-0.3633959,0.36070207,0.7827046,0.054622896,0.18451099,-0.11921724,1.1578807
162,punct,-0.1259643,-0.23898406,-0.5423987,0.642786,-0.3377134,-0.39546937,0.19766368,0.026540242,0.3951408,0.040319085,0.48963812,-0.19774446,-0.45819366,-0.32783216,0.25013375,0.19002685,0.14453736,-0.06377244,-0.4008184,0.57796854,0.20658143,0.28297842,0.36683717,1.1560926
163,punct,0.2461999,-0.3674706,-1.0107,0.5406284,-0.48157173,-0.44353467,0.163579,0.3478074,-0.43348208,-0.26036346,0.49665016,0.031741027,-0.10130121,-0.3313443,0.40862718,-0.053377844,0.25497732,0.50907904,-0.58991444,0.7755415,-0.120778054,0.6278049,0.43952832,0.40970147
164,punct,-0.19933236,0.19329818,-1.0517344,-0.1548313,0.56530553,0.13249737,0.089337215,0.2576514,-0.08863882,-0.27294272,0.12221737,0.076813646,-0.6409298,-0.6959344,-0.011511051,0.51069343,0.6420774,-0.06588988,-0.06940286,0.7685265,0.01859983,0.31144595,-0.04685193,0.96227854
165,punct,-0.345115,-0.4584962,-0.55418324,0.6746595,0.46802226,0.15193222,0.010882823,0.57949215,0.24940191,-0.053861544,0.31621644,0.029011495,-0.26396075,-0.6913648,-0.02482878,-0.062655255,0.38963327,-0.029569652,-0.5482842,0.60855347,-0.049781535,-0.006092755,0.06061533,1.040958
166,punct,0.05240056,-0.40404016,-0.69864184,0.72165465,0.19953644,-1.0555856,-0.21135443,0.6221208,0.6198956,0.10715222,0.41056013,-0.23046777,-0.55386186,-0.70768934,0.47262794,-0.27299127,0.9344483,-0.11984258,-0.49361697,1.1688423,-0.004449848,0.5908718,-0.37942865,1.5734997
167,punct,-0.45533654,-0.34780338,-1.4130116,0.5253228,-0.32253805,-0.4903903,-0.6159256,0.5407383,-0.13779178,0.12896204,-0.32946864,0.60797256,-0.44306996,-0.44799042,0.66411906,-0.62469846,1.1855688,-0.11414863,0.28880608,1.3509176,0.30548263,0.45543924,-0.14058037,0.65324926
168,punct,0.14092012,-0.90814424,-1.5543602,0.081875734,-0.5296925,-0.2820827,-0.21587548,0.5756263,-0.54887277,-0.14359269,0.91950667,0.10996216,-0.78921527,-0.09493361,0.37068808,-0.042084735,0.05997217,0.06953468,0.36348796,1.231617,0.7063205,0.3952183,0.14746048,1.0932951
169,punct,0.3475709,-1.2762455,-1.2557828,0.1264538,0.110950984,0.29951602,0.20432135,0.37588805,-0.38979515,-0.2547464,0.85513794,-0.51956224,0.064682074,-0.0060135927,0.13420053,-0.04194137,0.044983335,-0.11798789,0.1935905,-0.5799445,1.2233988,0.72011405,0.22493058,1.1956849
170,punct,0.018368673,0.026252009,0.0347437,0.01575314,0.04165958,-0.0073540467,0.022163605,0.045663476,-0.017884308,0.024336314,0.0052640997,0.030338412,-0.020665994,-0.012346898,0.018749105,-0.012366333,-0.016756987,-0.059895214,0.03252231,-0.0460117,0.025045408,-0.023022685,0.022705974,0.041994456
