token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4
368,content,-0.4141259,-0.8198171,0.7069768,-0.24533352,-0.3278991
369,content,0.110161476,-0.6594166,0.9118273,-0.46834806,-0.39900228
370,content,-0.25028497,0.12069285,0.83598304,-0.38414478,-0.72918373
371,content,-0.20159446,0.21544299,0.7924465,-0.38842064,-0.7363526
372,content,-0.49420503,-0.916537,0.21146448,0.3575393,-0.11388093
373,function,-0.39423713,0.045541327,-0.9671131,-0.33920085,0.06820024
374,content,-0.06454876,0.19458234,0.87233746,-0.49601394,-0.6912687
375,content,-0.17633416,-0.51763135,0.89857084,0.011446905,-0.5845178
376,content,-0.26443303,0.27088335,0.6804021,-0.29806346,-0.6919151
377,content,-0.2925943,-0.8704845,0.58556694,0.16982035,-0.43695173
378,content,-0.07163852,-0.54520416,-0.7790255,0.6512475,-0.07255523
379,content,0.6194103,0.22657442,-0.830402,-0.21887149,-0.08513299
380,content,-0.3407194,-0.9046992,0.4419564,0.21521993,-0.3356404
381,content,-0.35803884,-1.0487621,0.5202389,0.27421474,-0.31167737
382,content,-0.101029836,-1.027228,0.0894051,0.6179857,-0.25320137
383,content,0.36135083,0.68167603,0.0015435384,-0.16585685,-0.44174153
384,content,-0.33076003,-0.57873785,0.78090835,-0.8345274,-0.14207855
385,content,-0.22559981,-0.8664951,0.021358214,0.63963926,-0.35441667
386,content,-0.2966703,0.3128481,0.5910115,-0.04402227,-0.9021543
387,content,-0.10553841,-0.298909,0.74318063,0.090239376,-0.77268595
388,content,-0.17366748,-0.80132145,0.15173806,0.6075649,-0.3725632
389,function,-0.17152214,0.23031257,-1.2035961,-0.4077951,0.06369795
390,content,0.40494925,0.69317865,0.30998713,-0.36555865,-0.52124715
391,content,-0.13741162,-1.0693686,0.31256673,0.19901653,-0.24182262
392,function,-0.25248414,-0.30641577,0.59089893,0.31825352,-0.7379495
393,function,0.1715353,0.13504924,-0.97873265,-0.4070037,0.056499753
394,content,-0.32309607,-1.2070032,0.54142106,0.35054684,-0.35934615
395,content,-0.17126662,-0.15131934,0.4487045,0.45866904,-0.81021816
396,content,-0.2262122,-0.797384,0.24268122,0.5305991,-0.42235518
397,content,-0.28747442,-0.42770186,0.9440823,-0.09532071,-0.61562353
398,content,-0.5538172,-1.0347971,0.5435848,0.10719786,-0.21922092
399,content,-0.18324745,0.15082262,0.7876478,-0.34591395,-0.721566
400,content,0.16002221,0.12887822,0.40944728,0.082096145,-0.63145095
401,content,-0.5115039,-0.74205446,0.9048379,-0.2877159,-0.33216274
402,content,-0.25565207,0.070700504,0.87087655,-0.40054753,-0.72911876
403,content,-0.39605108,-0.90401435,0.44213676,0.41877273,-0.41598603
404,content,-0.33208027,-0.9832414,0.5165528,0.1866182,-0.26996648
405,content,-0.39943478,0.48761794,-0.06117174,0.47217143,-1.11214
406,content,-0.30449033,-0.0041521727,0.7939393,-0.22812538,-0.7098778
407,content,-0.20404343,0.40102136,-1.0232395,-0.6697512,0.072983526
408,content,-0.20029894,-0.94302756,0.11261565,0.7102201,-0.40855277
409,content,-0.17452455,0.24055201,0.5844603,-0.042007398,-0.8832465
410,content,-0.38347462,0.2575708,0.7885775,-0.3022335,-0.8264679
411,content,-0.087251574,-0.8843343,0.090331994,0.58612454,-0.45824468
412,content,-0.36425623,0.22758307,0.7408105,-0.26410532,-0.72754383
413,content,-0.15470807,-0.2842576,0.8272926,0.034613516,-0.84341735
414,content,-0.3684407,-0.56517786,-0.4074323,0.88383955,-0.23982747
415,content,-0.4132731,-0.6968441,0.34701633,0.575814,-0.45935282
416,content,0.50124127,0.11616251,-0.83260417,-0.31064907,0.0034542594
417,content,-0.22180368,-0.89141333,0.4932521,0.30146188,-0.41411632
418,content,-0.33999714,-0.80388534,0.29330665,0.4796694,-0.39246714
419,content,-0.22138517,-0.9204679,0.40736344,0.50654125,-0.5883911
420,content,-0.10201955,-0.5793146,0.93298405,-0.14508641,-0.478806
421,content,-0.13947187,-0.72731644,0.91487944,-0.4234124,-0.31257367
422,content,0.52135634,0.23811984,-0.8672771,-0.22173043,-0.070505604
423,content,-0.62317836,0.19096898,-0.97343975,-0.25998536,-0.06557959
424,content,-0.99415547,-0.43861923,0.3550003,-0.47140402,-0.051360346
425,content,-0.08578583,0.46575943,0.055861056,0.4385851,-0.9001363
426,content,-0.11377134,-0.9560366,0.6055288,0.48448375,-0.6975227
427,content,-0.17026134,-0.1842691,1.2182364,-0.8412531,-0.49093634
428,content,-0.14749861,0.67544013,-0.27614412,0.24292828,-0.694243
429,content,-0.4833426,-0.52660286,0.8632098,0.07282454,-0.686144
430,content,-0.106152736,-1.0221941,0.20399982,0.20299919,-0.22514923
431,content,-0.27143547,-1.0678996,0.055209402,0.34500375,-0.082157955
432,content,-0.4812902,-0.3794727,0.034336146,0.8412489,-0.5752802
433,content,-0.26299044,-1.0043508,0.37358096,0.454799,-0.36760682
434,content,-0.39654288,-0.10525695,-0.22194268,0.9062523,-0.6055146
435,content,-0.60119754,-0.75316006,-0.077996776,-0.29764324,-0.05825979
436,content,-0.11216576,-0.7848001,0.9604576,-0.22204626,-0.37267628
437,content,-0.21924357,-0.7686095,0.65949154,0.40668473,-0.6642375
438,content,-0.17898558,-0.06120853,0.20772581,-1.6752156,0.38662672
439,content,-0.2877886,-1.0754915,0.37202004,0.3488852,-0.20961975
440,content,-0.35011253,-0.2329008,0.7738279,0.04713382,-0.8038248
441,content,-0.32969216,-1.0542023,0.08475171,0.25339755,-0.04121885
442,content,-0.22772287,-0.28828153,1.0961701,-0.5427966,-0.4969574
443,content,0.040906005,-0.64425313,0.56694037,-0.68915653,-0.19037706
444,content,-0.05196572,-0.7513923,-0.20159021,0.63915664,-0.49136183
445,content,-0.15704393,-0.8993716,-0.29617187,0.7014295,-0.20956796
446,content,-0.26226002,-0.94398046,0.20865886,0.386001,-0.3253266
447,punct,-0.054016583,0.0019842654,-0.007925839,-0.021194156,0.00831448
448,content,-0.45134413,-0.38070697,0.33550167,0.66819626,-0.6893127
449,content,-0.36998552,0.18230149,0.787397,-0.47880724,-0.7681377
450,content,-0.6938903,-0.5587367,0.5151184,-0.6302545,-0.1544205
451,content,-0.17627572,-1.2593439,0.053200793,0.27442935,0.083042905
452,content,-0.18679427,-0.46078584,1.0081995,-0.17916813,-0.6813241
453,content,-0.33160502,0.42444187,-0.21611373,0.55573833,-0.8402781
454,content,-0.19171065,-1.090744,0.15062863,0.31037912,-0.14472915
455,content,-0.29151908,-0.5882256,0.70848167,0.29326758,-0.7234509
456,content,-0.45515883,-0.7713544,0.74830896,0.25061277,-0.45886758
457,content,0.005748182,-0.93154407,0.6499228,0.15502639,-0.5510359
458,content,-0.24690801,-0.017135436,0.96085775,-0.65136963,-0.70387214
459,content,-0.2200881,-0.92438775,0.5780746,0.24668649,-0.39230847
460,content,0.0008857422,0.39867395,-0.6584414,-1.0702878,-0.032673184
461,content,-0.17133373,-0.8839423,0.35611236,0.42429528,-0.50617933
462,content,-0.29974827,-1.0342057,0.3483394,0.5191042,-0.5145659
463,content,-0.25771487,-0.9990798,0.4141536,0.1655379,-0.21451126
464,content,-0.23146607,0.7748324,0.8832218,-0.40699324,-0.98145694
465,content,0.08345677,0.92659986,-0.27541122,-0.21852198,-0.5658184
466,content,-0.18083529,0.3251494,-1.2013626,-0.4596553,0.13563752
467,content,-0.15884516,0.093264155,-0.8957503,0.94497037,-0.57776886
468,content,-0.56471545,0.21119976,-1.0221493,-0.29597276,-0.048149593
469,content,-0.2731358,-0.95450026,0.3691626,0.4264812,-0.3462893
470,content,-1.225071,-1.2250183,0.9361178,1.2416419,1.1223153
471,content,-0.48138022,0.34357795,0.50561756,-0.33358732,-0.7243114
472,content,-0.3686277,-0.73398936,0.3794098,-0.7073091,0.1742195
473,content,0.10332345,-0.8153239,0.6207238,-0.645733,-0.069674656
474,content,-0.35297078,0.13227439,1.0062814,-0.7671779,-0.5778715
475,content,-0.05490939,-0.26467755,-1.029757,0.037378073,0.067278266
476,content,0.0250457,-0.59962606,1.3001713,-0.5633996,-1.0334177
477,content,-0.05645103,0.7237336,-0.765621,0.3834749,-0.6521904
478,content,-0.25956157,-0.7561717,0.9728937,-0.2387535,-0.5143732
479,content,-0.15130588,-0.37271693,0.8731341,-0.1694855,-0.68019307
480,content,-0.28178242,-1.2540948,0.29223472,0.30706885,-0.09045702
481,content,-0.044289622,0.45721158,-0.79561704,-1.0101925,0.016075036
482,content,-0.19387177,-1.0325452,0.39351493,0.3351496,-0.30436984
483,content,-0.28178227,-1.3803862,0.80549717,-0.2567334,0.03538398
484,content,-0.5454173,-0.52153975,-0.5697486,-0.18758194,-0.022338029
485,content,-0.28978163,-0.9066022,0.13937397,0.7192786,-0.34864172
486,content,-0.49629995,0.31348783,0.19445334,0.4128055,-0.8897984
487,content,-0.06705878,-1.0392106,0.40307018,0.22498183,-0.3214654
488,content,-0.2736125,-0.8806669,0.6956966,0.22996134,-0.52847105
489,content,-0.09425089,-0.33564124,0.9255509,-0.79771864,-0.45749083
490,content,-0.32637462,-0.9024855,0.7739107,0.10004903,-0.35043654
491,content,-0.17903875,-0.023075493,1.1037306,-0.6565511,-0.66820973
492,content,-0.055311244,-4.4950466e-05,0.035511307,-0.015204657,0.005186731
493,content,-0.12027454,-0.5897912,1.1715798,-0.77531457,-0.33556932
494,content,-0.064041086,-1.0119476,-0.12714231,0.39136794,-0.072500795
495,content,-0.35695067,-0.9994165,-0.06665222,0.51183456,-0.03892505
496,content,-0.107050225,-0.5960347,-0.27558994,0.9413083,-0.46839967
497,content,-0.43714613,-0.60220623,0.7705729,-0.8206722,-0.14975262
498,content,-0.20570134,0.2947105,0.21897112,0.34151173,-0.7561108
499,content,-0.065945916,-0.6859798,0.8580153,-0.07254152,-0.44902983
