token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4
118,punct,-0.022522245,-0.020088442,-0.012833631,-0.018358361,-0.018646732
119,punct,-0.009370022,-0.016312243,-0.013200126,-0.014924551,-0.020830235
120,punct,-0.0048138616,-0.019312903,-0.01668725,0.034733515,-0.018694077
121,punct,-0.004635837,0.008704643,-0.036991168,0.03686178,0.0022711928
122,punct,-0.009149534,-0.010648478,-0.017879274,-0.017258147,-0.008118742
123,punct,0.01763242,-0.015542326,0.032510463,0.012638231,-0.046471342
124,punct,0.023132037,-0.011940651,-0.0048121554,-0.0110685155,0.012158024
125,punct,-0.026709173,0.0071016,-0.005003191,0.025843535,-0.0058524706
126,punct,0.033667095,0.051028833,0.0019173048,0.03710166,-0.02558642
127,punct,0.012316618,0.009646131,-0.0014436054,-0.005004223,0.0030588
128,punct,0.0060456903,-0.018930746,-0.021658381,0.023104815,0.0054662186
129,punct,-0.020298738,0.021629605,-0.025850518,-0.025752187,-0.04987465
130,punct,-0.034966014,0.018861605,0.016595256,-0.018876923,-0.016557617
131,punct,0.0019150813,0.033822093,-0.0057025556,-0.008206834,-0.03808979
132,punct,0.004182752,-0.041234497,-0.011026775,-0.062361434,-0.027159264
133,punct,-0.0039736545,0.0094196405,0.013625843,-0.022809625,0.04094024
134,punct,-0.00040515247,0.026599647,0.0010503173,0.0055934684,-0.0045528654
135,punct,-0.013589358,0.010559531,0.038059402,0.0048957807,-0.019996874
136,punct,0.027142962,-0.0012056846,0.0035743194,-0.006703114,-0.018200632
137,punct,-0.017142199,-0.0046114,0.022627,0.015554911,-0.013979195
138,punct,0.016249618,-0.0065458165,-0.015115535,-0.042204898,-0.024235964
139,punct,0.0032624851,0.028479218,0.012455879,0.018295508,0.025700739
140,punct,-0.011991817,0.014094399,-0.009436516,-0.008359843,-0.008726186
141,punct,-0.005907325,-0.008399071,-0.039641462,0.00155782,-0.011472274
142,punct,-0.0017987705,-0.01800064,0.011251421,0.013279284,-0.020701997
143,punct,0.015822949,-0.009205289,0.0025978207,0.014210495,-0.0045443727
144,punct,0.012157385,-0.01593069,-0.025535908,-0.013220323,0.008580128
145,punct,0.02064374,0.01244617,-0.020566791,-0.035174496,-0.03068128
146,punct,0.0007227606,-0.03282196,-0.021827862,-0.030899927,-0.038590603
147,punct,0.016084159,0.015108911,0.002822759,0.009037585,-0.013098518
148,punct,0.0065049753,-0.0025711383,-0.024333796,0.0104646385,-0.008799982
149,punct,0.0067966436,0.031623002,-0.026397673,-0.01171927,-0.015417896
150,punct,-0.031068046,0.028897123,0.014591677,-0.013692901,-0.020987716
151,punct,0.0018047552,0.031626392,0.011152476,-0.032720182,0.008125675
152,punct,-0.007314531,0.015361932,-0.021022407,0.010576921,0.00092179526
153,punct,-0.03274168,0.009868084,0.006430216,0.010502872,0.015651016
154,punct,-0.0137961125,0.0041296477,-0.006080188,-0.003806769,-0.013865992
155,punct,0.020720124,-0.027837457,-0.0063742027,-0.016001962,0.038384233
156,punct,0.015570864,-0.023575518,0.009185214,0.005294814,-0.00697706
157,punct,-0.032957338,0.01577571,0.01346808,-0.016861852,-0.017990772
158,punct,0.002180331,0.008615196,-0.011750783,-0.029045822,0.008126931
159,punct,-0.013167105,-0.00010316457,-0.039490823,-0.008810194,0.0077608977
160,punct,0.0076989327,0.028177887,-0.026495952,-0.024433443,-0.010428847
161,punct,0.022367198,0.02644567,-0.021302061,0.019515913,0.021144338
162,punct,-0.013031965,0.00991874,-0.00047552926,-0.0139037045,-0.03397499
163,punct,-0.0300605,0.02076028,-0.026480129,0.015077683,-0.008109772
164,punct,-0.006413199,0.03467986,0.016130446,0.015565962,0.012215024
165,punct,0.023020573,-0.020550232,-0.0024226569,-0.02257073,0.037181318
166,punct,-0.0048991684,0.035444673,0.0024329259,0.0051883087,0.018456703
167,punct,0.038589664,0.014933592,0.0129734855,0.011106958,0.003912348
168,punct,0.028551802,0.0014758644,0.045292124,-0.0101136835,-0.024240518
169,punct,0.023104915,0.027425146,0.024778916,0.0025622477,-0.028271606
170,punct,-0.019500567,0.013119499,0.0026797045,-0.002638744,-0.013643947
171,punct,-0.010101898,0.0030022028,0.015135429,-0.0439305,-0.009273594
172,punct,0.020097036,0.011072798,0.024189152,-0.00078965334,-0.0083294725
173,punct,-0.02113208,-0.010373384,0.030774767,0.0111869015,-0.040176358
174,punct,0.020790985,0.015771559,-0.011162566,-0.023245027,0.026800927
175,punct,0.008015878,-0.03104929,-0.0031636874,0.02266489,0.028843671
176,punct,-0.018132828,0.021778477,0.008421878,-0.00014241248,-0.0031123043
177,punct,0.002435329,0.00037171252,0.04373454,-0.041149262,-0.009601734
178,punct,-0.039645664,0.008915192,0.009313163,-0.012977856,0.008957726
179,punct,0.009885975,-0.03206158,-0.01014156,-0.019699564,0.017440638
180,punct,-0.026091605,-0.045189828,-0.005673154,-0.00990581,-0.021757254
181,punct,0.0019349366,-0.025181333,-0.029935068,0.009544073,-0.034408256
182,punct,-0.02334095,0.0037077772,-0.02304299,-0.009707293,0.004221884
183,punct,0.017718729,0.008864235,-0.00884095,0.027151851,-0.019467678
184,punct,-0.0042720563,-0.02343379,0.009346584,0.005110716,-0.010455702
185,punct,-0.008036306,0.024476524,0.034495335,-0.024347415,-0.006042432
186,punct,0.019108199,-0.0145823,-0.00077484624,-0.03674265,-0.0071731047
187,punct,0.008657056,-0.025309857,-0.01031468,-0.031741817,-0.0063475673
188,punct,0.0015655926,-0.018009644,0.007898568,-0.00025763316,-0.016669916
189,punct,-0.01613133,-0.0057117557,-0.015451262,-0.009426489,0.018759828
190,punct,0.011792975,0.008502406,0.0011508976,0.037703376,0.007173009
191,punct,0.009509159,0.01321573,-0.007786719,0.008788468,-0.020509962
192,punct,-0.014537096,0.03652221,2.052874e-05,-0.0024553242,0.0060403673
193,punct,0.048619047,0.011110595,-0.04912588,-0.0138344485,0.026641548
194,punct,0.03573784,0.01910767,5.8228015e-06,-0.017671775,0.005249829
195,punct,-0.009528695,-0.017548084,0.008792338,-0.017395202,-0.005493593
196,punct,0.020370351,0.00557498,-0.005375877,0.0003402118,-0.0036293508
197,content,-0.027521763,-0.019752523,-0.007271208,-0.018872414,-0.012157636
198,content,0.017650928,-0.03600937,-0.025601588,-0.028713254,0.011820439
199,content,-0.0011560054,0.018266326,0.012771254,-0.032230876,0.018808462
200,content,0.042327546,0.02875847,0.025015824,0.03769285,-0.0081274295
201,content,-0.03285555,0.013917962,-0.025208065,-0.013668899,0.00476183
202,punct,0.009716981,0.014835619,-0.03249757,0.014920707,0.0058081183
203,punct,0.0064471434,0.017621666,0.009248182,0.013647297,-0.03126887
204,punct,-0.020653738,0.02544679,-0.0029375197,-0.043629814,-0.018978115
205,punct,0.0067496668,0.030781861,-0.0040516234,0.015362992,0.035561547
206,punct,-0.019531839,0.024025023,0.0144336745,-0.034817196,0.0014420913
207,punct,0.0485182,-0.024635084,0.008426815,0.01842039,-0.03610758
208,punct,-0.0056267157,-0.047085233,-0.007564167,-0.0030202132,0.028720202
209,punct,-0.018984128,-0.009298328,0.034812212,-0.021432003,-0.0075117853
210,punct,0.026434263,0.010084612,-0.02715104,0.020597875,-0.0212147
211,punct,-0.035560627,-0.021127455,-0.00024142937,0.0037020172,0.00578505
212,punct,0.015249762,0.017510515,0.01822778,-0.010506011,-0.03799329
213,punct,0.011797291,0.00033602715,0.024446184,-0.007144896,0.01251507
214,punct,-0.0039239274,-0.018886771,0.0030276908,0.0043347944,0.00840941
215,punct,0.0044760997,-0.014701913,0.037672553,0.032239284,0.0008593245
216,content,-0.019340562,0.030757407,-0.00790613,-0.029509641,-0.009139071
217,content,-0.022107078,-0.020003261,0.020945761,0.014186745,0.029141461
218,content,0.004913516,-0.013601479,0.02756824,-0.020545127,0.03380957
219,content,0.00010390377,0.015615541,-0.035662323,-0.022390421,-0.04677811
220,content,0.014204115,0.029176805,0.006249897,0.008049526,-0.034253
221,punct,-0.023875358,0.0023420914,-0.010707082,-0.005200874,-0.0071068737
222,punct,-0.0070689553,0.033634562,0.034196246,-0.028197119,-0.003539658
223,punct,-0.023602791,0.012056126,0.013003262,0.0011906966,-0.03005074
224,punct,-0.0018806654,-0.050733846,0.0011705088,-0.00037023678,0.028310873
225,punct,-0.01570712,0.025564672,-0.014902473,0.029479861,-0.009655168
226,punct,0.04372986,0.017337834,0.0055348584,0.00069380447,0.029844934
227,punct,0.0075784014,-0.028370215,-0.01728949,-0.044730134,0.014608519
228,punct,-0.020711247,-0.02198679,0.0066235773,0.054292936,0.008242633
229,punct,-0.013739536,0.005396594,-0.0035029652,-0.020116873,-0.04201951
230,punct,-0.0015892744,-0.0015071885,-0.034438353,-0.001282537,-0.035173174
231,punct,-0.004400327,0.008541249,-0.011334075,-0.006871136,-0.013546468
232,punct,0.008598568,0.011178104,-0.0021568297,-0.01304606,0.0053900583
233,punct,0.010300822,-0.003134066,0.013473215,-0.029166183,0.030365735
234,punct,0.014219365,0.024995321,0.0029465868,0.024705064,-0.019481879
235,punct,-0.018516986,0.03796143,-0.015849365,-0.032607134,-0.03639463
236,punct,-0.020701949,-0.015811596,0.015091259,0.036094725,-0.016674887
237,punct,-0.0031385722,0.0051500476,0.002632876,-0.017969048,0.023268124
238,punct,0.01017364,0.0007821585,-0.01819387,0.03502289,0.014201373
239,punct,-0.017499764,-0.015324339,0.017973656,-0.019008595,-0.023775676
240,punct,-0.009942605,0.017579917,0.022189356,0.0043917405,0.0050672037
241,punct,0.009834667,0.009002451,-0.02586748,-0.0071450896,-0.0055622584
242,punct,-0.005554874,-0.024286682,0.010908107,-0.029025156,0.036921877
243,punct,-0.023564368,0.001311405,0.034699015,-0.018920835,0.010882995
244,punct,-0.00439159,-0.013918355,0.0041548354,0.005643085,0.0042560324
245,punct,0.036448907,-0.0046263454,-0.007231225,-0.01347932,-0.026811711
246,punct,-0.015735375,0.017235333,-0.01789973,0.019194625,0.04327625
247,punct,-0.0029256009,-0.013503262,-0.0036692347,0.017360566,0.0059814663
248,punct,-0.008218479,-0.002621788,0.012023679,-0.0321399,-0.024431199
249,punct,0.004707677,-0.00062700076,0.011004057,0.022154769,-0.009938272
250,punct,-0.013533695,0.0010526589,-0.010711821,-0.0063039646,-0.003700382
251,punct,-0.03224412,0.031939507,-0.032537833,0.002307545,0.019209176
252,punct,-0.013143193,-0.0069629406,-0.0069388775,0.0033453426,0.04553563
253,punct,-0.009428678,-0.013988299,-0.009054131,-0.01191417,0.014022157
254,punct,0.017276293,-0.0072889435,-0.015805716,0.01687327,0.0028849025
255,punct,0.0044735214,-0.0032228637,-0.0007430433,-0.007893541,0.038762845
256,content,0.010491653,-0.0014142747,-0.015326253,0.015952528,-0.0024397469
257,function,-0.007575084,0.037880298,-0.012202895,0.0008704242,-0.052561104
258,content,0.011461926,-0.045139916,0.013698588,0.022666207,-0.034183066
259,function,-0.05190452,-0.001095149,0.0122272,0.039194323,-0.039939594
260,content,-0.018346656,0.01046455,-0.010792751,-0.00875522,0.027259855
261,content,-0.012139028,0.0025172129,-0.008795111,0.0285423,-0.022879047
262,function,-0.0390587,0.033126116,0.0023788908,-0.002912278,-0.01813523
263,content,0.037537064,-0.01798724,-0.042105168,-0.020582192,-0.0077392827
264,content,0.013908548,0.03388576,-0.026584234,0.025313659,-0.0116015375
265,content,-0.010263494,-0.022062689,-0.011170985,0.0004901903,-0.035530377
266,content,-0.020743225,-0.03502917,0.028784253,0.011756667,0.03315486
267,content,0.016962409,-0.029615056,-0.007089931,-0.020868415,0.028027186
268,content,0.029678728,-0.015483258,0.049953878,0.050563708,0.0002886359
269,content,0.001457797,-0.009788325,0.008893292,-0.011656102,-0.013359328
270,content,-0.024578286,0.00902325,0.0023357207,0.007300788,0.04525755
271,function,0.03699975,0.0025111272,-0.034824096,0.021909343,-0.0021315399
272,function,0.033919726,-0.010994248,-0.0076053105,-0.026118848,0.023336422
273,function,-0.020527124,-0.030387431,-0.035403907,-0.012333233,-0.0046853973
274,content,0.011118104,-0.02181158,0.019163396,0.018413257,0.046205264
275,content,-0.01748483,0.025064835,-0.025856644,0.0023581246,-0.019789016
276,content,0.022097206,0.023008525,-0.01708642,-0.014443232,-0.01890876
277,content,0.02049513,-0.0077654454,0.011571655,0.0056469077,0.040534206
278,content,-0.0031639072,0.0031579013,-0.051710166,-0.023597436,0.010644083
279,content,-0.017497322,-0.006364714,0.0017942515,0.019941026,-0.031722523
280,content,0.022463595,0.009854052,0.04329299,-0.021255009,0.008941543
281,function,0.03133674,0.01784564,0.013811803,-0.021747582,0.013034822
282,content,-0.02583768,-0.02056567,0.011641643,-0.0034745696,-0.007359872
283,content,0.0016395253,-0.01797588,-0.011454031,-0.00754324,0.009829612
284,function,0.0023851783,0.018986305,0.013120757,-0.013254277,-0.006482538
285,content,-0.038902774,-0.022960851,0.007922068,0.033057515,0.018538015
286,function,-0.011554147,0.005982037,0.03304462,-0.0087714,-0.034047168
287,function,-0.0055414997,-0.013632337,0.02307814,0.006318312,-0.007065665
288,content,0.003099615,-0.013145238,-0.015026651,0.007067768,-0.0057704225
289,content,0.0061224825,0.0014299023,0.0032998784,0.02597728,-0.006970743
290,function,0.020572815,-0.0011822975,0.014469635,0.006392393,0.022875339
291,content,0.0012948534,-0.00040799912,0.01962545,0.023667833,-0.0021447947
292,content,-0.002385024,0.022754116,0.020396452,-0.013056552,-0.011345633
293,content,-0.018334907,0.02612723,-0.00696858,-0.004103625,-0.014633045
294,content,-0.018777149,-0.010770114,-0.0007129596,-0.013468698,-0.011611539
295,content,0.016436372,0.007107326,-0.015708126,0.036388677,-0.052099913
296,content,-0.024190456,0.0014888849,-0.020194044,0.003833753,0.0031959005
297,content,0.0011814338,-0.01572753,9.195255e-05,0.020159611,0.006395623
298,content,-0.011196786,0.015771229,0.044394057,0.029884342,-0.017264664
299,content,0.008065419,-0.031522207,0.0033409982,-0.020255331,0.0014144199
300,content,-0.01348534,-0.023006111,-0.025803076,0.020011472,-0.019057175
301,content,-0.025248118,0.02801607,0.00452367,0.02308217,0.0103726145
302,content,-0.028265947,-0.0024371955,-0.01391477,-0.009144801,0.024761898
303,content,-0.019891918,-0.0026272084,0.04663551,-0.005805201,-0.014434102
304,content,0.0066356817,-0.027629413,-0.0046218955,-0.006464626,-0.025573824
305,content,0.0029294312,-0.00033046483,-0.002114523,0.0073284814,-0.0021790192
306,content,-0.02467576,-0.006597949,0.013967178,0.029533591,0.017800108
307,content,0.023134915,0.019141704,-0.023598358,0.00042640883,0.022953212
308,content,0.0051338375,-0.0025125938,0.04296328,-0.012601081,-0.014916617
309,content,0.009629062,0.011317897,0.008977686,-0.02978751,-0.03624215
310,content,-0.011153047,0.026071144,0.009115358,-0.005625597,-0.003657007
311,content,-0.0035856806,0.00209376,-0.0023808188,0.007818534,0.03231206
312,content,-0.04364118,-0.0036610856,-0.006850593,0.0132884495,0.017965792
313,content,0.008631095,0.016052535,-0.04693328,-0.0074436963,0.020102479
314,content,0.030330727,-0.017870696,-0.04247745,0.021948477,-0.00880206
315,content,-0.019590557,0.0016602636,-0.034557354,-0.01539157,0.004914213
316,content,0.030327637,-0.04929943,-0.028388994,0.023697924,0.0061796647
317,content,0.004182869,-0.022982683,-0.040486317,-0.008283877,-0.015929157
318,function,-0.008105273,0.018703146,-0.023134427,-0.003974157,-0.009337903
319,content,-0.010683894,0.018568859,0.02390608,0.027616529,0.021018513
320,content,-0.0148169845,0.015424062,-0.0057219313,0.017069029,0.0075027165
321,content,-0.016947439,-0.013114714,-0.010416896,-0.015239789,0.021763064
322,content,-0.026681842,-0.0037760441,0.018652894,-0.034180008,0.004008154
323,content,0.05622397,0.027473066,0.022664309,0.01892373,-0.007173068
324,content,0.0187173,-0.002137724,0.023259753,-0.01104025,0.036142707
325,content,0.018063536,0.014244613,0.0064954096,-0.03401116,-0.019276619
326,content,0.023061072,0.0186346,-0.022909157,0.02364613,0.018194558
327,content,0.007996384,-0.0033271734,-0.0219016,0.033969905,-0.020305244
328,content,0.0050631296,0.0060255663,0.0043467674,0.015660007,0.017187465
329,function,-0.0028094393,-0.010270978,0.005050732,0.047627658,-0.021622622
330,content,-0.0062484806,-0.0050916225,-0.00895765,0.023038315,0.02333608
331,content,-0.026197575,0.0027372967,0.02038971,0.028903777,-0.012031825
332,content,0.032591227,-0.028747516,-0.03754856,0.040274225,0.017326023
333,content,0.043557644,0.01585787,0.013282455,0.009100093,-0.029849973
334,content,0.0518624,-0.0035341573,-0.021007128,0.012352808,-0.014428063
335,content,-0.02649581,0.014487408,-0.02585959,-0.03692129,-0.012259019
336,content,-0.01305503,0.007650304,0.013733008,-0.034814075,-0.0054425267
337,content,0.019414514,-0.009514574,0.035114467,-0.0006196821,-0.0045479205
338,content,-0.022650456,-0.00014013816,0.0017283922,0.01096007,0.013152506
339,content,0.0066187796,0.016746163,-0.0012524833,-0.022763373,0.0018095254
340,content,-0.0055297613,-0.02460984,-0.023390383,-0.020694127,0.042019095
341,content,8.876274e-05,0.015029384,-0.0044836295,0.012481779,0.040403526
342,content,-0.0028838462,-0.0065597836,-0.009395139,-0.0052125114,0.018026268
343,content,0.008649366,0.024608497,0.042738557,-0.010825376,0.05383005
344,content,-0.016783917,0.0153125785,0.011291219,0.017290575,0.035716414
345,content,0.009782161,-0.0064442335,-0.0137808,0.030788621,-0.045486674
346,content,0.016751228,-0.010971368,0.004032764,0.008573657,0.0048036934
347,content,-0.010305458,0.026379818,0.052368537,-0.0020795162,-0.025497533
348,content,0.015518882,-0.013516339,-0.0017877856,0.004470593,-7.461535e-05
349,content,0.00072488486,-0.017551156,-0.0044375393,-0.06410836,0.009395257
350,content,0.0021477,0.013094506,0.042590007,0.012054521,-0.008306946
351,content,-0.0015181404,-0.021598674,0.015674284,-0.013333295,-0.019639099
352,content,0.0108732795,0.022341162,0.012652384,-0.016341615,0.011600152
353,content,-0.023033125,-0.008126512,0.0031531404,0.0010108362,-0.0009352659
354,content,-0.012829841,-0.027054695,-0.008956796,-0.029655023,0.0059888256
355,content,0.004816823,-0.010355741,-0.0032712715,0.0025256108,-0.010213888
356,content,-0.0023196004,-0.0065495446,-0.011518478,-0.024571784,-0.00561812
357,content,0.0050313077,0.00312321,-0.0070916847,0.03059097,-0.016715994
358,content,-0.0275256,-0.050103515,-0.042105112,0.005929862,0.012848175
359,content,0.026539668,0.030926766,-0.00496741,0.0019046348,-0.008975302
360,content,0.029588755,-0.011966573,-0.009222041,0.019885922,-0.020979136
361,content,-0.030461442,-0.014892852,-0.014883768,0.016698206,0.003904489
362,content,0.005703448,-0.0044670682,-0.020767784,0.008302337,-0.01561525
363,content,-0.0006765492,-0.005669593,0.03716473,0.042842254,-0.015562898
