token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4
121,punct,0.20176119,-0.34978023,-0.10526053,-1.0710354,0.22357486
122,punct,-0.016579859,-0.892002,0.38124764,-0.6316585,0.17178579
123,punct,0.101187445,-0.5619759,0.0125910835,-0.9548808,0.35587314
124,punct,0.023132037,-0.011940651,-0.0048121554,-0.0110685155,0.012158024
125,punct,-0.026709173,0.0071016,-0.005003191,0.025843535,-0.0058524706
126,punct,0.06241374,0.038039546,0.2508172,-1.2416881,-0.21612151
127,punct,0.5193099,0.3043173,0.08739491,-1.1113187,-0.060953923
128,punct,0.75383526,0.37144575,0.1859389,-0.84772235,-0.09896293
129,punct,0.6067068,0.15183029,0.29835668,-1.0260336,-0.032574154
130,punct,0.46212167,0.2063598,0.034012917,-1.0701036,-0.079765074
131,punct,0.5496408,0.31981507,-0.04326382,-1.0582643,-0.011181377
132,punct,-0.71358824,0.7736391,0.7377241,-0.925188,-0.06736982
133,punct,0.49949902,0.51274717,0.24590679,-1.0408549,-0.18359086
134,punct,0.71307117,0.2302693,0.053142752,-0.8927391,-0.08961426
135,punct,0.5421894,0.45732498,-0.10037699,-1.0370562,-0.08343658
136,punct,0.61898166,0.2779585,-0.063793324,-1.0779947,0.007869801
137,punct,-0.8830234,0.7265667,0.7297097,-1.1513447,0.04693149
138,punct,0.38920048,0.2789954,0.062196832,-1.1330293,-0.05559054
139,punct,0.5976793,0.30275995,0.07235099,-0.9902586,-0.024795696
140,punct,0.47586352,0.29033706,-0.063399374,-1.1326821,0.017153254
141,punct,0.5779508,0.35688183,0.21731284,-1.0176276,-0.14032748
142,punct,0.66534895,-0.33980554,0.9071875,-1.6824038,0.15806617
143,punct,0.6476676,1.9464458,-0.7731017,0.10628583,-1.0362092
144,punct,0.48620072,0.28280678,0.09107715,-1.3602753,-0.012915014
145,punct,0.42521274,0.16656554,0.05657259,-1.1524853,-0.04218215
146,punct,0.56181186,0.15762848,0.07952974,-1.0572903,0.008942651
147,punct,-0.91094226,0.63374436,0.5758325,-1.139671,0.11988218
148,punct,0.5025349,0.32589445,0.08471673,-1.1646714,-0.08735187
149,punct,0.75944173,0.32823145,-0.050360605,-0.84787923,-0.103181936
150,punct,-0.75901705,0.56935847,0.49607638,-1.3452845,0.19485831
151,punct,0.5280923,0.51750743,0.11379235,-1.0657271,0.004707773
152,punct,-0.7971562,0.6837548,0.6701818,-1.4091622,0.23593119
153,punct,0.758701,0.92281723,1.261637,-0.9977694,0.9599199
154,punct,-0.0137961125,0.0041296477,-0.006080188,-0.003806769,-0.013865992
155,punct,0.020720124,-0.027837457,-0.0063742027,-0.016001962,0.038384233
156,punct,0.41361237,0.43255717,0.0014812903,-1.1846415,0.060351297
157,punct,0.7490099,0.11252391,0.24613237,-0.79149437,-0.088576026
158,punct,0.41657406,0.12892874,0.20475481,-1.0703387,-0.28922677
159,punct,-0.013167105,-0.00010316457,-0.039490823,-0.008810194,0.0077608977
160,punct,0.33776644,-0.000969423,0.10175257,-0.92695725,-0.25842527
161,punct,0.50342166,0.40263104,0.15603179,-1.0785707,-0.06311229
162,punct,0.5741432,0.2745623,0.09602269,-1.1229771,-0.08994806
163,punct,0.5513086,0.19580726,0.17640695,-1.1194968,-0.05790777
164,punct,0.46988684,0.20201042,0.07722273,-1.173797,0.023670115
165,punct,0.5843106,0.35495037,0.1686647,-1.0283785,-0.19618315
166,punct,0.47583514,0.1797013,-0.03289384,-1.2319106,0.012562701
167,punct,-0.982054,0.6681015,0.6822102,-1.2001051,0.112469785
168,punct,0.53107876,0.19431682,-0.0557053,-1.1516179,-0.009677212
169,punct,0.59436935,0.36697048,0.15252094,-1.1799786,-0.3357774
170,punct,-0.019500567,0.013119499,0.0026797045,-0.002638744,-0.013643947
171,punct,0.57807755,0.14232309,-0.18619162,-1.2606691,-0.13374478
172,punct,-1.9181919,0.82341284,-0.1111259,-1.7740338,-0.20608677
173,punct,-0.02113208,-0.010373384,0.030774767,0.0111869015,-0.040176358
174,punct,0.020790985,0.015771559,-0.011162566,-0.023245027,0.026800927
175,punct,0.008015878,-0.03104929,-0.0031636874,0.02266489,0.028843671
176,punct,-0.018132828,0.021778477,0.008421878,-0.00014241248,-0.0031123043
177,punct,0.002435329,0.00037171252,0.04373454,-0.041149262,-0.009601734
178,punct,-0.039645664,0.008915192,0.009313163,-0.012977856,0.008957726
179,punct,0.009885975,-0.03206158,-0.01014156,-0.019699564,0.017440638
180,punct,-0.026091605,-0.045189828,-0.005673154,-0.00990581,-0.021757254
181,punct,0.0019349366,-0.025181333,-0.029935068,0.009544073,-0.034408256
182,punct,-0.02334095,0.0037077772,-0.02304299,-0.009707293,0.004221884
183,punct,0.017718729,0.008864235,-0.00884095,0.027151851,-0.019467678
184,punct,-0.0042720563,-0.02343379,0.009346584,0.005110716,-0.010455702
185,punct,-0.008036306,0.024476524,0.034495335,-0.024347415,-0.006042432
186,punct,0.019108199,-0.0145823,-0.00077484624,-0.03674265,-0.0071731047
187,punct,0.008657056,-0.025309857,-0.01031468,-0.031741817,-0.0063475673
188,punct,0.0015655926,-0.018009644,0.007898568,-0.00025763316,-0.016669916
189,punct,-0.01613133,-0.0057117557,-0.015451262,-0.009426489,0.018759828
190,punct,0.011792975,0.008502406,0.0011508976,0.037703376,0.007173009
191,punct,0.009509159,0.01321573,-0.007786719,0.008788468,-0.020509962
192,punct,-0.014537096,0.03652221,2.052874e-05,-0.0024553242,0.0060403673
193,punct,0.048619047,0.011110595,-0.04912588,-0.0138344485,0.026641548
194,punct,0.03573784,0.01910767,5.8228015e-06,-0.017671775,0.005249829
195,punct,-0.009528695,-0.017548084,0.008792338,-0.017395202,-0.005493593
196,punct,0.020370351,0.00557498,-0.005375877,0.0003402118,-0.0036293508
197,content,-0.027521763,-0.019752523,-0.007271208,-0.018872414,-0.012157636
198,content,0.65912247,-0.35597187,-0.2874607,0.30287448,-0.07755018
199,content,-0.0011560054,0.018266326,0.012771254,-0.032230876,0.018808462
200,content,0.042327546,0.02875847,0.025015824,0.03769285,-0.0081274295
201,content,-0.03285555,0.013917962,-0.025208065,-0.013668899,0.00476183
202,punct,0.009716981,0.014835619,-0.03249757,0.014920707,0.0058081183
203,punct,0.0064471434,0.017621666,0.009248182,0.013647297,-0.03126887
204,punct,-0.020653738,0.02544679,-0.0029375197,-0.043629814,-0.018978115
205,punct,0.0067496668,0.030781861,-0.0040516234,0.015362992,0.035561547
206,punct,-0.019531839,0.024025023,0.0144336745,-0.034817196,0.0014420913
207,punct,0.0485182,-0.024635084,0.008426815,0.01842039,-0.03610758
208,punct,-0.0056267157,-0.047085233,-0.007564167,-0.0030202132,0.028720202
209,punct,-0.018984128,-0.009298328,0.034812212,-0.021432003,-0.0075117853
210,punct,0.026434263,0.010084612,-0.02715104,0.020597875,-0.0212147
211,punct,-0.035560627,-0.021127455,-0.00024142937,0.0037020172,0.00578505
212,punct,0.015249762,0.017510515,0.01822778,-0.010506011,-0.03799329
213,punct,0.011797291,0.00033602715,0.024446184,-0.007144896,0.01251507
214,punct,-0.0039239274,-0.018886771,0.0030276908,0.0043347944,0.00840941
215,punct,0.0044760997,-0.014701913,0.037672553,0.032239284,0.0008593245
216,content,-0.019340562,0.030757407,-0.00790613,-0.029509641,-0.009139071
217,content,-0.022107078,-0.020003261,0.020945761,0.014186745,0.029141461
218,content,0.004913516,-0.013601479,0.02756824,-0.020545127,0.03380957
219,content,0.00010390377,0.015615541,-0.035662323,-0.022390421,-0.04677811
220,content,-0.96156454,-0.45133632,-0.51857674,-0.6317257,-0.34366795
221,punct,-0.023875358,0.0023420914,-0.010707082,-0.005200874,-0.0071068737
222,punct,0.35283104,-0.29911336,-0.18610004,-1.0372075,0.114611305
223,punct,0.4820494,-0.36834818,0.06143837,-0.8405875,-0.027012758
224,punct,0.49432963,-0.027859889,-0.12537013,-1.0847934,0.07606751
225,punct,0.028422674,-0.68956417,0.126629,-0.8032562,0.16827151
226,punct,0.3629061,0.0089565655,0.2564572,0.2722908,-0.6312303
227,punct,0.08039582,-0.61053824,0.17584093,-0.90291184,0.17939147
228,punct,-0.06862278,-0.12825836,0.62126625,-1.3871863,-0.113671966
229,punct,-0.33997244,-0.68840927,0.26493135,-0.7222003,0.085960224
230,punct,0.48842344,-0.517149,-0.14940004,-0.6872565,0.15100119
231,punct,0.51104265,-0.71798354,-0.29831126,-0.4876732,0.08762966
232,punct,0.19190224,-0.5241221,-0.02210025,-0.98744047,0.17028661
233,punct,0.36608395,-0.6529962,-0.06156032,-0.8412419,0.14545229
234,punct,0.09158847,-0.7338301,0.057219777,-0.7461186,0.2578535
235,punct,0.2528476,-0.6910759,0.08288463,-0.78330886,0.16433099
236,punct,0.32056588,-0.5673859,0.045797843,-1.0348117,0.1689951
237,punct,0.32657808,-0.30078608,0.046173375,-1.1447175,0.1473572
238,punct,0.08178755,-0.6523992,0.29944253,-0.8093629,0.010549355
239,punct,0.14187819,-0.7706,0.08800021,-0.66569096,0.08169878
240,punct,0.00082171924,-0.7397876,-0.037027158,-0.6915309,0.3362475
241,punct,0.094839156,-0.75168765,0.07447753,-0.6587836,0.13965452
242,punct,0.033810016,-0.6264156,0.07606696,-0.93291736,0.3110448
243,punct,0.22397733,-0.49418485,-0.005339788,-1.0151137,0.22624329
244,punct,0.26072618,-0.28215066,-0.52774346,-0.9311081,0.31605655
245,punct,0.24201575,-0.5641183,-0.048452035,-0.89816666,0.22582863
246,punct,0.29108396,-0.42674455,-0.26137105,-0.75757176,0.16030644
247,punct,0.16226608,0.65022403,0.30374765,-0.4051913,-0.5608993
248,punct,0.24533607,-0.5026135,-0.027856067,-0.8802128,0.13767803
249,punct,0.11257228,-0.7903795,0.15893745,-0.625975,0.074330956
250,punct,0.56379145,-0.3441424,-0.5293257,-0.5197273,0.12754771
251,punct,0.2910204,-0.9288121,-0.22527435,0.06766188,-0.014543244
252,punct,0.29245636,-0.49556857,0.2051415,-0.9494295,0.104819775
253,punct,0.4296437,-0.3903542,-0.038609933,-0.92172235,0.059528716
254,punct,0.20309508,-0.8432203,0.1634313,-0.6176586,0.16858156
255,punct,0.3076025,-0.54881227,-0.22132005,-0.7792276,0.2318154
256,content,-0.07927694,0.23462735,0.54641896,-0.035240438,-0.7747108
257,function,0.15977821,1.1225284,-0.48493975,-0.3431576,-0.5562661
258,content,-0.12939064,-0.95029205,0.2577928,0.061073508,-0.17384772
259,function,-0.27383867,-0.857226,0.24253258,0.40068534,-0.3325428
260,content,-0.11308257,-0.8786108,-0.027475392,0.26062676,-0.22375123
261,content,-0.25304857,-0.818198,0.190734,0.5051579,-0.32889825
262,function,0.39515808,0.8080687,-0.09377451,-0.18185802,-0.49268425
263,content,-0.2164395,-0.91238546,0.11491101,0.4357586,-0.23494539
264,content,-0.11223832,0.30078372,0.36140135,0.048007477,-0.65987676
265,content,-0.10155193,-0.7668831,0.5322412,0.2724974,-0.47748116
266,content,-0.1383032,0.33684272,0.8802593,-1.1510938,-0.4953999
267,content,-0.31601495,-0.8671443,0.27114066,-0.41027808,-0.06596406
268,content,-0.21306364,-0.87635237,0.18779483,0.40652922,-0.33995607
269,content,-0.25179058,-0.01003335,0.67317015,0.04752948,-0.7536394
270,content,-0.23134668,-0.79679483,0.45868,0.2778105,-0.44747683
271,function,-0.1985013,-0.89654714,0.07763935,0.41678134,-0.30452308
272,function,-0.17986329,-0.7500206,0.2787937,0.50085115,-0.40065536
273,function,-0.28000867,-0.86816454,0.2564856,0.3680315,-0.29123303
274,content,-0.28570762,-0.8326891,-0.0800336,0.53251976,-0.26712912
275,content,-0.21405195,0.083501264,0.68752337,-0.044832185,-0.82569015
276,content,0.00013091897,0.20030951,-0.45747587,0.68177307,-0.6161259
277,content,-0.1810282,0.063209146,1.0352325,-0.6648903,-0.5751983
278,content,0.024642978,-0.5716025,-0.70051163,0.59171116,-0.09692557
279,content,-0.288589,0.16259511,0.83194786,-0.3777508,-0.792286
280,content,-0.19064672,-0.981437,0.21286757,0.065641575,-0.17318214
281,function,0.093249984,1.0443947,-0.38967466,-0.24678904,-0.59415877
282,content,-0.13062781,-0.1700433,0.40830535,0.39305303,-0.70417994
283,content,-0.20663668,-0.83079433,0.3255265,0.36022678,-0.41662154
284,function,0.42531094,0.5065443,-0.8428421,-0.7241399,-0.09748402
285,content,-0.20254062,0.06904325,0.46265718,0.14803585,-0.74102724
286,function,0.5913262,0.39263856,-0.9185629,-0.3100388,-0.12446082
287,function,0.6550551,0.55111706,-0.9295517,-0.18281607,-0.17203778
288,content,-0.32138702,-0.08714241,0.69137454,0.07714264,-0.69525677
289,content,-0.114848524,-0.041783903,0.3969986,0.1860413,-0.73782706
290,function,0.2070591,-0.10973274,-0.98458284,-0.18320622,0.09024077
291,content,-0.12638415,0.118742265,0.39150733,0.2081666,-0.6914247
292,content,-0.29452655,-0.8473595,0.14556137,0.45854282,-0.31489563
293,content,-0.16515385,-0.9386336,0.101672724,0.25373763,-0.14246765
294,content,-0.18474823,-0.33949885,1.1136806,-0.3960828,-0.61386645
295,content,-0.2356458,-0.7782177,0.16819738,0.60757726,-0.44174477
296,content,-0.2757143,-0.8488441,0.5934436,0.13949914,-0.34499264
297,content,-0.1867167,-0.9865831,0.12195146,0.0119104395,-0.082598954
298,content,-0.17708881,-0.66946405,0.42645323,0.4714755,-0.59936047
299,content,-0.4730734,-0.75465834,0.56871164,-0.08190097,-0.34856305
300,content,-0.27956957,-0.18695162,0.8239771,-0.028614728,-0.69071716
301,content,0.06652054,0.0424557,0.43038163,0.16561511,-0.68676025
302,content,-0.5903178,-0.4806955,-0.1987242,-0.7257702,0.0059210532
303,content,-0.54066086,-0.7359437,-0.2934552,-0.15327138,-0.056561403
304,content,-0.30358827,0.2789779,0.5847469,-0.09628146,-0.84073347
305,content,-0.20477478,-0.95343935,0.15853819,-0.09032618,-0.052763212
306,content,-0.2978636,0.41262153,-0.12013536,0.4334887,-0.68920916
307,content,-0.2486596,0.12029215,-1.1886327,-0.37062395,0.090571746
308,content,-0.14183407,0.117303215,0.8482345,-0.35554534,-0.6719938
309,content,-0.22068518,0.105806775,0.8676487,-0.38799396,-0.7372442
310,content,-0.27429602,-0.78018546,0.7925319,0.048180897,-0.52427566
311,content,-0.3553105,0.09500006,0.7826161,-0.25478077,-0.70578617
312,content,-0.14162774,-0.4307311,0.41700011,0.45239085,-0.73259234
313,content,-0.19750796,-0.6304911,0.67415845,0.1724724,-0.55378634
314,content,-0.38336253,-0.638173,-0.26015222,-0.30259365,0.0047492804
315,content,-0.30525145,-0.92397714,0.48697653,0.12488767,-0.31321582
316,content,-0.23237976,-0.76501375,0.30916536,0.42025155,-0.4689406
317,content,-0.044257157,0.72573394,0.23421577,-0.23719218,-0.62572986
318,function,-0.037773486,0.17794846,-1.3156625,-0.3046782,0.035505563
319,content,0.52633446,0.54401356,-1.1015574,0.10500067,-0.22981961
320,content,-0.25512332,-0.91172576,0.44327208,0.17411436,-0.32436848
321,content,-0.227701,-0.8719688,0.35594746,0.37581202,-0.37039933
322,content,-0.2830447,-0.9150183,0.2592711,0.3571479,-0.27346975
323,content,-0.21064644,-0.8665243,0.29137653,0.39531505,-0.3284909
324,content,-0.25171995,-0.8191661,0.35906705,0.41015095,-0.37443003
325,content,-0.20907304,-0.9820397,0.19655956,0.18569449,-0.14321367
326,content,0.13374247,-0.30868942,-0.9816193,0.07774954,0.074002095
327,content,-0.3134738,0.15303215,0.6614097,-0.12212524,-0.69526386
328,content,-0.30860764,-0.7649494,0.552081,0.1977095,-0.4737741
329,function,0.49992564,0.3382701,-1.036275,-0.26986647,-0.08756475
330,content,-0.22780713,-0.64278907,0.6220825,0.26802295,-0.56536996
331,content,-0.29096356,-0.1341648,0.6548266,0.14014995,-0.77397525
332,content,-0.19105776,-1.0170426,0.12310323,0.30154222,-0.18208022
333,content,-0.34081548,-0.81331354,0.3221511,0.3392627,-0.36583456
334,content,0.19749011,-0.72356987,0.62765867,-0.5736925,-0.11038876
335,content,-0.36153644,-0.85232604,0.37112087,0.46058875,-0.50269216
336,content,-0.05601304,0.014686468,1.085138,-0.63822764,-0.5951868
337,content,-0.31623453,0.21279237,0.6968323,-0.23489697,-0.7090448
338,content,0.3947287,0.59786856,0.043592963,-0.4735936,-0.9432797
339,content,-0.5297985,-0.648677,-0.5006423,-0.14257021,-0.07818166
340,content,-0.39755243,-0.68075746,-0.5683227,0.25765184,-0.08903445
341,content,-0.22250569,-0.30990574,-0.27139845,0.81101394,-0.5494347
342,content,-0.3587498,-0.84829617,0.36857298,0.32144684,-0.35825697
343,content,-0.2361089,-0.8243572,0.37896115,0.38162252,-0.48817965
344,content,-0.1364018,-0.98629636,0.13383263,0.36424506,-0.26373884
345,content,-0.22425511,-0.62604624,-0.60045534,-0.13112313,0.04512355
346,content,-0.2239436,-0.7919755,0.50810826,0.29931274,-0.4375418
347,content,-0.28579593,0.2139756,0.6378527,-0.13898203,-0.7307463
348,content,-0.21104023,-0.26542547,1.1580832,-0.75179607,-0.5163868
349,content,-0.33099514,-0.8017377,0.4800056,0.27808127,-0.39799973
350,content,-0.350181,-0.052739684,0.90110576,-0.33277997,-0.71441776
351,content,0.48031816,0.31235802,-1.0520124,-0.2293711,-0.09201948
352,content,-0.5042937,0.28413862,0.13039967,0.13717519,-0.65778613
353,content,-0.28657973,-0.8405003,0.17044032,0.5111712,-0.32544678
354,content,-0.20925091,-0.8507405,0.4859597,0.2981669,-0.4579168
355,content,0.31529683,0.08340622,-1.1018082,-0.18440054,0.005480685
356,content,-0.4011069,-0.6334424,-0.4595177,-0.22373244,0.03903529
357,content,0.59997535,-0.090153754,-0.7496589,0.2829469,-0.12731819
358,content,0.14567934,0.017431436,0.438578,0.13240172,-0.6577787
359,content,-0.26016098,-0.8256677,0.34368986,0.4772785,-0.48202893
360,content,-0.3578602,0.066049166,0.7857938,-0.22979857,-0.6900021
361,content,-0.20139264,-0.9437099,0.5217789,0.1482512,-0.40150797
362,content,-0.49733204,0.3155119,0.15443973,0.14419578,-0.68397796
363,content,-0.07481092,-0.80024993,0.7670687,-0.050646164,-0.34261537
364,content,-0.176816,-0.7512201,-0.32773936,0.59587127,-0.29558203
365,content,-0.22242486,-0.94684035,0.018775463,0.30564812,-0.20976211
366,content,0.13731891,-0.68135846,-0.4206252,0.3962936,-0.1092525
367,content,-0.33278728,0.17238705,0.8106476,-0.3352367,-0.7218432
368,content,-0.47017857,-0.8016307,0.4021919,-0.16498274,-0.20806766
369,content,0.08852655,-0.85638773,0.7616977,-0.4229947,-0.13937563
370,content,-0.24569286,0.06424611,0.90301687,-0.40226206,-0.68546224
