token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4
121,punct,0.22097811,-0.73829705,0.84948593,-0.94627005,-0.044541452
122,punct,-0.4010096,-1.0046229,0.32463896,-0.48964852,0.5363165
123,punct,0.08422086,-0.9888802,0.62372017,-0.77228075,0.077453844
124,punct,0.023132037,-0.011940651,-0.0048121554,-0.0110685155,0.012158024
125,punct,-0.026709173,0.0071016,-0.005003191,0.025843535,-0.0058524706
126,punct,0.058072284,-0.45108458,0.70610344,-1.3393533,0.23744442
127,punct,0.66294485,-0.20328501,0.67844474,-0.7407409,-0.1997994
128,punct,0.7754192,-0.21629702,0.59757614,-0.4535025,-0.23299693
129,punct,0.5854025,-0.3507154,0.8000677,-0.5411442,-0.23784272
130,punct,-0.7631057,0.08455083,1.573129,-0.46299237,-0.0122851515
131,punct,0.8584016,0.13352314,0.38435724,-1.8012353,0.83487636
132,punct,-1.1275867,0.80318403,2.3283465,-0.8687164,-0.18334061
133,punct,0.75588375,0.06274555,0.5399224,-0.63135105,-0.35464266
134,punct,0.794044,-0.26869252,0.3380992,-0.5336268,-0.15887864
135,punct,0.790559,-0.36834213,0.42927927,-0.7525323,-0.099768534
136,punct,0.13469481,-0.22881691,0.5971466,-0.72878754,-0.54967064
137,punct,-0.928672,0.22719368,1.7668115,-0.83540136,-0.087205656
138,punct,0.6258007,-0.4426301,0.89829385,-0.7892804,-0.4368978
139,punct,0.6665044,-0.4649008,0.7276657,-0.53922087,-0.37640348
140,punct,0.5426571,-0.45489886,0.41177803,-0.64651275,-0.35613242
141,punct,0.414838,-0.22356933,2.1039462,-1.452175,0.39352584
142,punct,-0.0017987705,-0.01800064,0.011251421,0.013279284,-0.020701997
143,punct,1.5091393,1.4841211,-1.4907259,1.5074639,-1.4978701
144,punct,1.0378594,-0.3211298,0.47158068,-0.3600216,-0.5693162
145,punct,1.5046787,-1.0850244,1.0023404,-0.17173877,-0.93678284
146,punct,0.393056,-0.4938883,0.9719276,-1.0384189,-0.1288157
147,punct,0.061451383,-0.020621682,1.1879597,-0.8227615,-0.31010604
148,punct,0.4489171,-0.5087268,0.96585506,-0.6861444,-0.2009484
149,punct,0.8592288,-0.23413177,0.19810323,0.2850209,-1.2087342
150,punct,-1.3008554,-1.2989303,1.5675552,0.746952,-1.2028121
151,punct,1.0421164,-1.0344535,1.3522683,-1.4842075,1.079005
152,punct,-0.08685436,0.009274178,1.7173897,-0.5928261,-0.23974742
153,punct,1.4551022,1.497719,1.4942554,-1.4773611,1.5035075
154,punct,-0.0137961125,0.0041296477,-0.006080188,-0.003806769,-0.013865992
155,punct,0.020720124,-0.027837457,-0.0063742027,-0.016001962,0.038384233
156,punct,0.39945093,-0.5336315,1.2061857,-0.9587699,0.021535141
157,punct,0.5838001,-0.450961,0.5532994,-0.51582706,-0.28002253
158,punct,1.2312918,-1.2661095,1.3654826,-1.4050227,1.206097
159,punct,-0.013167105,-0.00010316457,-0.039490823,-0.008810194,0.0077608977
160,punct,0.79447603,-0.80541253,0.4522482,-0.9608103,-1.0264822
161,punct,0.7301491,-0.359575,0.7448427,-0.69619125,-0.52247965
162,punct,0.78905314,-0.47399417,0.7037668,-0.7923002,-0.37958166
163,punct,0.6031536,-0.32881987,0.6155331,-0.8538656,0.07048505
164,punct,0.63667506,-0.56241053,0.83054715,-0.6276038,-0.22478026
165,punct,0.51100785,-0.632783,0.5722446,-0.78603977,-0.66599244
166,punct,0.37004104,0.7321129,1.4127908,-1.2354413,-0.73079467
167,punct,0.48697245,0.30496484,0.962078,-1.8960977,-0.4378036
168,punct,0.51444364,-0.66408515,2.2591126,-0.5830189,0.54889804
169,punct,0.90329474,-0.8527654,0.9049687,0.88275015,-0.9084578
170,punct,-0.019500567,0.013119499,0.0026797045,-0.002638744,-0.013643947
171,punct,0.05108543,-0.25140065,1.2714912,-2.311592,0.92403126
172,punct,-1.4238917,1.4550627,-1.4197996,-1.4447781,-1.4523174
173,punct,-0.02113208,-0.010373384,0.030774767,0.0111869015,-0.040176358
174,punct,0.020790985,0.015771559,-0.011162566,-0.023245027,0.026800927
175,punct,0.008015878,-0.03104929,-0.0031636874,0.02266489,0.028843671
176,punct,-0.018132828,0.021778477,0.008421878,-0.00014241248,-0.0031123043
177,punct,0.002435329,0.00037171252,0.04373454,-0.041149262,-0.009601734
178,punct,-0.039645664,0.008915192,0.009313163,-0.012977856,0.008957726
179,punct,0.009885975,-0.03206158,-0.01014156,-0.019699564,0.017440638
180,punct,-0.026091605,-0.045189828,-0.005673154,-0.00990581,-0.021757254
181,punct,0.0019349366,-0.025181333,-0.029935068,0.009544073,-0.034408256
182,punct,-0.02334095,0.0037077772,-0.02304299,-0.009707293,0.004221884
183,punct,0.017718729,0.008864235,-0.00884095,0.027151851,-0.019467678
184,punct,-0.0042720563,-0.02343379,0.009346584,0.005110716,-0.010455702
185,punct,-0.008036306,0.024476524,0.034495335,-0.024347415,-0.006042432
186,punct,0.019108199,-0.0145823,-0.00077484624,-0.03674265,-0.0071731047
187,punct,0.008657056,-0.025309857,-0.01031468,-0.031741817,-0.0063475673
188,punct,0.0015655926,-0.018009644,0.007898568,-0.00025763316,-0.016669916
189,punct,-0.01613133,-0.0057117557,-0.015451262,-0.009426489,0.018759828
190,punct,0.011792975,0.008502406,0.0011508976,0.037703376,0.007173009
191,punct,0.009509159,0.01321573,-0.007786719,0.008788468,-0.020509962
192,punct,-0.014537096,0.03652221,2.052874e-05,-0.0024553242,0.0060403673
193,punct,0.048619047,0.011110595,-0.04912588,-0.0138344485,0.026641548
194,punct,0.03573784,0.01910767,5.8228015e-06,-0.017671775,0.005249829
195,punct,-0.009528695,-0.017548084,0.008792338,-0.017395202,-0.005493593
196,punct,0.020370351,0.00557498,-0.005375877,0.0003402118,-0.0036293508
197,content,-0.027521763,-0.019752523,-0.007271208,-0.018872414,-0.012157636
198,content,0.51993215,-0.741091,0.19361067,0.22930941,-0.2019241
199,content,-0.0011560054,0.018266326,0.012771254,-0.032230876,0.018808462
200,content,0.042327546,0.02875847,0.025015824,0.03769285,-0.0081274295
201,content,-0.03285555,0.013917962,-0.025208065,-0.013668899,0.00476183
202,punct,0.009716981,0.014835619,-0.03249757,0.014920707,0.0058081183
203,punct,0.0064471434,0.017621666,0.009248182,0.013647297,-0.03126887
204,punct,-0.020653738,0.02544679,-0.0029375197,-0.043629814,-0.018978115
205,punct,0.0067496668,0.030781861,-0.0040516234,0.015362992,0.035561547
206,punct,-0.019531839,0.024025023,0.0144336745,-0.034817196,0.0014420913
207,punct,0.0485182,-0.024635084,0.008426815,0.01842039,-0.03610758
208,punct,-0.0056267157,-0.047085233,-0.007564167,-0.0030202132,0.028720202
209,punct,-0.018984128,-0.009298328,0.034812212,-0.021432003,-0.0075117853
210,punct,0.026434263,0.010084612,-0.02715104,0.020597875,-0.0212147
211,punct,-0.035560627,-0.021127455,-0.00024142937,0.0037020172,0.00578505
212,punct,0.015249762,0.017510515,0.01822778,-0.010506011,-0.03799329
213,punct,0.011797291,0.00033602715,0.024446184,-0.007144896,0.01251507
214,punct,-0.0039239274,-0.018886771,0.0030276908,0.0043347944,0.00840941
215,punct,0.0044760997,-0.014701913,0.037672553,0.032239284,0.0008593245
216,content,-0.019340562,0.030757407,-0.00790613,-0.029509641,-0.009139071
217,content,-0.022107078,-0.020003261,0.020945761,0.014186745,0.029141461
218,content,0.004913516,-0.013601479,0.02756824,-0.020545127,0.03380957
219,content,0.00010390377,0.015615541,-0.035662323,-0.022390421,-0.04677811
220,content,-0.9996248,-0.10455395,-0.20913051,-0.62183803,-0.44583252
221,punct,-0.023875358,0.0023420914,-0.010707082,-0.005200874,-0.0071068737
222,punct,0.7286583,-0.60890985,0.674612,-1.2499057,-0.21422125
223,punct,0.27477527,-0.33582005,1.2112517,-0.7136602,-0.41439345
224,punct,0.5170315,-0.7593179,0.86147255,-0.7103362,-0.14764388
225,punct,-0.020047422,-1.4448195,0.5135571,-0.2678754,0.56238115
226,punct,0.2796407,-1.0288123,0.15431947,0.6603038,-0.4255365
227,punct,-0.3593262,-0.99518996,0.62655395,-0.7527057,0.33071855
228,punct,0.37956864,-0.40914673,0.52354157,-0.81315917,0.016235627
229,punct,-0.03662323,-0.19680773,1.198244,-0.314759,-0.7167275
230,punct,0.71958655,-1.1034029,0.3665353,-0.5346139,0.04374489
231,punct,-0.16107158,-1.2749518,0.46000513,-0.5281314,0.41351253
232,punct,-0.297421,-0.69653404,1.0121804,-0.69691485,0.13691935
233,punct,-0.07581095,-0.8436271,0.95493144,-0.9157246,0.35140443
234,punct,-0.40066266,-0.43439004,1.0432945,0.560671,-0.99935573
235,punct,0.34975037,-0.52474934,0.8878404,0.39471254,-0.78382266
236,punct,0.0016609005,-0.97039425,0.67001235,-0.8681257,0.19995806
237,punct,0.21307506,-1.1220428,-0.37940806,-0.71317244,0.7352317
238,punct,-0.19728911,-0.33062255,0.4782331,-0.98485345,-0.0427714
239,punct,0.110202394,-0.26971775,1.2010229,0.00013678656,-0.7892569
240,punct,0.056486588,-0.76697576,0.8258267,-1.0950944,0.2571884
241,punct,-0.31419858,-0.011094839,1.1443259,-0.10623218,-0.60147804
242,punct,-0.07777949,0.31913084,0.92392725,0.16618417,-1.041088
243,punct,-0.4109772,-0.5548731,0.43762425,-0.8326414,0.3345606
244,punct,0.031879336,-0.32907468,1.0367333,-1.1345271,0.059797984
245,punct,0.1253705,-1.404001,1.012798,-0.30393267,-0.028729051
246,punct,0.06390049,-0.09349418,0.7145393,0.66802907,-1.3153464
247,punct,0.39506367,-0.08704262,0.57325643,0.13064598,-0.6082202
248,punct,0.044803746,-0.62118495,0.9979342,-0.8795798,0.021724552
249,punct,0.45318353,-0.50271946,1.2185667,0.0034414725,-0.8657653
250,punct,0.40944096,-1.004,-0.24624304,-0.17187668,0.28347
251,punct,0.31577107,-1.285311,-0.05595366,0.30936012,0.5869943
252,punct,0.10784539,-0.5176427,1.2256898,0.36006233,-1.1967462
253,punct,0.03044212,-0.37353903,1.3934107,0.07431772,-0.8620378
254,punct,0.14736667,-1.048594,0.41773942,-0.88288116,0.1707152
255,punct,0.23950863,0.5747232,0.43208143,0.23921454,-1.3152317
256,content,-0.107136846,0.40004373,0.84821254,-0.3196167,-0.55462986
257,function,0.050888315,0.9357313,-0.2962578,-0.089395985,-0.42797208
258,content,0.14279106,-0.3956022,0.98025316,0.110283755,-0.6494877
259,function,-0.39200407,-0.027974682,0.4020461,0.38874233,-0.5796264
260,content,-0.37694055,-0.71990377,-0.31336012,-0.18632121,0.22000922
261,content,-0.13733037,-0.17342265,0.22828412,0.49676558,-0.6180468
262,function,0.37418038,0.53752804,-0.059099093,0.07097445,-0.28780442
263,content,0.03301295,-0.44053003,0.50088614,0.40451083,-0.6683462
264,content,-0.058261387,0.5822181,0.356096,-0.00996213,-0.60621816
265,content,-0.22992189,-0.05193491,0.52681816,0.45380583,-0.97304016
266,content,0.11383835,-0.2914611,0.49628928,-0.86862046,0.11110149
267,content,-0.45058048,0.4403132,0.8557782,-0.1284458,-0.70760167
268,content,-0.12861994,-0.31003034,0.43687695,0.49641436,-0.7169832
269,content,-0.115392886,0.3473674,0.7345909,-0.015260569,-0.6760268
270,content,-0.28482664,-0.13319118,0.58035845,0.42334148,-0.74587977
271,function,-0.21311137,-0.21550247,0.3026072,0.55385804,-0.6609276
272,function,-0.28721908,-0.20048705,0.3633991,0.5235108,-0.5813191
273,function,-0.35131118,-0.04351582,0.589005,0.48818582,-0.8236806
274,content,-0.09404361,-0.4754115,0.14872205,0.5706363,-0.6563398
275,content,-0.45469862,-0.059168667,0.6093541,-0.9250908,-0.24205169
276,content,0.02082973,0.034914777,-0.64118266,0.6170058,-0.4018964
277,content,-0.30860355,0.0012997617,1.0361655,-0.92801005,-0.38770562
278,content,0.10222854,0.113526225,-0.4904181,0.58181596,-0.55453604
279,content,-0.15699705,0.60981625,0.8586798,-0.6638717,-0.5670082
280,content,-0.25074023,-0.47072902,0.8978033,0.2939121,-0.7636844
281,function,-0.060812477,0.97551143,-0.20225298,0.006155708,-0.42894104
282,content,-0.17798431,-0.012477976,0.4804742,0.40453035,-0.76994175
283,content,-0.10322478,-0.035260342,0.55444884,0.30401516,-0.7909494
284,function,0.12239005,0.3711513,-0.57910174,-0.4133007,-0.07958686
285,content,-0.3496509,0.040641744,0.5678368,0.113025844,-0.6916071
286,function,0.45283824,0.032434262,-0.5919821,-0.19613042,-0.05004053
287,function,0.52491015,0.21638076,-0.63918257,-0.075165,-0.08707393
288,content,-0.38234177,0.42361057,0.59333056,0.088936135,-0.765917
289,content,-0.37230417,0.1786638,0.67703843,-0.021951035,-0.75343883
290,function,-0.028874043,-0.21513918,-0.5578119,-0.25401387,0.050662097
291,content,-0.014042255,0.17603776,0.5091759,0.22724965,-0.7013184
292,content,-0.17458162,-0.2264195,0.27964604,0.5767018,-0.7415504
293,content,-0.19875535,-0.011835781,0.55117357,0.33019826,-0.77785426
294,content,-0.15910566,-0.10349317,1.1699852,-0.69694823,-0.3616694
295,content,-0.19856037,-0.27769643,0.034680806,0.6698177,-0.64348763
296,content,-0.15852298,-0.08130768,0.9313337,0.003133663,-0.714561
297,content,-0.18873322,0.5213681,0.4370811,0.019244855,-0.799919
298,content,-0.2069489,0.072872624,0.41700792,0.46737748,-0.821724
299,content,-0.2540753,-0.27832058,0.38126993,-0.8780389,-0.13319312
300,content,-0.056498535,0.2118384,1.0952454,-0.30226478,-0.6522327
301,content,0.13176352,0.15992314,0.72216845,0.10061383,-0.7383082
302,content,-0.37182277,0.10187811,-0.13209498,-0.9137497,0.038575195
303,content,-0.6232122,-0.43497118,-0.09662447,-0.7171828,0.14454433
304,content,-0.25712544,0.6329977,0.7623037,-0.24362645,-0.95444554
305,content,-0.1916591,0.27076238,0.5485294,0.27495342,-0.99380547
306,content,-0.15438564,0.32514417,-0.17967921,0.55528975,-0.70403486
307,content,-0.52037054,-0.040268146,-0.62562156,-0.3994395,-0.013295978
308,content,-0.32812998,0.32977277,0.97280085,-0.28636152,-0.6738951
309,content,-0.12265825,0.3519125,0.84956604,-0.50186193,-0.5286687
310,content,-0.22368109,-0.43605727,1.4325427,-0.13161933,-0.69208395
311,content,-0.4647415,0.10839884,0.9008115,-0.74060905,-0.3069219
312,content,-0.040647674,-0.08313842,0.69961804,0.16724564,-0.5483707
313,content,0.03041178,-0.18899561,0.8646484,0.2236942,-0.9228145
314,content,-0.5349929,-0.45710006,-0.20915698,-0.44754678,-0.07064544
315,content,-0.4017251,-0.8139226,0.27304792,-0.69713557,0.29239437
316,content,-0.09823013,-0.3526035,0.47928557,0.49534595,-0.6878982
317,content,-0.22401828,0.8399926,0.16785572,-0.11868653,-0.5147179
318,function,-0.32905236,0.09520828,-0.8479077,-0.26018974,-0.02249761
319,content,0.40669048,0.4410628,-0.82388425,0.06474784,-0.19000956
320,content,-0.36926016,-0.03105077,0.5395745,0.47437978,-0.79438037
321,content,-0.06638274,-0.3287393,0.6749493,0.27156684,-0.6646581
322,content,-0.22957128,-0.33672506,0.45718455,0.527602,-0.6663019
323,content,-0.070162304,-0.25860578,0.5995585,0.39285317,-0.7865691
324,content,-0.13796727,-0.07553062,0.77842444,0.22653595,-0.7930847
325,content,-0.25767618,-0.3039484,0.5479407,0.6044064,-0.78326136
326,content,-0.05071219,-0.39032075,-0.68735594,0.028409826,0.04113726
327,content,-0.34569094,0.5575129,0.696018,-0.34984615,-0.8701361
328,content,-0.22144611,-0.69857824,0.15567541,-0.65820575,0.07452861
329,function,0.3384988,0.053407777,-0.7335182,-0.14912376,-0.049017187
330,content,-0.11160265,-0.14278367,0.94854355,-0.004722012,-0.6286825
331,content,-0.13257821,0.75590515,0.6239733,-0.41192868,-0.9187574
332,content,-0.2600314,-0.11351786,1.0061901,-0.08377456,-0.53030056
333,content,-0.30121925,-0.28910574,0.6816407,0.41970387,-0.7242058
334,content,0.23528598,-0.5611059,1.5660385,-0.23310822,-0.6780001
335,content,-0.5851393,-1.1633745,0.20388389,-0.33679634,0.30470005
336,content,-0.14093117,-0.08085552,0.8965482,-0.762404,-0.24487734
337,content,-0.37289074,0.4707773,0.81077206,-0.4632812,-0.62077224
338,content,-1.2318876,1.4372566,-1.4233968,-0.9491511,-1.4148003
339,content,-0.6318649,-0.4721958,-0.39504477,-0.35217083,-0.17980313
340,content,-0.5250339,-0.5274264,-0.5808089,0.0821731,-0.049465947
341,content,-0.4221511,-0.40553507,-0.18566844,0.739542,-0.46066198
342,content,-0.23723368,-0.27959898,0.5928656,0.52925956,-0.8424853
343,content,-0.3032687,-0.9270464,0.00018083173,-0.41986367,0.39649248
344,content,-0.25521412,-0.20573133,0.54976445,0.42319846,-0.71873116
345,content,-0.5053868,-0.33456174,-0.5015338,-0.37352374,0.13832866
346,content,-0.13010694,0.08271577,0.5801706,0.36722377,-0.9114391
347,content,-0.25109106,0.40810624,0.7684218,-0.3521879,-0.50923014
348,content,0.058384378,0.04024233,1.2323517,-0.62805414,-0.41653362
349,content,-0.17113058,-0.26152453,0.81812036,0.20358235,-0.59425795
350,content,-0.36083907,0.41160634,0.8490225,-0.6398966,-0.43669453
351,content,0.31875676,0.023097448,-0.7119952,-0.13532118,-0.049761325
352,content,-0.55302715,0.5852868,0.16061495,-0.057657704,-0.54911727
353,content,-0.14266723,-0.8808513,-0.0041840617,-0.48322228,0.45298713
354,content,-0.22296289,-0.9008361,0.16488324,-0.5180605,0.10618094
355,content,0.115104705,-0.15828067,-0.75019354,-0.105021015,0.0073040873
356,content,-0.49304566,-0.5948055,-0.36774737,-0.4201679,0.15910172
357,content,0.5532767,-0.040807404,-0.4381458,0.34681657,-0.25858814
358,content,0.2828906,0.0060352166,0.59317935,0.20745891,-0.7825919
359,content,-0.17587055,-1.0432398,0.09854062,-0.46299797,0.20782351
360,content,-0.26120317,0.40458807,0.7549344,-0.48341674,-0.609798
361,content,-0.10719246,-0.18200792,0.92546517,0.1774858,-0.7814826
362,content,-0.64156395,0.44859725,0.22928399,-0.050943635,-0.50418013
363,content,-0.32380888,-0.15004428,1.024958,0.041214425,-0.53758675
364,content,-0.2419878,-0.5891992,-0.44292948,0.74073035,-0.29344478
365,content,-0.21627045,-0.5248182,0.33900928,0.6167256,-0.5847465
366,content,0.173022,-0.44818965,-0.23573782,0.60493976,-0.36470887
367,content,-0.4078668,0.52753526,0.8239132,-0.3018094,-0.7477036
368,content,-0.29294568,-0.79515547,0.4473503,-0.87877476,0.20621543
369,content,-0.004548996,0.2029854,1.1806902,-0.3551795,-0.55937755
370,content,-0.37197176,0.55736476,0.77852935,-0.56816816,-0.4810051
