step,epoch,train_loss,train_ce,train_ppl,train_bpc,val_loss,val_ppl,val_bpc,grad_norm_total,grad_norm_mu,grad_norm_sigma,grad_norm_phi,lr_current,tokens_per_sec,step_time,beta_loss,attention_entropy,attention_concentration
100,1.3693912302816222e-05,7.5521063804626465,7.125112533569336,1242.788014557285,10.27936451795628,,,,1.6489703217670664,0.03484448790550232,0.018677277490496635,0.0828242227435112,0.05,3068.995616912117,0.33365964889526367,0,3.140775680541992,0.08958141505718231
200,2.7387824605632445e-05,7.145711898803711,6.7876996994018555,886.8711434214047,9.792580695370566,,,,0.40298630775352157,0.043691374361515045,0.010210307314991951,0.0905517041683197,0.0499998763203621,3041.5655195026384,0.3366687297821045,0,3.140774726867676,0.08957282453775406
300,4.1081736908448665e-05,7.324538707733154,6.951118469238281,1044.3171117818208,10.028344144201752,,,,1.6974166763449985,0.051849398761987686,0.01309199258685112,0.10755438357591629,0.049999505281448364,3062.3368881429265,0.3343851566314697,0,3.1407716274261475,0.08960427343845367
400,5.477564921126489e-05,6.889248847961426,6.533936023712158,688.1012712684868,9.426477098895283,,,,0.7970418663848998,0.04989255964756012,0.010753041133284569,0.10784223675727844,0.04999888688325882,3050.9511268715187,0.3356330394744873,0,3.1407690048217773,0.08962292969226837
500,6.84695615140811e-05,7.0806884765625,6.695483207702637,808.7446314443555,9.659540420107923,,,,0.9213647193139078,0.05095285922288895,0.011955172754824162,0.10746865719556808,0.049998022615909576,3042.6083860451245,0.33655333518981934,0,3.1407642364501953,0.08964661508798599
600,8.216347381689733e-05,6.877893924713135,6.518806457519531,677.7689563502428,9.404649748778379,,,,0.3677639568253434,0.04787687212228775,0.011436467058956623,0.10181459039449692,0.0499969094991684,3024.3905725612804,0.3385806083679199,0,3.1407670974731445,0.08962863683700562
700,9.585738611971355e-05,6.504815101623535,6.162079334259033,474.4135142239116,8.890001297099873,,,,0.5810703729074232,0.053387004882097244,0.011305317282676697,0.10378575325012207,0.04999555051326752,3033.203267833535,0.3375968933105469,0,3.1407599449157715,0.08961907774209976
800,0.00010955129842252978,6.513354301452637,6.149409294128418,468.44059442941443,8.87172229303557,,,,1.8671826883282354,0.060709480196237564,0.014914259314537048,0.11563747376203537,0.049993942677974704,3015.465909529717,0.3395826816558838,0,3.1407508850097656,0.0896308645606041
900,0.000123245210725346,6.822340965270996,6.405553817749023,605.1968746553046,9.241260727013882,,,,1.1536419382681948,0.050337839871644974,0.014054197818040848,0.11189515888690948,0.04999208897352219,2991.7597434938307,0.342273473739624,0,3.1407432556152344,0.08975595235824585
1000,0.0001369391230281622,7.107640266418457,6.660312175750732,780.7946442393328,9.608799346727965,6.612697775363922,487.7217102050781,8.92991455947965,1.9038249079366518,0.052597131580114365,0.013261429965496063,0.11545456200838089,0.04998998790979386,2982.8585350337494,0.3432948589324951,0,3.1407432556152344,0.08974479138851166
1100,0.00015063303533097844,6.439990997314453,6.01439094543457,409.27649127564626,8.676931990945938,,,,0.61637749027051,0.05076039209961891,0.011727125383913517,0.12572774291038513,0.049987639486789706,2974.409698796307,0.3442699909210205,0,3.14074444770813,0.08966902643442154
1200,0.00016432694763379466,6.7922797203063965,6.33490514755249,563.9159116438079,9.139336240875945,,,,0.40684734891321267,0.047424715012311935,0.012862548232078552,0.12117592245340347,0.049985043704509735,2965.9143724678183,0.34525609016418457,0,3.140738010406494,0.08971407264471054
1300,0.00017802085993661089,6.3971710205078125,5.96015739440918,387.6711367056646,8.59868951583181,,,,1.2503200609173168,0.05182471498847008,0.012872075662016869,0.12982667982578278,0.04998220056295395,2954.8162812648775,0.34655284881591797,0,3.1407394409179688,0.08970801532268524
1400,0.0001917147722394271,6.729099273681641,6.222157001495361,503.78873393718646,8.9766750496899,,,,2.078369580276682,0.04915296658873558,0.015108034014701843,0.1330237090587616,0.04997911155223847,2923.6736978321082,0.35024428367614746,0,3.140712022781372,0.0897512212395668
1500,0.00020540868454224333,6.766514301300049,6.293056488037109,540.8037657702695,9.078961387325254,,,,1.640886975064507,0.04887315630912781,0.013462935574352741,0.13029998540878296,0.04997577518224716,2940.246007704256,0.3482701778411865,0,3.140751361846924,0.08966336399316788
1600,0.00021910259684505956,6.903355598449707,6.380932807922363,590.4782536346977,9.205740118235282,,,,1.1934909164277558,0.044131115078926086,0.014479266479611397,0.13482309877872467,0.04997219145298004,2936.7940331002114,0.3486795425415039,0,3.1407456398010254,0.08973556756973267
1700,0.00023279650914787575,6.703132629394531,6.050865650177002,424.48032251475126,8.729553866595735,,,,0.8097889013747502,0.04665779322385788,0.014917832799255848,0.11987870186567307,0.04996836036443711,2940.465422738768,0.34824419021606445,0,3.1407408714294434,0.0898042768239975
1800,0.000246490421450692,6.645968437194824,6.113659858703613,451.9899109624645,8.820146759833625,,,,0.5302690095391012,0.04412752017378807,0.012311425060033798,0.12620195746421814,0.04996428340673447,2940.390938734657,0.3482530117034912,0,3.140753984451294,0.08966085314750671
1900,0.00026018433375350823,6.93399715423584,6.321122646331787,556.1970546684538,9.11945229471379,,,,0.6571780461353562,0.03958950564265251,0.013276858255267143,0.13526393473148346,0.04995995908975601,2932.0665362302416,0.3492417335510254,0,3.140723943710327,0.08973492681980133
2000,0.0002738782460563244,6.712713718414307,6.126250267028809,457.7166236771673,8.83831087948715,6.6678328037261965,426.4565734863281,8.736255229060706,0.5522760654072831,0.04190399497747421,0.013392115011811256,0.14007534086704254,0.049955387413501744,2898.675370182898,0.35326480865478516,0,3.1407339572906494,0.08971869945526123
2100,0.0002875721583591407,6.58367919921875,5.951686859130859,384.4012231760932,8.586469116592102,,,,1.2738952659499212,0.04149400442838669,0.01483341958373785,0.15425817668437958,0.04995056986808777,2914.808422672835,0.35130953788757324,0,3.1407337188720703,0.08975069224834442
2200,0.0003012660706619569,6.830463886260986,6.153005599975586,470.1282829813511,8.876910665646799,,,,2.612669794780724,0.04146529361605644,0.01509175542742014,0.15902157127857208,0.04994550496339798,2914.992402637155,0.3512873649597168,0,3.140655517578125,0.08982110023498535
2300,0.00031495998296477307,6.7334394454956055,6.081892967224121,437.85726016308155,8.774316823031702,,,,0.9034343168451333,0.039168260991573334,0.013571695424616337,0.14260223507881165,0.049940192699432374,2906.722461725043,0.35228681564331055,0,3.1407413482666016,0.08969122171401978
2400,0.0003286538952675893,6.855832576751709,6.087067127227783,440.1286749501908,8.781781558009753,,,,0.6378832389468688,0.03452136740088463,0.014363991096615791,0.1382364183664322,0.04993463456630707,2898.5403905736994,0.35328125953674316,0,3.1406702995300293,0.08987466990947723
2500,0.0003423478075704055,6.699097156524658,5.96619987487793,390.02072349472706,8.607406972438744,,,,2.1618269469202103,0.04026111215353012,0.014305091463029385,0.14694373309612274,0.049928830564022066,2901.3090076366816,0.35294413566589355,0,3.140727996826172,0.08972549438476562
2600,0.00035604171987322177,6.939391136169434,6.1786088943481445,482.3205306328366,8.913848411468509,,,,2.564960511032862,0.036010194569826126,0.016483549028635025,0.1492471545934677,0.04992277920246124,2898.5697328976335,0.35327768325805664,0,3.1407432556152344,0.08974429219961166
2700,0.00036973563217603797,7.273531913757324,6.471856117248535,646.6829330335754,9.336914725701364,,,,1.8368340447882998,0.035014454275369644,0.013974766246974468,0.15515963733196259,0.04991648197174073,2898.1531275662683,0.3533284664154053,0,3.1407058238983154,0.08978241682052612
2800,0.0003834295444788542,6.776123046875,5.999366760253906,403.17340721488176,8.655256673492397,,,,1.91905910029348,0.039008527994155884,0.013952330686151981,0.1639845073223114,0.04990993738174439,2898.1101047308716,0.3533337116241455,0,3.1407315731048584,0.08973801136016846
