step,epoch,train_loss,train_ce,train_ppl,train_bpc,val_loss,val_ppl,val_bpc,grad_norm_total,grad_norm_mu,grad_norm_sigma,grad_norm_phi,lr_current,tokens_per_sec,step_time,beta_loss,attention_entropy,attention_concentration
50,6.846956151408111e-06,20.840383529663086,7.684757232666016,2174.9419046624193,11.086761150002856,,,,4.2880154300923055,1.6117805242538452,0.20600534975528717,0.9922545552253723,0.025,2977.9651752228638,0.3438589572906494,0,3.1235909461975098,0.1055765226483345
100,1.3693912302816222e-05,8.02306842803955,7.091680526733398,1201.9259730687932,10.231132327487106,,,,0.9786364597592683,0.09341908991336823,0.05361299589276314,0.16103696823120117,0.05,2977.975499291382,0.3438577651977539,0,3.140580177307129,0.09033060073852539
150,2.0540868454224333e-05,8.050007820129395,6.835539817810059,930.3304241314461,9.86159939695362,,,,0.5271559335187488,0.08474820107221603,0.06422095745801926,0.15013480186462402,0.04999998658895493,2848.5050016679966,0.35948681831359863,0,3.1399688720703125,0.09075939655303955
200,2.7387824605632445e-05,8.369318008422852,6.852017402648926,945.7870165620641,9.88537152688648,,,,1.2008025873433683,0.08372578024864197,0.07006571441888809,0.15625818073749542,0.04999994486570358,2848.4993341291947,0.35948753356933594,0,3.139089345932007,0.09119564294815063
250,3.423478075704055e-05,7.903227806091309,6.614363670349121,745.7300491830156,9.5425096658488,,,,0.3871336349424095,0.09287016093730927,0.06829989701509476,0.1509411633014679,0.0499998763203621,2977.9775641136757,0.3438575267791748,0,3.139312982559204,0.09084367007017136
300,4.1081736908448665e-05,8.23948860168457,6.704498767852783,816.0688838244602,9.672547124027377,,,,1.5110609779947308,0.09203318506479263,0.07524139434099197,0.1634492576122284,0.04999978095293045,2848.497444954606,0.35948777198791504,0,3.138906955718994,0.09154503047466278
350,4.792869305985678e-05,8.237051010131836,6.487064361572266,656.5930115182251,9.358855584367838,,,,1.1357465560824687,0.09794335812330246,0.08137181401252747,0.17923027276992798,0.049999657273292544,2977.973434471952,0.343858003616333,0,3.138340950012207,0.09151588380336761
400,5.477564921126489e-05,8.25243854522705,6.671756267547607,789.7814546830921,9.625309681210794,,,,1.4476626991386394,0.10067447274923325,0.07149814814329147,0.15753953158855438,0.049999505281448364,2848.50311248589,0.35948705673217773,0,3.138302803039551,0.09134335070848465
450,6.1622605362673e-05,8.344183921813965,6.521244049072266,679.4230954716683,9.408166450023222,,,,1.091911558567565,0.09456316381692886,0.07873068004846573,0.1704539656639099,0.04999932795763016,2848.5012233062894,0.35948729515075684,0,3.1368541717529297,0.09181494265794754
500,6.84695615140811e-05,8.009443283081055,6.253450393676758,519.8032599199997,9.021821871402596,7.456922340393066,506.128173828125,8.983358845846913,0.40812312777825294,0.09583968669176102,0.07042056322097778,0.15750646591186523,0.04999912232160569,2935.5575592378837,0.34882640838623047,0,3.1374192237854004,0.09162938594818115
550,7.531651766548922e-05,8.07902717590332,6.418344497680664,612.9874714773805,9.25971377752086,,,,0.4393359681338756,0.09850922971963882,0.06740134954452515,0.14996007084846497,0.04999888837337494,2977.9775641136757,0.3438575267791748,0,3.1377384662628174,0.09095432609319687
600,8.216347381689733e-05,7.0196332931518555,5.8064727783203125,332.4444499504439,8.376969482339476,,,,0.5445220959053697,0.08302682638168335,0.06260177493095398,0.13569526374340057,0.04999862760305405,2850.2687010904765,0.3592643737792969,0,3.13900089263916,0.0910225585103035
