step,epoch,train_loss,train_ce,train_ppl,train_bpc,val_loss,val_ppl,val_bpc,grad_norm_total,grad_norm_mu,grad_norm_sigma,grad_norm_phi,grad_norm_ffn,grad_norm_other,lr_current,tokens_per_sec,step_time,beta_loss,attention_entropy,attention_concentration
1000,0.00013693919803749698,6.777734756469727,6.777734756469727,878.0774103810967,9.778204321619642,,,,1.3521416326520217,0.0,0.0,0.0,0.35850886188503966,0,0.0,123858.15454270183,0.016535043716430664,0,0,0
2000,0.00027387839607499395,6.177855491638184,6.177855491638184,481.95728588995684,8.912761481115057,,,,1.0223303941885842,0.0,0.0,0.0,0.4000098778709484,0,0.0,122295.79851649368,0.01674628257751465,0,0,0
3000,0.0004108175941124909,6.09438419342041,6.09438419342041,443.3609365128628,8.792337853119712,,,,1.237089940978056,0.0,0.0,0.0,0.5060811945534723,0,0.0,0,0.0,0,0,0
4000,0.0005477567921499879,5.853666305541992,5.853666305541992,348.5097843938321,8.445055350024251,,,,1.3774472104137891,0.0,0.0,0.0,0.6500818380930538,0,0.0,123013.8565925332,0.016648530960083008,0,0,0
5000,0.0006846959901874849,5.732043266296387,5.732043266296387,308.5991749180599,8.269590394446773,5.446600630283355,231.96823120117188,7.8577837190125,1.240596685566368,0.0,0.0,0.0,0.5544810110862076,0,0.0,0,0.0,0,0,0
6000,0.0008216351882249817,5.627762317657471,5.627762317657471,278.03925747437006,8.119144786986212,,,,1.3583887139463615,0.0,0.0,0.0,0.6089659922229215,0,0.0,123986.87363057693,0.01651787757873535,0,0,0
7000,0.0009585743862624787,5.323612213134766,5.323612213134766,205.12349515201024,7.680348939505446,,,,1.5742244343364271,0.0,0.0,0.0,0.7942287389935963,0,0.0,131074.00003051804,0.015624761581420898,0,0,0
8000,0.0010955135842999758,5.323874473571777,5.323874473571777,205.17729798435897,7.6807273013373445,,,,1.496867768743724,0.0,0.0,0.0,0.7274019393567652,0,0.0,122943.43116403556,0.01665806770324707,0,0,0
9000,0.0012324527823374728,5.203150749206543,5.203150749206543,181.8442859578936,7.506559782877974,,,,1.5611339333614647,0.0,0.0,0.0,0.7335044013929298,0,0.0,122314.95403542746,0.01674365997314453,0,0,0
10000,0.0013693919803749698,5.287046432495117,5.287046432495117,197.75846899265883,7.627595669110391,5.0441317868232725,155.1095733642578,7.277143914440321,1.5588766740466278,0.0,0.0,0.0,0.8029964065844546,0,0.0,131026.01613813512,0.015630483627319336,0,0,0
11000,0.0015063311784124665,4.981079578399658,4.981079578399658,145.63151745869567,7.186178806030476,,,,1.6280643582154544,0.0,0.0,0.0,0.7544439654812659,0,0.0,505260.5489088877,0.004053354263305664,0,0,0
12000,0.0016432703764499635,5.210418701171875,5.210418701171875,183.17073594185854,7.517045221135778,,,,1.5850214122034694,0.0,0.0,0.0,0.7490066207758646,0,0.0,120848.8265616207,0.016946792602539062,0,0,0
13000,0.0017802095744874605,5.307564735412598,5.307564735412598,201.85805157631984,7.657197322976898,,,,1.7211590117725228,0.0,0.0,0.0,0.8777461272359721,0,0.0,0,0.0,0,0,0
14000,0.0019171487725249574,5.005943775177002,5.005943775177002,149.29792035982035,7.222050259416837,,,,1.5567934385155562,0.0,0.0,0.0,0.7965600319534547,0,0.0,0,0.0,0,0,0
15000,0.0020540879705624546,5.140644073486328,5.140644073486328,170.82575723806707,7.416381711793965,4.853042253255844,128.12957763671875,7.001459991996807,1.7084227431091423,0.0,0.0,0.0,0.8525347851385259,0,0.0,123038.5245577598,0.016645193099975586,0,0,0
16000,0.0021910271685999516,5.09861946105957,5.09861946105957,163.79562490156098,7.355753011850601,,,,1.6508550110103555,0.0,0.0,0.0,0.8005366214570228,0,0.0,117575.3102560944,0.017418622970581055,0,0,0
17000,0.0023279663666374486,5.0326642990112305,5.0326642990112305,153.34101524917403,7.260599826642434,,,,1.6147820156632746,0.0,0.0,0.0,0.7821081306151713,0,0.0,0,0.0,0,0,0
18000,0.0024649055646749456,4.877647399902344,4.877647399902344,131.32135355753448,7.036957715044058,,,,1.6774576585316783,0.0,0.0,0.0,0.8403318824425491,0,0.0,123711.88294087996,0.016554594039916992,0,0,0
19000,0.0026018447627124425,5.1443257331848145,5.1443257331848145,171.45583870501636,7.421693223983213,,,,1.7396253490060263,0.0,0.0,0.0,0.8766928432464791,0,0.0,0,0.0,0,0,0
20000,0.0027387839607499395,5.165214538574219,5.165214538574219,175.07501488708962,7.451829399928601,4.74320607304573,114.80166625976562,6.84299987949749,1.6940810661391494,0.0,0.0,0.0,0.8510399285540786,0,0.0,122955.74979244797,0.01665639877319336,0,0,0
21000,0.002875723158787436,5.086817741394043,5.086817741394043,161.87391688832506,7.338726729415184,,,,1.6704903501098112,0.0,0.0,0.0,0.8404596855259715,0,0.0,92895.290226995,0.022046327590942383,0,0,0
22000,0.003012662356824933,4.965049743652344,4.965049743652344,143.31567914135312,7.163052642934256,,,,1.8243792707845012,0.0,0.0,0.0,0.9421308775111575,0,0.0,255965.15366965643,0.008001089096069336,0,0,0
23000,0.00314960155486243,5.0434722900390625,5.0434722900390625,155.00731200603516,7.276192461700259,,,,1.7415123452317407,0.0,0.0,0.0,0.8768154319109781,0,0.0,131072.0,0.015625,0,0,0
24000,0.003286540752899927,4.98367977142334,4.98367977142334,146.0106802490143,7.189930091611095,,,,1.710353416485068,0.0,0.0,0.0,0.850779301789379,0,0.0,131032.0122033071,0.01562976837158203,0,0,0
