step,epoch,train_loss,train_ce,train_ppl,train_bpc,val_loss,val_ppl,val_bpc,grad_norm_total,grad_norm_mu,grad_norm_sigma,grad_norm_phi,lr_current,tokens_per_sec,step_time,beta_loss,attention_entropy,attention_concentration
100,6.8469674028206495e-06,14.486104011535645,7.477573394775391,1767.9454608307817,10.787858054525708,,,,3.2255399697580063,1.1753251552581787,0.32201501727104187,2.6815102100372314,0.05,4611.16651161792,0.4441392421722412,0,4.480295658111572,0.03752348944544792
200,1.3693934805641299e-05,14.985453605651855,7.066696643829346,1172.269208481348,10.195088203519278,,,,1.650835147323142,0.06260251253843307,0.34961071610450745,1.3489208221435547,0.04999977946281434,4679.6892270445605,0.4376358985900879,0,4.4737396240234375,0.03786209598183632
300,2.0540902208461948e-05,15.134950637817383,6.586920738220215,725.5432888989505,9.502917883758974,,,,2.5366686917717094,0.07622368633747101,0.4211462736129761,2.3686177730560303,0.049999120831489566,4518.32148181033,0.4532656669616699,0,4.4779372215271,0.037591975182294846
400,2.7387869611282598e-05,13.827489852905273,6.402592658996582,603.4074413385805,9.236988677966451,,,,2.3246851425853796,0.07085701078176498,0.31677088141441345,1.8462783098220825,0.04999802112579346,4518.3072219826,0.45326709747314453,0,4.480019569396973,0.03777943551540375
500,3.423483701410325e-05,13.424339294433594,6.4814958572387695,652.9469315159281,9.350821930780734,,,,1.849781404796731,0.07118243724107742,0.33702683448791504,1.2914842367172241,0.049996481835842134,4679.671381058355,0.4376375675201416,0,4.480007648468018,0.03732260316610336
600,4.1081804416923895e-05,14.404097557067871,6.398249626159668,600.792505493158,9.230723006030217,,,,2.1235750641763946,0.10891894996166229,0.2903080880641937,1.7352871894836426,0.049994502961635594,4679.681578748091,0.4376366138458252,0,4.47830867767334,0.0377134345471859
700,4.792877181974454e-05,15.523198127746582,6.756583213806152,859.6997615413937,9.74768909591175,,,,2.0254789921322724,0.09068502485752106,0.3516846299171448,1.127700686454773,0.049992083013057714,4518.323858457036,0.4532654285430908,0,4.480809211730957,0.037882447242736816
800,5.4775739222565196e-05,14.856037139892578,6.432650566101074,621.8199404983675,9.280353071485603,,,,1.8364187215010799,0.07888752967119217,0.29430094361305237,1.2071558237075806,0.04998922497034073,4679.666282230153,0.4376380443572998,0,4.476322174072266,0.03803635388612747
900,6.162270662538585e-05,15.011327743530273,6.217684745788574,501.54069255171356,8.970222948560131,,,,1.4841090650944893,0.07717995345592499,0.36206358671188354,0.8598339557647705,0.049985927343368534,4518.314351885214,0.4532663822174072,0,4.477986812591553,0.037781525403261185
1000,6.84696740282065e-05,13.109430313110352,6.127334117889404,458.2129891781451,8.839874545748795,14.253857231140136,341.26318359375,8.41474086246645,1.2214720915902333,0.07100194692611694,0.23915353417396545,0.7812096476554871,0.049982188642025,4518.297715480784,0.45326805114746094,0,4.476282119750977,0.0378456637263298
1100,7.531664143102714e-05,13.17138957977295,6.169834136962891,478.1067992666184,8.9011891125038,,,,0.9637482298682624,0.08051664382219315,0.2539462149143219,0.6860027313232422,0.04997801184654236,4518.316728524419,0.4532661437988281,0,4.48223352432251,0.037619952112436295
1200,8.216360883384779e-05,13.63210391998291,6.035482406616211,418.00040717042634,8.707360537397793,,,,1.148416756971848,0.0686095729470253,0.347547709941864,0.8268900513648987,0.04997339546680451,4518.319105166124,0.453265905380249,0,4.478013038635254,0.03817897289991379
1300,8.901057623666844e-05,13.877742767333984,6.000531196594238,403.643150421651,8.656936600026025,,,,1.2702600875288734,0.08183880150318146,0.31544727087020874,0.8105667233467102,0.04996833950281143,4679.679029321491,0.4376368522644043,0,4.478227615356445,0.03823022171854973
1400,9.585754363948908e-05,13.903753280639648,6.167469501495361,476.9775865861491,8.897777664641286,,,,1.308151552523254,0.07586575299501419,0.30659645795822144,0.7643322944641113,0.049962843954563144,4679.679029321491,0.4376368522644043,0,4.477116584777832,0.03762710839509964
1500,0.00010270451104230975,13.90102767944336,6.316096305847168,553.4084330470224,9.112200818222812,,,,2.417245647479473,0.10183877497911453,0.3214254379272461,0.8389384150505066,0.04995691031217575,4518.309598614304,0.45326685905456543,0,4.474967002868652,0.03796757757663727
1600,0.00010955147844513039,13.380202293395996,6.361464500427246,579.0938188328035,9.177653287557575,,,,0.9896536991595625,0.08881793916225433,0.31162333488464355,0.7690334320068359,0.049950537085533146,4518.316728524419,0.4532661437988281,0,4.477761268615723,0.03771615028381348
1700,0.00011639844584795104,14.225301742553711,6.271723747253418,529.3891248912464,9.048184747988053,,,,1.1223358787812576,0.0791696161031723,0.2700895369052887,0.6898018717765808,0.049943724274635316,4518.311975248509,0.45326662063598633,0,4.479421615600586,0.037585675716400146
1800,0.0001232454132507717,13.665518760681152,6.204598426818848,495.0201292130948,8.951343381079015,,,,1.0436161663043662,0.07061176002025604,0.3043054938316345,0.7806189656257629,0.04993647336959839,4679.679029321491,0.4376368522644043,0,4.476696968078613,0.03810034319758415
1900,0.00013009238065359233,13.510554313659668,6.268232345581055,527.5440376598759,9.043147720109584,,,,1.1611544640364944,0.10272852331399918,0.31209686398506165,0.7670757174491882,0.04992878288030625,4679.676479897667,0.4376370906829834,0,4.479933738708496,0.037478331476449966
2000,0.000136939348056413,13.32331657409668,6.0775604248046875,435.9643285739768,8.768066285568745,12.51499252319336,337.5843811035156,8.399104199850003,1.2981195333915936,0.09427618235349655,0.24520181119441986,0.5957590341567993,0.049920654296875006,4518.309598614304,0.45326685905456543,0,4.476418495178223,0.03788883239030838
2100,0.00014378631545923363,13.455818176269531,6.302084922790527,545.708484936079,9.091986665371,,,,1.6376927135556676,0.08052559196949005,0.2809314429759979,0.667221188545227,0.04991208761930466,4679.673930476622,0.4376373291015625,0,4.478066444396973,0.03772862255573273
