step,timestamp,train_loss_total,train_loss_ce,train_loss_belief_align,train_loss_self_consistency,train_loss_model_align,val_loss,val_ce,train_ppl,train_bpc,val_ppl,val_bpc,beta_mean,beta_std,kl_mean,kl_std,attention_entropy,attention_concentration,rg_modularity,rg_effective_rank,rg_n_clusters,rg_kl_within_mean,rg_kl_within_std,rg_kl_between_mean,rg_kl_between_std,rg_beta_entropy,rg_dynamic_n_iterations,rg_dynamic_modularity_init,rg_dynamic_modularity_final,rg_dynamic_modularity_change,rg_dynamic_rank_init,rg_dynamic_rank_final,rg_dynamic_rank_change,mu_lr,sigma_lr,phi_lr,ffn_lr,grad_norm_total,grad_norm_mu,grad_norm_ffn,alpha_mean,alpha_std,alpha_min,alpha_max,alpha_a0,alpha_b0,alpha_mahal_sq_mean,alpha_mahal_sq_std,step_time,tokens_per_sec
1100,1772743143.7229393,7.4573540687561035,5.8565168380737305,0.0,1.6008373498916626,0.0,,,349.50464013255504,8.449167799171683,,,0.015625,0,6.066863536834717,0,3.1221001148223877,0.10846677422523499,,,,,,,,,,,,,,,,0.049950470030307774,0.004995047003030777,0.004995047003030777,0.049950470030307774,0.528152055226048,0.029593078419566154,0.022551409900188446,,,,,,,,,0.35948729515075684,5697.002446612579
1200,1772743179.0899854,7.640647888183594,5.960510730743408,0.0,1.6801369190216064,0.0,,,387.80813920654975,8.599199272408967,,,0.015625,0,6.052198886871338,0,3.1197781562805176,0.10979019105434418,,,,,,,,,,,,,,,,0.049940073490142824,0.004994007349014283,0.004994007349014283,0.049940073490142824,0.4557098032500467,0.027600601315498352,0.002986734267324209,,,,,,,,,0.3438582420349121,5955.94273931077
1300,1772743213.9693005,7.818212032318115,5.590136528015137,0.0,2.2280755043029785,0.0,,,267.77217562178413,8.064862246859686,,,0.015625,0,6.4684906005859375,0,3.1183342933654785,0.1099606603384018,,,,,,,,,,,,,,,,0.0499286875128746,0.00499286875128746,0.00499286875128746,0.0499286875128746,0.8795789722299194,0.030253611505031586,0.0007858206517994404,,,,,,,,,0.3438577651977539,5955.950998582764
1400,1772743248.8347366,7.846218109130859,5.719447135925293,0.0,2.1267712116241455,0.0,,,304.73639856863696,8.251418019626005,,,0.015625,0,6.7559895515441895,0,3.11506986618042,0.1110716387629509,,,,,,,,,,,,,,,,0.049916313588619234,0.0049916313588619235,0.0049916313588619235,0.049916313588619234,0.5885920565705671,0.030391335487365723,0.005683097988367081,,,,,,,,,0.35948729515075684,5697.002446612579
1500,1772743283.7925112,7.9796905517578125,5.630560874938965,0.0,2.3491296768188477,0.0,,,278.81845607031653,8.123182251697868,,,0.015625,0,6.680491924285889,0,3.115544319152832,0.11141395568847656,,,,,,,,,,,,,,,,0.04990295320749283,0.004990295320749283,0.004990295320749283,0.04990295320749283,1.0080022598315772,0.02977457083761692,0.005025987979024649,,,,,,,,,0.3590121269226074,5704.542678140478
1600,1772743318.813308,8.500362396240234,5.7465739250183105,0.0,2.7537882328033447,0.0,,,313.116061404316,8.290553703725744,,,0.015625,0,7.072718143463135,0,3.1156156063079834,0.1116054505109787,,,,,,,,,,,,,,,,0.049888604879379274,0.004988860487937927,0.004988860487937927,0.049888604879379274,0.7022990705301021,0.025757400318980217,0.011921188794076443,,,,,,,,,0.3438582420349121,5955.94273931077
1700,1772743353.8208516,8.460959434509277,5.503317832946777,0.0,2.957641839981079,0.0,,,245.50512749589112,7.939609346028113,,,0.015625,0,7.242486000061035,0,3.116849422454834,0.11188969761133194,,,,,,,,,,,,,,,,0.049873270094394684,0.004987327009439469,0.004987327009439469,0.049873270094394684,0.6772356267176919,0.027607427909970284,0.025270747020840645,,,,,,,,,0.35948705673217773,5697.00622497178
1800,1772743388.8254952,8.424768447875977,5.546074867248535,0.0,2.878693103790283,0.0,,,256.22984334675766,8.001294707378378,,,0.015625,0,7.441521644592285,0,3.112844944000244,0.11379735171794891,,,,,,,,,,,,,,,,0.049856948852539065,0.004985694885253906,0.004985694885253906,0.049856948852539065,0.45911341912637127,0.0249845739454031,0.018290337175130844,,,,,,,,,0.3438582420349121,5955.94273931077
1900,1772743424.3532717,8.986863136291504,5.889039039611816,0.0,3.0978240966796875,0.0,,,361.0581550254129,8.496087418049472,,,0.015625,0,7.428822040557861,0,3.117609977722168,0.11110159754753113,,,,,,,,,,,,,,,,0.04983964264392853,0.004983964264392853,0.004983964264392853,0.04983964264392853,0.6557266035803119,0.028649134561419487,0.004189814906567335,,,,,,,,,0.35948729515075684,5697.002446612579
2000,1772743459.5902047,8.97939682006836,5.669507026672363,0.0,3.309890031814575,0.0,8.855922822952271,5.428893849849701,289.89159033888365,8.17936967166535,227.89706420898438,7.832238234690757,0.015625,0,7.803183555603027,0,3.109415292739868,0.11467678844928741,,,,,,,,,,,,,,,,0.049821352958679205,0.00498213529586792,0.00498213529586792,0.049821352958679205,1.0801292575752819,0.026661306619644165,0.015139761380851269,,,,,,,,,0.34404611587524414,5952.690367655925
2100,1772743543.1660807,9.4536771774292,5.848989963531494,0.0,3.604686975479126,0.0,,,346.88383815140037,8.438308814596207,,,0.015625,0,8.112439155578613,0,3.107372283935547,0.11575232446193695,,,,,,,,,,,,,,,,0.04980207830667496,0.004980207830667496,0.004980207830667496,0.04980207830667496,1.8272323566586872,0.029023131355643272,0.004853968508541584,,,,,,,,,0.343858003616333,5955.946868943904
2200,1772743578.2315252,9.184234619140625,5.656462669372559,0.0,3.5277724266052246,0.0,,,286.1346972552626,8.16055064207734,,,0.015625,0,7.744606971740723,0,3.115161895751953,0.1126645877957344,,,,,,,,,,,,,,,,0.04978182017803193,0.004978182017803192,0.004978182017803192,0.04978182017803193,0.6976905954836338,0.023038465529680252,0.0009135049767792225,,,,,,,,,0.3438575267791748,5955.955128227351
2300,1772743613.262191,9.062719345092773,5.5297441482543945,0.0,3.5329749584198,0.0,,,252.0794078157146,7.97773446007138,,,0.015625,0,8.332392692565918,0,3.1080384254455566,0.11653856933116913,,,,,,,,,,,,,,,,0.04976058006286621,0.004976058006286622,0.004976058006286622,0.04976058006286621,0.6545786366922756,0.02484363131225109,5.034962669014931e-09,,,,,,,,,0.3438570499420166,5955.963387533706
2400,1772743648.350326,9.645607948303223,5.761765480041504,0.0,3.8838424682617188,0.0,,,317.90909592458326,8.312470484821096,,,0.015625,0,8.2477445602417,0,3.1109976768493652,0.11504709720611572,,,,,,,,,,,,,,,,0.04973835945129395,0.004973835945129394,0.004973835945129394,0.04973835945129395,0.6092392916569107,0.022468185052275658,0.0011522358981892467,,,,,,,,,0.35948705673217773,5697.00622497178
2500,1772743683.5120857,9.431766510009766,5.485499382019043,0.0,3.9462666511535645,0.0,,,241.16934956805537,7.913902755238347,,,0.015625,0,8.823551177978516,0,3.104862689971924,0.11723112314939499,,,,,,,,,,,,,,,,0.04971515834331513,0.004971515834331513,0.004971515834331513,0.04971515834331513,0.5532386563207228,0.02235877513885498,0.014494061470031738,,,,,,,,,0.35948777198791504,5696.994889909212
2600,1772743718.607463,9.606922149658203,5.5072221755981445,0.0,4.099699974060059,0.0,,,246.46553730075303,7.945242121809171,,,0.015625,0,8.699249267578125,0,3.1066906452178955,0.11680760234594345,,,,,,,,,,,,,,,,0.04969097673892975,0.004969097673892975,0.004969097673892975,0.04969097673892975,0.8049477811542014,0.023381700739264488,0.0018920778529718518,,,,,,,,,0.35948801040649414,5696.991111565047
2700,1772743753.7038465,9.781688690185547,5.57289457321167,0.0,4.208794593811035,0.0,,,263.19483442445625,8.039987364169493,,,0.015625,0,9.544900894165039,0,3.101510763168335,0.11895625293254852,,,,,,,,,,,,,,,,0.04966581612825394,0.004966581612825394,0.004966581612825394,0.04966581612825394,1.5848714772545294,0.023227637633681297,0.005624563433229923,,,,,,,,,0.35948777198791504,5696.994889909212
2800,1772743788.7769866,9.654291152954102,5.423120021820068,0.0,4.231171607971191,0.0,,,226.58497085147138,7.82390836162546,,,0.015625,0,9.230717658996582,0,3.107168436050415,0.1166001558303833,,,,,,,,,,,,,,,,0.04963967949151993,0.004963967949151993,0.004963967949151993,0.04963967949151993,0.8727009392743493,0.020707428455352783,0.0008868159493431449,,,,,,,,,0.3438575267791748,5955.955128227351
2900,1772743823.8568811,9.857563018798828,5.46224308013916,0.0,4.395320415496826,0.0,,,235.62535860665142,7.880351003846823,,,0.015625,0,9.676239013671875,0,3.104348659515381,0.11809611320495605,,,,,,,,,,,,,,,,0.04961256533861161,0.00496125653386116,0.00496125653386116,0.04961256533861161,0.8997316636699889,0.018172606825828552,0.0016214197967201471,,,,,,,,,0.35948801040649414,5696.991111565047
3000,1772743858.9559598,9.787132263183594,5.387775421142578,0.0,4.399356365203857,0.0,9.77283715724945,5.3288552439212795,218.71629232649886,7.772916881505844,206.20175170898438,7.687913034020378,0.015625,0,9.987337112426758,0,3.099313735961914,0.1193917840719223,,,,,,,,,,,,,,,,0.049584475159645085,0.0049584475159645085,0.0049584475159645085,0.049584475159645085,1.0539254670837093,0.019445866346359253,0.0015460553113371134,,,,,,,,,0.3438582420349121,5955.94273931077
3100,1772743942.465532,9.972662925720215,5.520188808441162,0.0,4.452474117279053,0.0,,,249.6821748417783,7.963949018708821,,,0.015625,0,9.732514381408691,0,3.102816343307495,0.11921107769012451,,,,,,,,,,,,,,,,0.049555410444736485,0.004955541044473648,0.004955541044473648,0.049555410444736485,0.8008507352780022,0.01771215908229351,2.3559900000691414e-05,,,,,,,,,0.3438570499420166,5955.963387533706
3200,1772743977.528399,10.077390670776367,5.601370811462402,0.0,4.476019382476807,0.0,,,270.7973652437132,8.081069891876997,,,0.015625,0,9.87312126159668,0,3.105405330657959,0.11830596625804901,,,,,,,,,,,,,,,,0.04952537268400192,0.004952537268400193,0.004952537268400193,0.04952537268400192,0.8756663693563377,0.017865445464849472,0.000507631222717464,,,,,,,,,0.343858003616333,5955.946868943904
3300,1772744013.2205987,10.05764102935791,5.542896270751953,0.0,4.514744758605957,0.0,,,255.41668509999664,7.996708961975772,,,0.015625,0,10.112690925598145,0,3.1006574630737305,0.1201610192656517,,,,,,,,,,,,,,,,0.049494363367557526,0.004949436336755752,0.004949436336755752,0.049494363367557526,1.3670558615216335,0.01626790687441826,0.0005629438674077392,,,,,,,,,0.3438575267791748,5955.955128227351
3400,1772744048.636647,9.860445022583008,5.325261116027832,0.0,4.535184383392334,0.0,,,205.462002883094,7.68272780353218,,,0.015625,0,10.09860610961914,0,3.103975296020508,0.11915920674800873,,,,,,,,,,,,,,,,0.049462382495403294,0.004946238249540329,0.004946238249540329,0.049462382495403294,0.9128272534386127,0.015745477750897408,0.00142661202698946,,,,,,,,,0.35948753356933594,5696.998668258389
3500,1772744084.0265691,9.861488342285156,5.311455726623535,0.0,4.550033092498779,0.0,,,202.64500951119823,7.66281083670106,,,0.015625,0,10.722766876220703,0,3.0893592834472656,0.12417434900999069,,,,,,,,,,,,,,,,0.049429433047771455,0.004942943304777145,0.004942943304777145,0.049429433047771455,0.999737155788918,0.0193802397698164,0.0009576232987456024,,,,,,,,,0.3438575267791748,5955.955128227351
3600,1772744119.512896,9.990922927856445,5.423384189605713,0.0,4.567539215087891,0.0,,,226.6448352082507,7.824289475179772,,,0.015625,0,10.3519868850708,0,3.100287914276123,0.119843490421772,,,,,,,,,,,,,,,,0.04939551502466202,0.004939551502466202,0.004939551502466202,0.04939551502466202,2.0853681112853257,0.016562625765800476,0.0004496969631873071,,,,,,,,,0.35948729515075684,5697.002446612579
3700,1772744154.992966,10.025243759155273,5.445986747741699,0.0,4.579257011413574,0.0,,,231.82592059174817,7.856898073713964,,,0.015625,0,10.4407958984375,0,3.1035385131835938,0.11945616453886032,,,,,,,,,,,,,,,,0.049360628426074984,0.004936062842607498,0.004936062842607498,0.049360628426074984,1.2722252603664568,0.014202140271663666,0.0031334366649389267,,,,,,,,,0.36167168617248535,5662.594220945693
3800,1772744190.2170496,9.897237777709961,5.296842575073242,0.0,4.600395202636719,0.0,,,199.70525909914707,7.641728515427694,,,0.015625,0,10.967814445495605,0,3.0961813926696777,0.12258686125278473,,,,,,,,,,,,,,,,0.04932477772235871,0.00493247777223587,0.00493247777223587,0.04932477772235871,1.3188168915309886,0.016608940437436104,0.002845697570592165,,,,,,,,,0.3424489498138428,5980.453440179345
3900,1772744225.3645182,9.875894546508789,5.273541450500488,0.0,4.602352619171143,0.0,,,195.10569756340678,7.608112098559445,,,0.015625,0,11.17770767211914,0,3.0909314155578613,0.12443192303180695,,,,,,,,,,,,,,,,0.049287962913513186,0.004928796291351318,0.004928796291351318,0.049287962913513186,1.4748276143321188,0.015645012259483337,0.00018100481247529387,,,,,,,,,0.3486356735229492,5874.327143017362
4000,1772744260.5268507,10.081743240356445,5.4650678634643555,0.0,4.616675853729248,0.0,9.875335884094238,5.255543851852417,236.29189015102264,7.884426304741669,191.62564086914062,7.582147052241964,0.015625,0,11.153474807739258,0,3.0959339141845703,0.12251058220863342,,,,,,,,,,,,,,,,0.04925018548965454,0.0049250185489654544,0.0049250185489654544,0.04925018548965454,1.2135438366711835,0.014386249706149101,2.7066562324762344e-08,,,,,,,,,0.34386420249938965,5955.839500343555
4100,1772744344.5907862,10.063650131225586,5.450697898864746,0.0,4.612951755523682,0.0,,,232.9206642645232,7.863694828076062,,,0.015625,0,11.024662971496582,0,3.0984091758728027,0.12201952189207077,,,,,,,,,,,,,,,,0.04921144545078278,0.004921144545078277,0.004921144545078277,0.04921144545078278,0.8955982782031041,0.013206273317337036,0.002438759198412299,,,,,,,,,0.3438565731048584,5955.971646862968
4200,1772744379.740177,9.767171859741211,5.161136150360107,0.0,4.606036186218262,0.0,,,174.3624450656652,7.4459455294772825,,,0.015625,0,11.291400909423828,0,3.096683979034424,0.12184114009141922,,,,,,,,,,,,,,,,0.04917174726724625,0.004917174726724625,0.004917174726724625,0.04917174726724625,0.7801014699555024,0.012643422931432724,0.00036270933924242854,,,,,,,,,0.3438572883605957,5955.959257877666
4300,1772744414.9084976,9.63107681274414,4.997043132781982,0.0,4.634033203125,0.0,,,147.97496925156673,7.209209346772816,,,0.015625,0,11.275567054748535,0,3.0982208251953125,0.12162938714027405,,,,,,,,,,,,,,,,0.049131090939044955,0.004913109093904495,0.004913109093904495,0.049131090939044955,0.6696175026873128,0.012178543023765087,0.0009948782389983535,,,,,,,,,0.35948729515075684,5697.002446612579
4400,1772744450.0535245,10.04911994934082,5.414031982421875,0.0,4.635087490081787,0.0,,,224.53508653278934,7.810797092254282,,,0.015625,0,11.750919342041016,0,3.0891599655151367,0.12456636130809784,,,,,,,,,,,,,,,,0.049089477956295015,0.004908947795629502,0.004908947795629502,0.049089477956295015,0.8054123560598673,0.013163219206035137,0.00013942676014266908,,,,,,,,,0.36617350578308105,5592.977011322121
4500,1772744485.2280385,10.061649322509766,5.409579277038574,0.0,4.652070045471191,0.0,,,223.53752052620214,7.804373196279255,,,0.015625,0,11.527238845825195,0,3.097318649291992,0.12325974553823471,,,,,,,,,,,,,,,,0.049046909809112554,0.004904690980911255,0.004904690980911255,0.049046909809112554,0.9814676732241757,0.012908615171909332,0.0007499161874875426,,,,,,,,,0.3523671627044678,5812.119336777328
4600,1772744520.4185243,9.977071762084961,5.334211349487305,0.0,4.6428608894348145,0.0,,,207.30918982213794,7.69564026095896,,,0.015625,0,11.725071907043457,0,3.0935213565826416,0.12372177839279175,,,,,,,,,,,,,,,,0.04900338798761368,0.0049003387987613676,0.0049003387987613676,0.04900338798761368,1.3414379459723422,0.014075379818677902,3.3760443329811096e-09,,,,,,,,,0.3488457202911377,5870.790096810681
4700,1772744555.5809636,9.98755168914795,5.3433051109313965,0.0,4.644246578216553,0.0,,,209.20300805416548,7.708759785497379,,,0.015625,0,11.801370620727539,0,3.091942071914673,0.12476307153701782,,,,,,,,,,,,,,,,0.04895891547203064,0.004895891547203064,0.004895891547203064,0.04895891547203064,0.7964914687540191,0.012009067460894585,7.233786163851619e-06,,,,,,,,,0.3438565731048584,5955.971646862968
4800,1772744590.7666943,10.074801445007324,5.435665130615234,0.0,4.63913631439209,0.0,,,229.44540869967085,7.842007127871659,,,0.015625,0,11.847496032714844,0,3.096740245819092,0.12212429940700531,,,,,,,,,,,,,,,,0.04891349375247955,0.004891349375247956,0.004891349375247956,0.04891349375247955,0.9536778324189592,0.011979140341281891,2.9103830456733704e-09,,,,,,,,,0.35948824882507324,5696.987333225892
4900,1772744625.9239955,10.013744354248047,5.345182418823242,0.0,4.668561935424805,0.0,,,209.5961153884821,7.711468168283166,,,0.015625,0,12.31591510772705,0,3.085303783416748,0.12702585756778717,,,,,,,,,,,,,,,,0.04886712282896042,0.004886712282896042,0.004886712282896042,0.04886712282896042,1.75605977979229,0.012178625911474228,2.0372681319713593e-10,,,,,,,,,0.3438568115234375,5955.967517195474
5000,1772744661.0803046,9.956270217895508,5.298135757446289,0.0,4.658134460449219,0.0,9.80888243675232,5.147931003570557,199.9636814776374,7.643594183224254,172.0751190185547,7.426894529689787,0.015625,0,11.723512649536133,0,3.098280429840088,0.1230500265955925,,,,,,,,,,,,,,,,0.0488198071718216,0.004881980717182159,0.004881980717182159,0.0488198071718216,1.3286566820806511,0.01255287416279316,4.409230314195156e-09,,,,,,,,,0.3438572883605957,5955.959257877666
5100,1772744745.391775,10.099979400634766,5.44487190246582,0.0,4.655107021331787,0.0,,,231.56761457172686,7.855289691963095,,,0.015625,0,11.727249145507812,0,3.096761703491211,0.12327107787132263,,,,,,,,,,,,,,,,0.04877154678106308,0.004877154678106308,0.004877154678106308,0.04877154678106308,0.9474437127713762,0.012343578040599823,8.672941476106644e-09,,,,,,,,,0.35948705673217773,5697.00622497178
5200,1772744780.5718656,9.970263481140137,5.312220573425293,0.0,4.658042907714844,0.0,,,202.80006118644533,7.663914277388996,,,0.015625,0,12.047876358032227,0,3.095576763153076,0.12443401664495468,,,,,,,,,,,,,,,,0.04872234463691712,0.004872234463691711,0.004872234463691711,0.04872234463691712,0.7770393743985842,0.011514143086969852,1.1753407306969166e-05,,,,,,,,,0.3460967540740967,5917.420420422489
5300,1772744815.7671592,10.069357872009277,5.408251762390137,0.0,4.661106109619141,0.0,,,223.24096807564035,7.802457997479247,,,0.015625,0,12.326519012451172,0,3.090735912322998,0.1251339614391327,,,,,,,,,,,,,,,,0.0486722007393837,0.0048672200739383695,0.0048672200739383695,0.0486722007393837,1.533314513263125,0.012826921418309212,0.004892849363386631,,,,,,,,,0.35948753356933594,5696.998668258389
5400,1772744850.9792304,10.004944801330566,5.339221000671387,0.0,4.66572380065918,0.0,,,208.3503422782704,7.702867659878819,,,0.015625,0,12.239787101745605,0,3.091503143310547,0.12521174550056458,,,,,,,,,,,,,,,,0.04862112104892731,0.004862112104892731,0.004862112104892731,0.04862112104892731,1.1162100722827901,0.01056438498198986,1.4551915228366852e-09,,,,,,,,,0.35948777198791504,5696.994889909212
5500,1772744886.233137,9.776517868041992,5.103728294372559,0.0,4.672789096832275,0.0,,,164.63457063882635,7.363123500335978,,,0.015625,0,12.524937629699707,0,3.0858964920043945,0.12657679617404938,,,,,,,,,,,,,,,,0.04856910258531571,0.00485691025853157,0.00485691025853157,0.04856910258531571,1.150126083860617,0.01174876093864441,1.0477378964424133e-09,,,,,,,,,0.35948729515075684,5697.002446612579
5600,1772744921.4606657,10.096244812011719,5.447451114654541,0.0,4.6487932205200195,0.0,,,232.16564748110156,7.859010708597163,,,0.015625,0,12.112041473388672,0,3.093472480773926,0.12536601722240448,,,,,,,,,,,,,,,,0.04851615130901337,0.004851615130901337,0.004851615130901337,0.04851615130901337,1.5370996465995013,0.012601851485669613,1.100124791264534e-08,,,,,,,,,0.3438572883605957,5955.959257877666
5700,1772744956.7302911,9.991714477539062,5.317256927490234,0.0,4.67445707321167,0.0,,,203.82401042005452,7.671180200422648,,,0.015625,0,12.159513473510742,0,3.097155809402466,0.12262578308582306,,,,,,,,,,,,,,,,0.0484622672200203,0.00484622672200203,0.00484622672200203,0.0484622672200203,0.8104473289176118,0.010533873923122883,2.0081643015146255e-09,,,,,,,,,0.3438575267791748,5955.955128227351
5800,1772744991.9666898,9.98948860168457,5.311433792114258,0.0,4.678054332733154,0.0,,,202.64056464110527,7.662779191893302,,,0.015625,0,12.538442611694336,0,3.0913991928100586,0.1254715621471405,,,,,,,,,,,,,,,,0.04840745478868485,0.004840745478868484,0.004840745478868484,0.04840745478868485,1.774092459468038,0.010774538852274418,6.402842700481415e-09,,,,,,,,,0.35948657989501953,5697.013781705217
5900,1772745027.1873705,10.075907707214355,5.39711856842041,0.0,4.678789138793945,0.0,,,220.7693670122085,7.786396193749868,,,0.015625,0,12.59652328491211,0,3.0900766849517822,0.1264321357011795,,,,,,,,,,,,,,,,0.0483517125248909,0.0048351712524890905,0.0048351712524890905,0.0483517125248909,0.8626495787566253,0.009867725893855095,1.1641532182693481e-09,,,,,,,,,0.35948848724365234,5696.98355489175
6000,1772745062.4440513,9.933860778808594,5.24822473526001,0.0,4.685635566711426,0.0,9.751017425060272,5.072496259212494,190.22826299496518,7.571587799030409,159.5721893310547,7.3180651980936835,0.015625,0,12.70913028717041,0,3.0882978439331055,0.1276508867740631,,,,,,,,,,,,,,,,0.04829504638910294,0.004829504638910294,0.004829504638910294,0.04829504638910294,0.9613875103090146,0.009798698127269745,2.0372681319713593e-09,,,,,,,,,0.35948824882507324,5696.987333225892
6100,1772745146.6640098,9.617351531982422,4.9341325759887695,0.0,4.683218955993652,0.0,,,138.95255945481793,7.118448598467684,,,0.015625,0,12.935396194458008,0,3.087761640548706,0.1280842125415802,,,,,,,,,,,,,,,,0.04823745638132096,0.004823745638132096,0.004823745638132096,0.04823745638132096,1.0843646950102819,0.010186848230659962,0.0005861048703081906,,,,,,,,,0.35948801040649414,5696.991111565047
6200,1772745181.953425,10.054435729980469,5.374277114868164,0.0,4.680159091949463,0.0,,,215.7838289950418,7.753442941983346,,,0.015625,0,12.535107612609863,0,3.0946640968322754,0.12459951639175415,,,,,,,,,,,,,,,,0.048178943991661075,0.004817894399166107,0.004817894399166107,0.048178943991661075,1.5016270424072813,0.009711477905511856,4.656612873077393e-10,,,,,,,,,0.35948753356933594,5696.998668258389
6300,1772745217.2340856,9.939796447753906,5.264180660247803,0.0,4.6756157875061035,0.0,,,193.28787545094494,7.594607332883094,,,0.015625,0,12.434819221496582,0,3.093759536743164,0.12478896975517273,,,,,,,,,,,,,,,,0.048119513690471655,0.004811951369047165,0.004811951369047165,0.048119513690471655,1.5156845866269613,0.010128297843039036,3.4924596548080444e-10,,,,,,,,,0.35948777198791504,5696.994889909212
6400,1772745252.5289383,9.88351058959961,5.206916809082031,0.0,4.676594257354736,0.0,,,182.5304136147881,7.511993058784032,,,0.015625,0,12.978972434997559,0,3.091313362121582,0.12655475735664368,,,,,,,,,,,,,,,,0.04805916845798493,0.004805916845798492,0.004805916845798492,0.04805916845798493,1.706509242213185,0.011071976274251938,9.546056389808655e-09,,,,,,,,,0.35948705673217773,5697.00622497178
