step,timestamp,train_loss_total,train_loss_ce,train_loss_belief_align,train_loss_self_consistency,train_loss_model_coupling,val_loss,val_ce,train_ppl,train_bpc,val_ppl,val_bpc,beta_mean,beta_std,kl_mean,kl_std,attention_entropy,attention_concentration,rg_modularity,rg_effective_rank,rg_n_clusters,rg_kl_within_mean,rg_kl_within_std,rg_kl_between_mean,rg_kl_between_std,rg_beta_entropy,rg_dynamic_n_iterations,rg_dynamic_modularity_init,rg_dynamic_modularity_final,rg_dynamic_modularity_change,rg_dynamic_rank_init,rg_dynamic_rank_final,rg_dynamic_rank_change,mu_lr,sigma_lr,phi_lr,ffn_lr,grad_norm_total,grad_norm_mu,grad_norm_ffn,alpha_mean,alpha_std,alpha_min,alpha_max,alpha_c0,alpha_b0,alpha_c0_std,alpha_b0_std,alpha_mahal_sq_mean,alpha_mahal_sq_std,step_time,tokens_per_sec
8000,1773679199.779108,5.217076778411865,5.217076778411865,0,0,0,5.02644293308258,5.02644293308258,184.3943698541124,7.526650796151768,152.38999938964844,7.251624292869614,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00013578930348157883,0.895377096567843,0.0,0.0,,,,,,,,,,,0.03126072883605957,262054.03088844314
8100,1773679221.7747421,5.206359386444092,5.206359386444092,0,0,0,,,182.4286953827832,7.511188867908598,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.0001326442390680313,0.8469237203109204,0.0,0.0,,,,,,,,,,,0.03125810623168945,262076.01763458576
8200,1773679223.2461472,5.235306739807129,5.235306739807129,0,0,0,,,187.78669916662548,7.552951071052312,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00012950688824057578,0.8893938567223556,0.0,0.0,,,,,,,,,,,0.015630006790161133,524120.0538157634
8300,1773679224.7309859,5.1186676025390625,5.1186676025390625,0,0,0,,,167.11256086736714,7.384676366142105,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00012637864798307417,0.8250159867544195,0.0,0.0,,,,,,,,,,,0.015629291534423828,524144.0395399213
8400,1773679226.2158253,5.20235538482666,5.20235538482666,0,0,0,,,181.6997109926678,7.505412314631418,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.0001232609264552593,0.8406279803567771,0.0,0.0,,,,,,,,,,,0.03125905990600586,262068.02202730533
8500,1773679227.7006652,5.258151531219482,5.258151531219482,0,0,0,,,192.1260239061572,7.585909138333057,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00012015507593750953,0.9059176364893592,0.0,0.0,,,,,,,,,,,0.03126025199890137,262058.02820424817
8600,1773679229.1698759,5.2297821044921875,5.2297821044921875,0,0,0,,,186.7521066413839,7.544980707080726,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00011706248894333838,0.8347388384984731,0.0,0.0,,,,,,,,,,,0.015630722045898438,524096.0702867602
8700,1773679230.6547132,5.1002092361450195,5.1002092361450195,0,0,0,,,164.05623020215458,7.358046572482508,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.000113984564691782,0.9017895275575218,0.0,0.0,,,,,,,,,,,0.031260013580322266,262060.0269078817
8800,1773679232.1395524,5.250803470611572,5.250803470611572,0,0,0,,,190.71944438282983,7.575308127733874,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00011092263311147689,0.908549008210458,0.0,0.0,,,,,,,,,,,0.03125929832458496,262066.0232017146
8900,1773679233.6214876,5.184356689453125,5.184356689453125,0,0,0,,,178.4586085494352,7.479445686073547,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.0001078780710697174,0.8871145800154211,0.0,0.0,,,,,,,,,,,0.03125953674316406,262064.0244066142
9000,1773679235.0972655,5.242551803588867,5.242551803588867,0,0,0,4.9943832635879515,4.9943832635879515,189.15216625463864,7.56340348864115,147.5819091796875,7.205371966677174,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00010485223531723021,1.024417345806141,0.0,0.0,,,,,,,,,,,0.015630006790161133,524120.0538157634
9100,1773679257.9840784,5.159318923950195,5.159318923950195,0,0,0,,,174.04587675086339,7.44332382594753,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00010184648483991622,0.9499036302921752,0.0,0.0,,,,,,,,,,,0.031259775161743164,262062.02564200346
9200,1773679259.4689176,5.106363296508789,5.106363296508789,0,0,0,,,165.06895513485838,7.36692500485065,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,9.8862124979496e-05,0.8323651985353748,0.0,0.0,,,,,,,,,,,0.031260013580322266,262060.0269078817
9300,1773679260.935829,5.252083778381348,5.252083778381348,0,0,0,,,190.96378034856204,7.57715522140414,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,9.590049684047698e-05,0.8393878136457932,0.0,0.0,,,,,,,,,,,0.015630006790161133,524120.0538157634
9400,1773679262.4206688,5.096517562866211,5.096517562866211,0,0,0,,,163.45170474269975,7.352720613750589,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,9.296291917562484e-05,0.8598816011108483,0.0,0.0,,,,,,,,,,,0.015630245208740234,524112.05906220444
9500,1773679263.903275,5.053505897521973,5.053505897521973,0,0,0,,,156.57042324036763,7.29066789745808,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,9.005071073770523e-05,0.8604593063272737,0.0,0.0,,,,,,,,,,,0.03126049041748047,262056.02953110222
9600,1773679265.3851132,5.187861442565918,5.187861442565918,0,0,0,,,179.08515922462607,7.4845019760089135,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,8.716514110565184e-05,0.8646208552282539,0.0,0.0,,,,,,,,,,,0.03126692771911621,262002.0768779119
9700,1773679266.8699524,5.2137675285339355,5.2137675285339355,0,0,0,,,183.7851713591554,7.521876557763816,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,8.430749773979186e-05,0.9191329790326982,0.0,0.0,,,,,,,,,,,0.03125953674316406,262064.0244066142
9800,1773679268.3547924,5.246280670166016,5.246280670166016,0,0,0,,,189.85880610946305,7.568783105960138,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,8.147906363010406e-05,0.9078496346862345,0.0,0.0,,,,,,,,,,,0.03126049041748047,262056.02953110222
9900,1773679269.824001,5.171992301940918,5.171992301940918,0,0,0,,,176.26566231467345,7.4616076455260565,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,7.868108600378035e-05,0.8757637307634492,0.0,0.0,,,,,,,,,,,0.015630245208740234,524112.05906220444
10000,1773679271.308841,5.07519006729126,5.07519006729126,0,0,0,4.972392493486405,4.972392493486405,160.0026003503197,7.321951541650026,144.37188720703125,7.173645991706343,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,7.59148433804512e-05,0.8902092992188239,0.0,0.0,,,,,,,,,,,0.03126096725463867,262052.03227627024
10100,1773679293.3798985,5.302942276000977,5.302942276000977,0,0,0,,,200.92712417067665,7.650528523707042,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,7.31815069913864e-05,0.9094394630697593,0.0,0.0,,,,,,,,,,,0.015630245208740234,524112.05906220444
10200,1773679294.8705757,5.221899032592773,5.221899032592773,0,0,0,,,185.28571379130582,7.53360783834447,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,7.048231959342955e-05,0.8828531716990845,0.0,0.0,,,,,,,,,,,0.03125953674316406,262064.0244066142
10300,1773679296.3514798,5.222265243530273,5.222265243530273,0,0,0,,,185.3535798721508,7.534136169047921,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,6.781847476959229e-05,0.9703799950470883,0.0,0.0,,,,,,,,,,,0.03125929832458496,262066.0232017146
10400,1773679297.8206892,5.150314807891846,5.150314807891846,0,0,0,,,172.48578165603138,7.430333632362561,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,6.519117057323455e-05,0.8977404314478603,0.0,0.0,,,,,,,,,,,0.01562976837158203,524128.0488132284
10500,1773679299.3055284,5.088986396789551,5.088986396789551,0,0,0,,,162.2253465587693,7.34185543779968,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,6.260156035423279e-05,0.9393120203791839,0.0,0.0,,,,,,,,,,,0.031259775161743164,262062.02564200346
10600,1773679300.7903676,5.113006591796875,5.113006591796875,0,0,0,,,166.16920755107677,7.3765092540179324,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,6.005080640316009e-05,0.8462175207720003,0.0,0.0,,,,,,,,,,,0.03125953674316406,262064.0244066142
10700,1773679302.2595768,5.142348766326904,5.142348766326904,0,0,0,,,171.11721103243528,7.418841063701304,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,5.7540044188499446e-05,0.8682335530877816,0.0,0.0,,,,,,,,,,,0.015630006790161133,524120.0538157634
10800,1773679303.744416,5.1556501388549805,5.1556501388549805,0,0,0,,,173.40850972858433,7.438030887884576,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,5.50704002380371e-05,0.9041079794742908,0.0,0.0,,,,,,,,,,,0.03125953674316406,262064.0244066142
10900,1773679305.2292552,5.1712236404418945,5.1712236404418945,0,0,0,,,176.13022574555885,7.460498701393293,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,5.2642938494682306e-05,0.8863140260226505,0.0,0.0,,,,,,,,,,,0.031260013580322266,262060.0269078817
11000,1773679306.6984644,5.09785795211792,5.09785795211792,0,0,0,4.954110516309738,4.954110516309738,163.67094054874534,7.35465438667689,141.7564697265625,7.147270673895921,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,5.025874972343444e-05,0.9228659423069442,0.0,0.0,,,,,,,,,,,0.015630006790161133,524120.0538157634
11100,1773679328.9870725,5.154202461242676,5.154202461242676,0,0,0,,,173.15765173582886,7.435942330572498,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,4.791889786720275e-05,0.8663011034480466,0.0,0.0,,,,,,,,,,,0.015630483627319336,524104.0645525405
11200,1773679330.4719112,5.1584696769714355,5.1584696769714355,0,0,0,,,173.898131560825,7.442098621542783,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,4.562442898750305e-05,0.8973067071764378,0.0,0.0,,,,,,,,,,,0.01562976837158203,524128.0488132284
11300,1773679331.9461322,5.055410385131836,5.055410385131836,0,0,0,,,156.8688937980249,7.293415492288265,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,4.337636232376098e-05,0.8873112226440412,0.0,0.0,,,,,,,,,,,0.01562976837158203,524128.0488132284
11400,1773679333.4309714,5.171725273132324,5.171725273132324,0,0,0,,,176.21860058856754,7.461222404388124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,4.117569029331207e-05,0.8769243380556986,0.0,0.0,,,,,,,,,,,0.015636920928955078,523888.3049431281
11500,1773679334.9158108,5.076027870178223,5.076027870178223,0,0,0,,,160.13670716050686,7.323160235720289,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,3.902342319488525e-05,0.8561518360516969,0.0,0.0,,,,,,,,,,,0.03125953674316406,262064.0244066142
11600,1773679336.38502,5.120336532592773,5.120336532592773,0,0,0,,,167.39169290368397,7.387084123254184,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,3.6920464038848876e-05,0.8643641650017669,0.0,0.0,,,,,,,,,,,0.015630006790161133,524120.0538157634
11700,1773679337.8698592,5.139077186584473,5.139077186584473,0,0,0,,,170.55830218717907,7.414121171831025,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,3.486776947975158e-05,0.9142783927533326,0.0,0.0,,,,,,,,,,,0.01562976837158203,524128.0488132284
11800,1773679339.354699,5.243959903717041,5.243959903717041,0,0,0,,,189.41869905258073,7.5654349477131415,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,3.286626040935516e-05,0.8920360631880427,0.0,0.0,,,,,,,,,,,0.03126049041748047,262056.02953110222
11900,1773679340.8369834,5.063506126403809,5.063506126403809,0,0,0,,,158.14401835066136,7.3050951780736595,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,3.091682195663452e-05,0.8562385186009199,0.0,0.0,,,,,,,,,,,0.03125882148742676,262070.0208833871
12000,1773679342.3218226,5.073086738586426,5.073086738586426,0,0,0,4.938778771162033,4.938778771162033,159.6664159652282,7.318917079758202,139.59967041015625,7.1251516412031535,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.9208439622546101,0.0,0.0,,,,,,,,,,,0.03125953674316406,262064.0244066142
12100,1773679364.9534492,5.092163562774658,5.092163562774658,0,0,0,,,162.74158306204998,7.3464391194104754,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.9050812721768002,0.0,0.0,,,,,,,,,,,0.01562976837158203,524128.0488132284
12200,1773679366.4382892,5.039156913757324,5.039156913757324,0,0,0,,,154.33983836410366,7.269966689739026,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.9077000047639846,0.0,0.0,,,,,,,,,,,0.03126072883605957,262054.03088844314
12300,1773679367.9231284,5.233667850494385,5.233667850494385,0,0,0,,,187.47918960818006,7.55058665356825,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.8664870577506322,0.0,0.0,,,,,,,,,,,0.031259775161743164,262062.02564200346
12400,1773679369.3923368,5.124445915222168,5.124445915222168,0,0,0,,,168.0809847307305,7.3930127091947275,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.9546866132925725,0.0,0.0,,,,,,,,,,,0.015630006790161133,524120.0538157634
12500,1773679370.87446,5.219143867492676,5.219143867492676,0,0,0,,,184.7759236595929,7.529632975317729,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.8742519092571571,0.0,0.0,,,,,,,,,,,0.015630722045898438,524096.0702867602
12600,1773679372.359298,5.25046443939209,5.25046443939209,0,0,0,,,190.6547954966363,7.57481900907482,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.8898808301310431,0.0,0.0,,,,,,,,,,,0.015629053115844727,524152.0352691715
12700,1773679373.846358,5.130280017852783,5.130280017852783,0,0,0,,,169.0644524823002,7.401429540127953,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.8412595572130758,0.0,0.0,,,,,,,,,,,0.03125953674316406,262064.0244066142
12800,1773679375.3155673,5.087329864501953,5.087329864501953,0,0,0,,,161.956837492698,7.33946556688329,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.9285118601400882,0.0,0.0,,,,,,,,,,,0.015628576278686523,524168.02745953534
12900,1773679376.8004067,5.232021808624268,5.232021808624268,0,0,0,,,187.17084485611602,7.548211917125136,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.8968229725787269,0.0,0.0,,,,,,,,,,,0.01562952995300293,524136.04405461065
13000,1773679378.2852457,5.115298271179199,5.115298271179199,0,0,0,4.933527643680573,4.933527643680573,166.5504507747655,7.379815448498119,138.86849975585938,7.117575865626575,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.9685487859904589,0.0,0.0,,,,,,,,,,,0.031261444091796875,262048.0351433801
13100,1773679400.3665373,5.094034194946289,5.094034194946289,0,0,0,,,163.04629761855787,7.349137871167814,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.9053457884403222,0.0,0.0,,,,,,,,,,,0.03125953674316406,262064.0244066142
13200,1773679401.8513765,5.23539924621582,5.23539924621582,0,0,0,,,187.80407144327648,7.553084529589381,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.9174136336114063,0.0,0.0,,,,,,,,,,,0.03125953674316406,262064.0244066142
13300,1773679403.322422,5.127523422241211,5.127523422241211,0,0,0,,,168.59905190981036,7.397452613309402,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.9313450136226042,0.0,0.0,,,,,,,,,,,0.015630006790161133,524120.0538157634
13400,1773679404.8072612,5.04600191116333,5.04600191116333,0,0,0,,,155.39991813992984,7.279841933551568,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.8728652538679594,0.0,0.0,,,,,,,,,,,0.031260013580322266,262060.0269078817
13500,1773679406.2921002,5.194246768951416,5.194246768951416,0,0,0,,,180.2323350654006,7.49371405471973,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.920963398751341,0.0,0.0,,,,,,,,,,,0.03125953674316406,262064.0244066142
13600,1773679407.76131,5.193291187286377,5.193291187286377,0,0,0,,,180.06019061270558,7.492335441790413,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.929989563242668,0.0,0.0,,,,,,,,,,,0.015630483627319336,524104.0645525405
13700,1773679409.2461493,5.230078220367432,5.230078220367432,0,0,0,,,186.8074150933469,7.545407911985469,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.9185362152337501,0.0,0.0,,,,,,,,,,,0.015630245208740234,524112.05906220444
13800,1773679410.730988,5.204670429229736,5.204670429229736,0,0,0,,,182.12084117108836,7.508752217711174,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.9780156393681555,0.0,0.0,,,,,,,,,,,0.03126025199890137,262058.02820424817
13900,1773679412.2158272,4.979856014251709,4.979856014251709,0,0,0,,,145.4534369238179,7.18441357610202,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.9257755272042952,0.0,0.0,,,,,,,,,,,0.031260013580322266,262060.0269078817
14000,1773679413.6975062,5.081297874450684,5.081297874450684,0,0,0,4.9252059257030485,4.9252059257030485,160.98285593691793,7.330763244749632,137.71766662597656,7.105570164368725,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.8894055650760492,0.0,0.0,,,,,,,,,,,0.031259775161743164,262062.02564200346
14100,1773679435.7627435,5.17401123046875,5.17401123046875,0,0,0,,,176.62188956647762,7.46452034370107,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.9103823474259474,0.0,0.0,,,,,,,,,,,0.031259775161743164,262062.02564200346
14200,1773679437.2319524,5.098814964294434,5.098814964294434,0,0,0,,,163.82765060654813,7.356035063398017,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.8705728280551437,0.0,0.0,,,,,,,,,,,0.01562976837158203,524128.0488132284
14300,1773679438.7167916,5.0582733154296875,5.0582733154296875,0,0,0,,,157.31864199855275,7.297545827631386,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.9258783819261603,0.0,0.0,,,,,,,,,,,0.03125905990600586,262068.02202730533
14400,1773679440.1933773,5.13289737701416,5.13289737701416,0,0,0,,,169.50753447527777,7.405205591210297,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.936835085526566,0.0,0.0,,,,,,,,,,,0.015630006790161133,524120.0538157634
14500,1773679441.684091,5.136139392852783,5.136139392852783,0,0,0,,,170.0579723688748,7.409882831383162,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.9204646403573967,0.0,0.0,,,,,,,,,,,0.03126072883605957,262054.03088844314
14600,1773679443.1533005,5.124157905578613,5.124157905578613,0,0,0,,,168.0325827566821,7.392597199110243,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.9142815338434497,0.0,0.0,,,,,,,,,,,0.015630483627319336,524104.0645525405
14700,1773679444.6362655,5.097814559936523,5.097814559936523,0,0,0,,,163.66383866368795,7.3545917849919755,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.9075576562128074,0.0,0.0,,,,,,,,,,,0.015630006790161133,524120.0538157634
14800,1773679446.1182423,5.041744232177734,5.041744232177734,0,0,0,,,154.73968170887872,7.273699401193352,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.938681151521304,0.0,0.0,,,,,,,,,,,0.015630245208740234,524112.05906220444
14900,1773679447.6187103,5.197319984436035,5.197319984436035,0,0,0,,,180.78707985687996,7.498147767458972,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.9089260768238385,0.0,0.0,,,,,,,,,,,0.01562976837158203,524128.0488132284
15000,1773679449.1415136,5.076732158660889,5.076732158660889,0,0,0,4.9230430841445925,4.9230430841445925,160.24952932402374,7.324176309221587,137.42018127441406,7.102449843578111,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.9999999999999997e-05,0.9222382723718795,0.0,0.0,,,,,,,,,,,0.03126025199890137,262058.02820424817
